Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,71904,MSE Solutions Private Limited,17-Jan-2020 06:38 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,72069.0,DIGITAL SRD FOUNDATION,INR,46.6,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,72057,NORTH EAST DEVELOPMENT CONSORTIUM,18-Jan-2020 02:01 PM,Accepted-AOC,qualified,31-Mar-2021 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,72471.0,NRDS Management Pvt. Ltd.,INR,46.6,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,72471,NRDS Management Pvt. Ltd.,23-Jan-2020 11:26 PM,Accepted-AOC,qualified,31-Mar-2021 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,72478.0,VIVO SKILLS and TRAINING,INR,46.6,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,72065,PAWAN And CO,18-Jan-2020 03:09 PM,Accepted-AOC,qualified,31-Mar-2021 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,71983,Pecific Institute of technology and management,17-Jan-2020 02:16 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,72052,Prabhodita Services India Pvt Ltd,18-Jan-2020 01:27 PM,Accepted-AOC,qualified,31-Mar-2021 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,71850,Prasoon technologies Pvt Ltd,15-Jan-2020 05:09 PM,Accepted-AOC,qualified,31-Mar-2021 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,72068,TBL EDUCATION (I) PVT LTD,18-Jan-2020 04:03 PM,Accepted-AOC,qualified,31-Mar-2021 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,72003,Ultimate Energy Resource Pvt Ltd,17-Jan-2020 06:04 PM,Accepted-AOC,qualified,31-Mar-2021 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,22,71989,Valeur Fabtex Private Limited,18-Jan-2020 02:52 PM,Accepted-AOC,qualified,31-Mar-2021 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,23,72053,VENDOR PLUS CONSULTANTS PRIVATE LIMITED,18-Jan-2020 04:29 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,24,72478,VIVO SKILLS and TRAINING,24-Jan-2020 09:24 AM,Accepted-AOC,qualified,31-Mar-2021 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
