S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
11,67968,GNG SKILLS DEVELOPERS PRIVATE LIMITED,28-Nov-2019 03:27 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,11.0,67974.0,PAWAN And CO,INR,46.6,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
12,67973,Gurukulgyan Learnings Private Limited,28-Nov-2019 03:57 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,12.0,67976.0,TBL EDUCATION (I) PVT LTD,INR,46.6,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
13,67865,ICA EDU SKILLS PRIVATE LIMITED,28-Nov-2019 04:03 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
14,67715,Indianeers Media Private Limited,22-Nov-2019 07:45 PM,Accepted-AOC,Qualified,31-Mar-2021 01:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
15,67917,Indian Technical Institute,27-Nov-2019 05:40 PM,Accepted-AOC,Qualified,31-Mar-2021 01:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
16,67760,ISWARCHANDRA VIDYASAGAR NATIONAL YOUTH COUNCIL,27-Nov-2019 07:47 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
17,67929,JAZZY,27-Nov-2019 08:20 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
18,67695,JOBHUT,26-Nov-2019 05:35 PM,Accepted-AOC,Qualified,31-Mar-2021 01:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
19,67831,J R S Technology Private Limited,26-Nov-2019 06:00 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
20,67860,KAMPA BHAI VOCATIONAL TRAINING INSTITUTE LIMITED,26-Nov-2019 04:12 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
21,67971,MANAB KALYAN WELFARE SOCIETY,28-Nov-2019 03:43 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
22,67726,Manav Vikas Sanstha,23-Nov-2019 07:01 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
23,67754,Marg ERP Ltd,27-Nov-2019 11:10 AM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
24,67867,MS AMINA NAZAR TRADING,27-Nov-2019 05:25 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
25,67962,M/S EDUTECH,28-Nov-2019 02:54 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
26,67972,National Institute of Professional Studies,28-Nov-2019 04:01 PM,Accepted-AOC,Qualified,31-Mar-2021 01:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
27,67908,National Paramedical Sciences Society,28-Nov-2019 02:26 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
28,67910,NORTH EAST DEVELOPMENT CONSORTIUM,27-Nov-2019 04:52 PM,Accepted-AOC,Qualified,31-Mar-2021 01:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
29,67934,NRDS MANAGEMENT PVT.LTD.,28-Nov-2019 02:23 AM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
30,67974,PAWAN And CO,28-Nov-2019 04:01 PM,Accepted-AOC,Qualified,31-Mar-2021 01:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
31,67969,Pecific Institute of technology and management,28-Nov-2019 03:50 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
32,67732,Power to Empower Skills Private Limited,26-Nov-2019 03:21 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
33,67946,Prabhodita Services India Pvt Ltd,28-Nov-2019 12:05 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
34,67811,PRERNA ENGINEERING EDUCATION GROUP PRIVATE LIMITED,26-Nov-2019 04:58 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
35,67628,RAM KALI DEVI SEVA SANSTHAN,21-Nov-2019 04:29 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
36,67900,SALTLAKE INSTITUTE OF ENGINEERING AND MANAGEMENT LIMITED,27-Nov-2019 12:42 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
37,67931,Skills And You Consultants Pvt Ltd.,28-Nov-2019 04:11 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
38,67899,Skills Root Edu Tech Consulting India Pvt. Ltd.,28-Nov-2019 03:27 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
39,67936,Sona Yukti Pvt Ltd,28-Nov-2019 10:36 AM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
40,67874,SWATIRTHACHARITABLETRUST,27-Nov-2019 10:59 AM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
41,67976,TBL EDUCATION (I) PVT LTD,28-Nov-2019 04:18 PM,Accepted-AOC,Qualified,31-Mar-2021 01:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
42,67949,Ultimate Energy Resource Pvt Ltd,28-Nov-2019 02:40 PM,Accepted-AOC,Qualified,31-Mar-2021 01:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
43,67970,Valeur Fabtex Private Limited,28-Nov-2019 03:51 PM,Accepted-AOC,Qualified,31-Mar-2021 01:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
44,67901,VENDOR PLUS CONSULTANTS PVT. LTD.,28-Nov-2019 04:28 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
45,67950,WENS LINK,28-Nov-2019 02:10 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,31-Mar-2021 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
