Date,District,Number,Details,state,ID,assam_dist
2023-06-23,KOKRAJHAR,8,"(Kokrajhar) At District - BANK AT VILLAGE DURABIL | DURABIL | AS REPORTED BY EE WR KOKRAJHAR DIVISION ON 23.06.2023, BANK EROSION OBSERVED AT VILLAGES DURABIL(RANJINGPARA) REACH LENGTH 500M, DURABIL(BWIGRIGURI) REACH LENGTH 350M, HARINPUR REACH LENGTH 520M, CHEKADANI REACH LENGTH 500M, BAMUNIGAON REACH LENGTH 650M, RIMIJHIMI REACH LENGTH 480M, KOTPARA REACH LENGTH 350M, ON R/B OF RIVER GANGIA AND KHEJURBARI REACH LENGTH 600M, RIMIJHIMIGHOP REACH LENGTH 200M, DHEPDHEPI REACH LENGTH 500M, JOGDOI REACH LENGTH 700M, FULUGURI REACH LENGTH 500M, ANGTHIHARA REACH LENGTH 400M, ON L/B OF RIVER GANGIA. | (Long - 0.000000, Lat - 0.000000, Dept - BRO),  BANK AT MOKRAMBIL | MOKRAMBIL | AS REPORTED BY EE WR KOKRAJHAR DIVISION ON 23.06.2023, BANK EROSION OBSERVED ATVILLAGE MOKRAMBIL REACH LENGTH 500M, ON L/B AT RAJADABRI(BASHJURI) ON R/B, D/S OF KOIMARI ADIBASHI BASTI, KOIMARI BORO BASTI ON L/B BAMUNIJHORA ON R/B OF RIVER GARUPHELLA. | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  BANK AT DHEPDHEPI | DHEPDHEPI | AS REPORTED BY EE WR KOKRAJHAR DIVISION ON 23.06.2023, BANK EROSION OBSERVED AT VILLAGE DHEPDHEPI REACH LENGTH 500M, ON R/B, BOWAGURI NEAR AMTOLI ON L/B AND UPSTREAM OF BOWAGURI ON L/B, NAWARBHITA AND MUNCHIRGHOP ON R/B OF RIVER LONGA | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  BANK AT VILLAGE BAGDOGRA | BAGDOGRA | AS REPORTED BY EE WR KOKRAJHAR DIVISION ON 23.06.2023, BANK EROSION OBSERVED AT VILLAGE BAGDOGRA SIMLABARI & BORGHOPA ON L/B OF RIVER SONKOSH, EROSION IS CONTUINUING 23.06.2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  BANK AT VILLAGE HEKAIPARA | HEKAIPARA | AS REPORTED BY EE WR KOKRAJHAR DIVISION ON 23.06.2023, BANK EROSION OBSERVED AT VILLAGE HEKAIPARA ON R/B, MOGORMARI ON L/B, BARUAPARA ON L/B OF RIVER GAURANG | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  BANK AT VILLAGE MADHYA KALUGAON | KALUGAON | AS REPORTED BY EE WR KOKRAJHAR DIVISION ON 23.06.2023, BANK EROSION OBSERVED AT VILLAGE MADHYA KALUGAON ON L/B, AT MOUZABARI(BOROBASTI) ON R/B OF RIVER SAMUKHA | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  BANK AT VILLAGE SIMBARGAON | SIMBARGAON | AS REPORTED BY EE WR KOKRAJHAR DIVISION ON 23.06.2023, BANK EROSION OBSERVED AT VILLAGE SIMBARGAON OF RIVER SAMUKHA(DWIKHIPI) ON R/B | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  BANK AT VILLAGE SIMBARGAON BAZAR | SIMBARGAON BAZAR | AS REPORTED BY EE WR KOKRAJHAR DIVISION ON 23.06.2023, BANK EROSION OBSERVED AT VILLAGE SIMBARGAON BAZAR U/S AREA OF RIVER SAMUKHA ON R/B. | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.)",ASSAM,9,2011Kokr
2023-06-24,NALBARI,10,"Nalbari - Pagaldia embankment | Bhadra | As per the report of WR department this embankment is affected due to raising of water on 23.06.2023 | (Long - 0.000000, Lat - 0.000000, Dept - BRO),  Pagaldia embankment | Barmurikona | As per the report of WR department this embankment is affected due to raising of water on 23.06.2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  Pagaldia embankment at poila | Poila | As per the report of WR department this embankment is affected due to raising of water on 23.06.2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  Pagaldia embankment | Balilcha | As per the report of WR department this embankment is affected due to raising of water on 23.06.2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  Pagaldia embankment | Digheli | As per the report of WR department this embankment is affected due to raising of water on 23.06.2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  Pagaldia embankment | Digeli balajan suburi | As per the report of WR department this embankment is affected due to raising of water on 23.06.2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  Ghograpar - Noona Embankment | Gargari | On 22/06/2023 as per WRD, Embankment overtopped occurs near Gargari area on L/B of river noona at Ch 500 m. | (Long - 91.570000, Lat - 26.550000, Dept - BRO),  Noona Embankment | Namati | On 22/06/2023 as per WRD, Embankment overtopped occurs near Namati area on R/B of river noona at Ch 3500 m. | (Long - 26.580000, Lat - 91.560000, Dept - Water Resource Deptt.),  Noona Embankment | Bilpar | On 22/06/2023 as per WRD, Embankment overtopped occurs near Namati area on R/B of river noona at Ch 3500 m. | (Long - 91.550000, Lat - 26.440000, Dept - Water Resource Deptt.),  Pagladia Embankment | Pub-Barsira(Bhadar) | On 19/06/2023 as per WRD, Embankment overtopped occurs near Bhadar (Pub-Barsiral) area on L/B of river pagladia ch - 3th KM | (Long - 91.530000, Lat - 26.560000, Dept - Water Resource Deptt.)",ASSAM,19,2011Nalb
2023-06-24,BISWANATH,1,"Gohpur - Mild bank erosion is observed at R/Bank embankment of Sessa | at Auguri area for a length of 30 mtr on 24/06/23 | | (Long - 93.733716, Lat - 26.951885, Dept - BRO)",ASSAM,24,2019Bisw
2023-06-24,KAMRUP,3,"Hajo - Puthimari embankment | Hadal manakuchi | On 23/06/2023 as per water resource department seepage,boiling, leakage was observed . The restoration work done at L/B embankment of river puthimari of 2.76 km from gallipar to hadal by WRD. | (Long - 26.282500, Lat - 91.575000, Dept - Water Resource Deptt.),  Puthimari embankment | Kaya Jani, boromboi | Boiling and seepage reported by water resource department on 23/06/2023 on R/B embankment of puthimari river at kayajoni and ulletia and boromboi for 5.7km | (Long - 26.287700, Lat - 91.585000, Dept - Water Resource Deptt.),  Brahmaputra dyke | Hatimura to adabari | B/dyke T tangonmari is a level crossing of the embankment with village road. Was damaged for 25m length by tractor on 23/06/2023 asreported by WRD . | (Long - 26.240000, Lat - 91.580000, Dept - Water Resource Deptt.)",ASSAM,30,2011Kamr
2023-06-24,GOLAGHAT,1,"Bokakhat - Un embankment portion of Alengmari area | at ch. 13000m ( Alengmari) | Inundation of Berkep,Alengmari village area about 25m that took place on 23.06.2023 was caused by the back water from the riever Dhansiri | (Long - 93.412223, Lat - 26.412980, Dept - Water Resource Deptt.)",ASSAM,6,2011Gola
2023-06-25,NALBARI,7,"Nalbari - Pagaldia embankment RB | Moiradanga | As per the report of WR Dept on 24.06.2023 this embankment is affected by flood | (Long - 0.000000, Lat - 0.000000, Dept - BRO),  pagaldia embankment RB | Khudra Katara | As per the report of WR Dept on 24.06.2023 this embankment is overtopping by flood | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  pagaldia embankment L/B | Barmurikona | As per the report of WR Dept on 24.06.2023 this embankment is overtopping by flood | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  Pagaldia Embankment L/B | Namdonga | As per the report of WR Dept on 24.06.2023 this embankment is overtopping by flood | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  Pagaldia embankment | Pajipar | As per the report of WR Dept on 24.06.2023 this embankment is overtopping by flood | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  Paschim Nalbari - L/B of Burhadia from Sahpur Siva Mandir to Lokhopur | Amoni, Hatiputa, Soneswar Jaan, Pokhura | Overtopping at all these locations for which embankment get damaged. Information received from Water Resource Department on 24/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  R/B embankment of Burhadia from Sahpur to 2 No. Lokhopur | Krishnaguru Sewashram, Purni Paam, Lokhopur | Overtopping at all these locations for which embankment get damaged. Information received from Water Resource Department on 24/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.)",ASSAM,19,2011Nalb
2023-06-26,NALBARI,3,"Nalbari - Pagladia LB at Katahkuchi | Katahkuchi | as per the report received from WR department , i this Embankment is damaged due to heavy rainfall dtd 25/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  Pagladia LB at Kotora | Kotora | as per the report received from WR department , this Embankment is affected due to Flood dtd 25/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  Barbhag - L/B of river Pagladia from Sonkuriha to Dusutimukh | Kamarkuchi | L/B of river Pagladia from Sonkuriha to Dusutimukh from CH 28.20 km to 35.50 km. Slump down of embankment and erosion as per report submitted by Asst. Executive Engineers, Mukalmua W.R. Sub- Division dtd 26/06/2023 , Mukalmua | (Long - 91.477900, Lat - 26.351100, Dept - Water Resource Deptt.)",ASSAM,19,2011Nalb
2023-06-30,NALBARI,1,"Banekuchi - Road cum embankment along right bank Nadla Drainage Channel | Nakerbari (Kaithalkuchi Village) | On 21/06/2023 Seepage and boiling occurs on road cum embankment along right bank Nadla Drainage Channel at ch.800.00M of Nakerbari, report from PWRD Department | (Long - 0.000000, Lat - 0.000000, Dept - BRO)",ASSAM,19,2011Nalb
2023-07-06,NAGAON,1,"Raha - B/T DYKE ALONG L/B OF KAPILI FROM CHARAIHAGI TO TUKLAITUP | Nelipar | eroded length- 260meter (Bank Erosion, offset from embankment 140 meter ) Date of occurence -06/07/2023 | (Long - 26.115209, Lat - 92.311945, Dept - BRO)",ASSAM,11,2011Naga
2023-07-07,BISWANATH,1,"Gohpur - Bank erosion is observed on R/Bank embankment of river Sessa | at Sessabaligaon of length 150 mtr on 07/07/23 | | (Long - 93.707801, Lat - 26.986061, Dept - BRO)",ASSAM,24,2019Bisw
2023-07-08,BISWANATH,1,"Gohpur - Bank erosion is observed on R/Bank embankment of river Sessa | At Sessa Baligaon of length 150 mtr on 08/07/23 | | (Long - 93.707801, Lat - 26.986061, Dept - BRO)",ASSAM,24,2019Bisw
2023-07-10,LAKHIMPUR,1,"Bihpuria - Pava R/B embankment | Ch. 20400 to Ch 20450, Ch 20950, Ch 21850, Ch 22100 | Overtopping and erosion of the Pava R/B embankment as reported by officials of WRD, NL Sub Division on 10/07/2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.)",ASSAM,15,2011Lakh
2023-07-10,BISWANATH,2,"Gohpur - Mild erosion observed on R/Bank of river Solengi. | At Nalbari marginal embankment of length 120 mtr on 10/07/23 | | (Long - 93.638512, Lat - 26.935275, Dept - BRO),  Bank erosion is observed on R/Bank embankment of river Sessa | At Sessa Baligaon of length 60 mtr on 10/7/23 | | (Long - 93.707801, Lat - 26.986061, Dept - Water Resource Deptt.)",ASSAM,24,2019Bisw
2023-07-10,GOALPARA,1,"Lakhipur - B/dyke Kharmuza to Nichinpur | Suparivita to Nichinpur | As per report submitted by WR Division Goalpara, Due to incessant rainfall for several days newly 21 Nos larged rain cuts have been occured at B/dyke (Suparivita to Nichinpur) within CH. 29.00KM to CH. 37.50KM . Damaged Point from Lat- 26.045284, Long- 90.190283 to ended point Lat- 26.035931, Long- 90.174836 Date of occurrence 23.06.2023 to till date i.e 10.07.2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.)",ASSAM,16,2011Goal
2023-07-11,BISWANATH,1,"Gohpur - R/Bank panchayat bund of river Kokila-Dhubia | At Dubia Karbigaon on 10/07/23 for a length of 80 mtr | Breach occurred at Karbi Gaon on R/Bank panchayat bund of river Kokila-Dhubia on 10.07.2023 at around 4:00 AM and inundated a large area of Karbi gaon village of Dhubia Panchayat | (Long - 93.687982, Lat - 26.921019, Dept - BRO)",ASSAM,24,2019Bisw
2023-07-11,DIBRUGARH,1,"Chabua - BANK OF BOGORITOLIA AREA UNDER CHABUA CIRCLE | BOGORITOLIA AREA (GPS CO-ORDINATES ARE - 27.33'6.57""N/95.8'53.68""E TO 27.33'6.66""N/95.8'52.75""E) | AN Embankment damaged REPORT IS RECEIVED FROM WATER RESOURCE DEPARTMENT AS ON 11-07-2023 WHERE SEVERE INFRASTRUCTURE DAMAGES HAS BEEN REPORTED AT BOGORITOLIA AREA. AROUND 20M OF PREVIOUSLY RESTORED WORKS HAS BEEN DAMAGED. PALLATIVE MEASURES IN THE FORM OF LAUNCHING OF GEOBAGS ARE CURRENTLY UNDERWAY. REACHED LENGTH - 20M. | (Long - 27.330000, Lat - 95.800000, Dept - Water Resource Deptt.)",ASSAM,27,2011Dibr
2023-07-12,DHEMAJI,1,"Jonai - Tako to Borang charabari under PMGSY Package No.AS-04-54 | Ch.1180.00M to
Ch.1210.00M | PWRD, Territorial roads embankment Tako to Borang charabari under PMGSY
Package No.AS-04-54 from Ch.1180.00M to Ch.1210.00M, 30 meter left side of embankment
partially damaged by Burisuti River. Bamboo barricading is done for the pedestrians. dated-11-07-
2023 | (Long - 95.453400, Lat - 27.445290, Dept - PWD (Roads))",ASSAM,7,2011Dhem
2023-07-14,MAJULI,1,"Ujani Majuli - UN-Embankment | Borpamua | Affected area length :200 M and Breath: 20 M. Dated 14-07-2023 | (Long - 94.271532, Lat - 27.096386, Dept - Water Resource Deptt.)",ASSAM,18,2019Maju
2023-07-15,GOLAGHAT,1,"Bokakhat - Brahmaputra Dyke from KRF boundary to Diffolu pathar | Dyke Chainage 9750M village Japaripathar | Flood water had overtopped the Brahmsputra dyke from KRF Boundary to Diffalopathar at Japaripathar village ( at CH 9750M of the dyke) at 1.00pm on 15.07.2023 | (Long - 93.511254, Lat - 26.654521, Dept - BRO)",ASSAM,6,2011Gola
