,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Corrigendum Title,Corrigendum Type,View,Processing Fee in ₹,Conversion rate in ₹,1,NA,2,NA.1,3,NA.2,4,NA.3,5,NA.4,6,NA.5,7,NA.6,8,NA.7,9,NA.8,10,NA.9,11,NA.10,12,NA.11,13,NA.12,14,NA.13,15,NA.14,16,NA.15,17,NA.16,18,NA.17,19,NA.18,20,NA.19,21,NA.20,22,NA.21,23,NA.22,24,NA.23,25,NA.24,26,NA.25,27,NA.26,28,NA.27,29,NA.28
0,10-Aug-2023 04:30 PM,29-Aug-2023 03:30 PM,10-Aug-2023 04:30 PM,28-Aug-2023 02:00 PM,NA ,NA ,10-Aug-2023 04:30 PM,28-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,"2,000",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32033/3/2023-Const.NHM/83,2023_NHM_32031_8,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,92,000",Yes,percentage,2.0%,Nil,Nil,"Construction of AYUSH Dispensary (Assam Type) in Tinsukia District, group.27 (4 nos. of scheme in Tinsukia District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Tinsukia District, group.27 (4 nos. of scheme in Tinsukia District) for FY 2022-23 under NAM, Assam.",Please refer Tender documents. ,NA ,"96,00,000",Construction Works,NA ,Tender,225.0,270.0,Tinsukia,786125.0,NA ,NA ,NA ,"Office of MD, NHM, Assam.",No ,No,"MD, NHM, Assam.","Office of MD, NHM, Assam.",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_32031_8,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Tinsukia District, group.27 (4 nos. of scheme in Tinsukia District) for FY 2022-23 under NAM, Assam.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18-Aug-2023 04:00 PM,11-Sep-2023 02:00 PM,18-Aug-2023 04:00 PM,08-Sep-2023 04:00 PM,NA ,NA ,27-Aug-2023 11:00 AM,08-Sep-2023 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,Standard Bid Document,540.0,Nil,Nil,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,EE/Tender/4/2022-23/6865-70 Dtd. 02/08/2023,2023_PWBNH_32124_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"53,260",Yes,percentage,2.0%,Nil,Nil,"Repair / Renovation of Nurse Hostel at Kanaklata Civil Hospital, Tezpur","Repair / Renovation of Nurse Hostel at Kanaklata Civil Hospital, Tezpur",Please refer Tender documents. ,NA ,"26,63,016",Civil Works - Building,NA ,Tender,180.0,180.0,Tezpur,784001.0,Tezpur ,O/o EE PWD Sonitpur District Territorial Bldg Div ,24-Aug-2023 11:30 AM ,O/o EE PWD Sonitpur District Territorial Bldg Div,No ,No,EE PWD Sonitpur District Territorial Bldg Div,O/o EE PWD Sonitpur District Territorial Bldg Div,1.0,SBI Bank,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2023_PWBNH_32124_1,EE/Tender/4/2022-23/6865-70 Dtd. 02/08/2023,"Repair / Renovation of Nurse Hostel at Kanaklata Civil Hospital, Tezpur",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29-Aug-2023 05:00 PM,11-Sep-2023 03:00 PM,29-Aug-2023 05:00 PM,11-Sep-2023 02:00 PM,29-Aug-2023 05:00 PM ,29-Aug-2023 06:00 PM ,29-Aug-2023 06:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"3,938",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,CW/Tender/23-24/510/2023/130,2023_SSA_32174_20,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"3,93,800",Yes,percentage,2.0%,Nil,Nil,Construction of additional classroom in the following schools Damdama Higher Secondary School under Hajo block 4nos Kachari Mahal High School under Rangia block 3nos Tulshibari Bahumukhi Hss under Rangia block 4nos in Kamrup Rural dist,Construction of additional classroom in the following schools Damdama Higher Secondary School under Hajo block 4nos Kachari Mahal High School under Rangia block 3nos Tulshibari Bahumukhi Hss under Rangia block 4nos in Kamrup Rural dist,Please refer Tender documents. ,NA ,"1,96,90,000",Civil Works - Building,NA ,Tender,180.0,180.0,Kamrup,781019.0,"O/o The MD, Samagra Shiksha, Assam, Kahilipara ","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19 ",29-Aug-2023 06:00 PM ,"O/o The MD, Samagra Shiksha, Assam, Kahilipara",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32174_20,CW/Tender/23-24/510/2023/130,Construction of additional classroom in the following schools Damdama Higher Secondary School under Hajo block 4nos Kachari Mahal High School under Rangia block 3nos Tulshibari Bahumukhi Hss under Rangia block 4nos in Kamrup Rural dist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18-Aug-2023 10:00 AM,16-Sep-2023 03:00 PM,18-Aug-2023 10:00 AM,15-Sep-2023 04:00 PM,NA ,NA ,18-Aug-2023 11:00 AM,15-Sep-2023 04:00 PM,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,0.0,Nil,Nil,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_24_JJM_PB_23_24_T_13165_71,2023_PHED_32115_5,Yes,Open Tender,Works,Works,1.0,No,No,Not Applicable,No,No,No,0.0,No,fixed,,Nil,Nil,PKG 05 FIXATION OF RATES FOR ADDITIONAL ITEM FHTC WITH WATER STORAGE TANK MEANT FOR NEW PWSS UNDER NORTH LAKHIMPUR CIRCLE UNDER JJM ASSAM,PKG 05 FIXATION OF RATES FOR THE ADDITIONAL ITEM FUNCTIONAL HOUSEHOLD TAP CONNECTION WITH WATER STORAGE TANK MEANT TO BE PROVIDED TO NEW PIPED WATER SUPPLY SCHEMES UNDER NORTH LAKHIMPUR CIRCLE UNDER JAL JEEVAN MISSION ASSAM,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Tender,180.0,365,NORTH LAKHIMPUR,787001.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",1,,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2023_PHED_32115_5,PHE_24_JJM_PB_23_24_T_13165_71,PKG 05 FIXATION OF RATES FOR ADDITIONAL ITEM FHTC WITH WATER STORAGE TANK MEANT FOR NEW PWSS UNDER NORTH LAKHIMPUR CIRCLE UNDER JJM ASSAM,,Date Corrigendum_01,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27-May-2023 09:00 AM,02-Jun-2023 03:30 PM,27-May-2023 09:00 AM,02-Jun-2023 02:00 PM,NA ,NA ,27-May-2023 09:00 AM,02-Jun-2023 02:00 PM,1.0,Fee/PreQual/Technical/Finance,.xls,Financial Bid,0.0,Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM/19012/3/2018-IEC/BCC/3318,2023_NHM_30989_1,Yes,Limited,Works,Services,1.0,No,No,Not Applicable,No,No,No,0.0,No,fixed,,Nil,Nil,For Production,"For Production of Audio and Audio Video creative/Works Under National Health Mission, Assam",Please refer Tender documents. ,NA ,"50,00,000",Miscellaneous Services,NA ,Rate Contract,90.0,1,NHM State HQ,781005.0,NA ,NA ,NA ,"O/o Mission Director, NHM, Assam",No ,No,"MD, NHM, Assam","O/o Mission Director, NHM, Assam, Saikia Commercial Complex, Christanbasti, G.S Road, Guwahati",,,National Health Mission||State Programme Management Unit - NHM,2023_NHM_30989_1,NHM/19012/3/2018-IEC/BCC/3318,For Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,08-Aug-2023 06:00 PM,19-Aug-2023 03:00 PM,08-Aug-2023 06:00 PM,19-Aug-2023 02:00 PM,08-Aug-2023 06:00 PM ,10-Aug-2023 03:00 PM ,08-Aug-2023 06:00 PM,19-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,TENDER FEE AND EMD,"1,074",Nil,Nil,Yes,Axom Sarba Siksha Abhijan Mission,SS/CW/RETENDER/333/2023/39,2023_SSA_31975_25,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"1,07,400",Yes,percentage,2.0%,Nil,Nil,"Construction of various civil work interventions for strengthening of existing secondary schools under Samagra Shiksha, Assam at Rakshasmari Hs under Dhekiajuli block in Sonitpur district","Construction of various civil work interventions for strengthening of existing secondary schools under Samagra Shiksha, Assam at Rakshasmari Hs under Dhekiajuli block in Sonitpur district",Please refer Tender documents. ,NA ,"53,70,000",Civil Works - Building,NA ,Tender,180.0,180.0,DHEKIAJULI,781019.0,OFFICE OF THE MD SAMAGRA SHIKSHA ASSAM ,"OFFICE OF THE MD SAMAGRA SHIKSHA ASSAM, KAHILIPARA, GHY-19 ",10-Aug-2023 03:00 PM ,OFFICE OF THE MD SAMAGRA SHIKSHA ASSAM,No ,No,MISSION DIRECTOR SAMAGRA SHIKSHA ASSAM,KAHILIPARA GUWAHATI-19,1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_31975_25,SS/CW/RETENDER/333/2023/39,"Construction of various civil work interventions for strengthening of existing secondary schools under Samagra Shiksha, Assam at Rakshasmari Hs under Dhekiajuli block in Sonitpur district",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,06-Jul-2023 06:00 PM,29-Jul-2023 03:30 PM,06-Jul-2023 06:00 PM,28-Jul-2023 02:00 PM,NA ,NA ,06-Jul-2023 06:00 PM,28-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32042/6/2022-CONS-NHM,2023_NHM_31528_12,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub Health Centre in MORACHENGELI SC in BISWANATH District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in MORACHENGELI SC in BISWANATH District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,BISWANATH,784176.0,NA ,NA ,NA ,"O/O MD, NHM, ASSAM",No ,No,"MD, NHM, ASSAM","O/O MD, NHM, ASSAM",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31528_12,NHM-32042/6/2022-CONS-NHM,Construction of Buildingless Sub Health Centre in MORACHENGELI SC in BISWANATH District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,1.0,Time Extension,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,07-Aug-2023 06:00 PM,28-Aug-2023 03:00 PM,14-Aug-2023 02:00 PM,28-Aug-2023 02:00 PM,NA ,NA ,14-Aug-2023 03:00 PM,28-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,500.0,Nil,Nil,No,Inland Water Transport||I.W.T. Division Guwahati,FC/222/Pt-XVII/2022-24/7403-16,2023_IWT_31971_8,Yes,Open Tender,Item Wise,Services,2.0,No,No,Online,No,No,No,"8,200",Yes,fixed,,Nil,Nil,LEASING OUT OF I.W.T. FERRY SERVICES AT GUWAHATI-RAJADUAR UNDER IWT DIVISION GUWAHATI FOR THE PERIOD OF 2022-2024,LEASING OUT OF I.W.T. FERRY SERVICES AT GUWAHATI-RAJADUAR UNDER IWT DIVISION GUWAHATI FOR THE PERIOD OF 2022-2024,Please refer Tender documents. ,NA ,"1,62,500",Miscellaneous Services,NA ,Tender,180.0,21.0,Guwahati,781007.0,NA ,NA ,NA ,"OFFICE OF THE EXECUTIVE ENGINEER,IWT,GHY-07",No ,No,Executive Engineer,"OFFICE OF THE EXECUTIVE ENGINEER, INLAND WATER TRANSPORT DIVISION ULUBARI, GUWAHATI",1.0,SBI Bank,Inland Water Transport||I.W.T. Division Guwahati,2023_IWT_31971_8,FC/222/Pt-XVII/2022-24/7403-16,LEASING OUT OF I.W.T. FERRY SERVICES AT GUWAHATI-RAJADUAR UNDER IWT DIVISION GUWAHATI FOR THE PERIOD OF 2022-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,06-Jul-2023 06:00 PM,29-Jul-2023 03:30 PM,06-Jul-2023 06:00 PM,28-Jul-2023 02:00 PM,NA ,NA ,06-Jul-2023 06:00 PM,28-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32042/6/2022-CONS-NHM,2023_NHM_31528_6,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub Health Centre in ODALI BAZAR SC in Nagaon District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in ODALI BAZAR SC in Nagaon District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,NAGAON,782001.0,NA ,NA ,NA ,"O/O MD, NHM, ASSAM",No ,No,"MD, NHM, ASSAM","O/O MD, NHM, ASSAM",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31528_6,NHM-32042/6/2022-CONS-NHM,Construction of Buildingless Sub Health Centre in ODALI BAZAR SC in Nagaon District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,1.0,Date,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21-Jul-2023 06:00 PM,01-Aug-2023 03:30 PM,21-Jul-2023 06:00 PM,31-Jul-2023 02:00 PM,NA ,NA ,21-Jul-2023 06:00 PM,31-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,000",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_31,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"98,782",Yes,percentage,2.0%,Nil,Nil,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 25 6 nos of schemes in Nalbari district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 25 6 nos of schemes in Nalbari district,Please refer Tender documents. ,NA ,"49,39,090",Civil Works - Building,NA ,Tender,180.0,120.0,Nalbari District,781335.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31705_31,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 25 6 nos of schemes in Nalbari district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Jul-2023 06:55 PM,31-Aug-2023 04:00 PM,31-Jul-2023 06:55 PM,30-Aug-2023 04:00 PM,31-Jul-2023 06:55 PM ,10-Aug-2023 11:00 AM ,17-Aug-2023 11:00 AM,30-Aug-2023 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,Bid Fee,"10,000",Nil,Nil,No,Urban Development Department||Directorate of Municipality Administration - UDD,SBM(U)248/2023/Sivsagar Golaghat Dergaon Mari 01/1,2023_UDD_31871_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"4,97,530",No,percentage,1.0%,Nil,Nil,"Design, Supply Testing and Commissioning of Material Recovery Facility MRF Waste to Compost Plant and Sanitary Landfill at SIVASAGAR GOLAGHAT MARIANI AND DERGAON MUNICIPAL BOARD, Assam","Design, Supply Testing and Commissioning of Material Recovery Facility MRF Waste to Compost Plant and Sanitary Landfill at SIVASAGAR GOLAGHAT MARIANI AND DERGAON MUNICIPAL BOARD, Assam",Please refer Tender documents. ,NA ,"4,97,53,000",Civil Works,NA ,Tender,180.0,350.0,SIVASAGAR GOLAGHAT MARIANI AND DERGAON MB,781006.0,"Dispur, Guwahati-06 ","Office of the Mission Director, Swachh Bharat Mission-Urban, Assam, Dispur, Guwahati-06 ",10-Aug-2023 11:30 AM ,Dispur,No ,No,"Mission Director, SBM-Urban, Assam","Office of the Mission Director, Swachh Bharat Mission-Urban, Assam, Dispur, Guwahati-06",1.0,SBI Bank,Urban Development Department||Directorate of Municipality Administration - UDD,2023_UDD_31871_1,SBM(U)248/2023/Sivsagar Golaghat Dergaon Mari 01/1,"Design, Supply Testing and Commissioning of Material Recovery Facility MRF Waste to Compost Plant and Sanitary Landfill at SIVASAGAR GOLAGHAT MARIANI AND DERGAON MUNICIPAL BOARD, Assam",1.0,Date Extension,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,08-Aug-2023 02:00 PM,29-Aug-2023 11:00 AM,09-Aug-2023 02:30 PM,28-Aug-2023 03:00 PM,NA ,NA ,11-Aug-2023 11:00 AM,28-Aug-2023 03:00 PM,1.0,Fee/PreQual/Technical,.pdf,Scan copy of Eligibility Criteria Documents,100.0,Nil,Nil,Yes,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Eastern Assam Circle, Jorhat||Digboi Division",DIG/NIT/82 dtd. 17-06-2023,2023_PCCF_31280_3,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"8,600",Yes,percentage,2.0%,Nil,Nil,Toilet for Staff 2nos at Nazirating and Margherita West during the financial year 2023-24 under SOPD Scheme Amenities for Staff and Labour,Toilet for Staff 2nos at Nazirating and Margherita West during the financial year 2023-24 under SOPD Scheme Amenities for Staff and Labour,Please refer Tender documents. ,NA ,"4,30,000",Civil Works,NA ,Tender,120.0,120.0,Nazirating and Margherita West,786170.0,"Office of the DFO, Digboi Division, Digboi ","Office of the DFO, Digboi Division, Digboi ",10-Aug-2023 11:30 AM ,"Office of the DFO, Digboi Division, Digboi",No ,No,T.C. Ranjith Ram,"DIVISIONAL FOREST OFFICER, DIGBOI DIVISION, DIGBOI",1.0,SBI Bank,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Eastern Assam Circle, Jorhat||Digboi Division",2023_PCCF_31280_3,DIG/NIT/82 dtd. 17-06-2023,Toilet for Staff 2nos at Nazirating and Margherita West during the financial year 2023-24 under SOPD Scheme Amenities for Staff and Labour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30-Aug-2023 02:00 PM,14-Sep-2023 02:30 PM,30-Aug-2023 02:00 PM,14-Sep-2023 02:00 PM,NA ,NA ,30-Aug-2023 02:00 PM,14-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,400.0,Nil,Nil,No,Guwahati Municipal Corporation,GER/ CE/1806/2019/Part-D/01 Dated 29/08/2023,2023_GMC_32305_13,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,"46,000",Yes,fixed,,Nil,Nil,Devlopment of the 3rd right hand side bye lane of Karnachal,Improvement of Various works under Guwahati Municipal Corporation UNDER SoPD Retender.,Please refer Tender documents. ,NA ,"23,00,000",Civil Works,NA ,Tender,90.0,90.0,GUWAHATI,781005.0,NA ,NA ,NA ,"OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05",No ,No,"THE COMMISSIONER, GMC","OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05",1.0,SBI Bank,Guwahati Municipal Corporation,2023_GMC_32305_13,GER/ CE/1806/2019/Part-D/01 Dated 29/08/2023,Devlopment of the 3rd right hand side bye lane of Karnachal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14-Sep-2023 12:00 PM,03-Oct-2023 03:00 PM,14-Sep-2023 12:00 PM,30-Sep-2023 02:00 PM,NA ,NA ,14-Sep-2023 12:00 PM,30-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,BIDDING DOCUMENT,"5,700",Nil,Nil,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-VII/22/2023/9 Dated Guwahati 31st Aug 2023,2023_PWBNH_32490_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"5,62,926",Yes,percentage,2.0%,Nil,Nil,Jagannath Community and Skill Centre at i) Itakhuli T.E. ii) Keyhung T.E. under Tinsukia LAC (Pkg. No.-12),Jagannath Community and Skill Centre at i) Itakhuli T.E. ii) Keyhung T.E. under Tinsukia LAC (Pkg. No.-12),Please refer Tender documents. ,NA ,"2,81,46,286",Civil Works - Building,NA ,Tender,180.0,365.0,Tinsukia,786125.0,NA ,NA ,NA ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,"CE, PWD(Bldg), Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,SBI Bank,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2023_PWBNH_32490_7,CE/TB-VII/22/2023/9 Dated Guwahati 31st Aug 2023,Jagannath Community and Skill Centre at i) Itakhuli T.E. ii) Keyhung T.E. under Tinsukia LAC (Pkg. No.-12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30-Aug-2023 05:00 PM,11-Sep-2023 03:00 PM,30-Aug-2023 05:00 PM,11-Sep-2023 02:00 PM,30-Aug-2023 05:00 PM ,30-Aug-2023 06:00 PM ,30-Aug-2023 05:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"4,654",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,CW/Tender/23-24/510/2023/130,2023_SSA_32174_33,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"4,65,400",Yes,percentage,2.0%,Nil,Nil,Group no. 14,Construction of additional classroom in Durganagar Nayaram Hss under Udharbond block 4nos Bam Bidyapith High School under Narsingpur block 5nos P.C Barjalenga Higher Secondary School under Narsingpur block 4nos in Cachar district,Please refer Tender documents. ,NA ,"2,32,70,000",Civil Works - Building,NA ,Tender,180.0,180.0,Cachar,781019.0,"O/o The MD, Samagra Shiksha, Assam, Kahilipara ","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19 ",30-Aug-2023 06:00 PM ,"O/o The MD, Samagra Shiksha, Assam, Kahilipara",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32174_33,CW/Tender/23-24/510/2023/130,Group no. 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,04-Jul-2023 02:00 PM,21-Aug-2023 12:30 PM,05-Jul-2023 02:00 PM,21-Aug-2023 12:00 PM,NA ,NA ,05-Jul-2023 02:00 PM,21-Aug-2023 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Document,"10,000",Nil,Nil,Yes,Guwahati Municipal Corporation,GMC/SBM/34/2023/56 Dated 03/06/2023,2023_GMC_31482_1,Yes,Open Tender,Item Wise,Services,2.0,No,No,Online,No,No,No,"10,00,000",Yes,fixed,,Nil,Nil,"COLLECTION, TRANSPORTATION, PROCESSING AND MANAGEMENT OF CONSTRUCTION and DEMOLITION WASTE AS PER CONSTRUCTION and DEMOLITION WASTE MANAGEMENT RULES -2016 AT GUWAHATI ON PPP MODE and DESIGN-BUILD- FINANCE - OPERATE - TRANSFER (DBFOT)","COLLECTION, TRANSPORTATION, PROCESSING AND MANAGEMENT OF CONSTRUCTION and DEMOLITION WASTE AS PER CONSTRUCTION and DEMOLITION WASTE MANAGEMENT RULES -2016 AT GUWAHATI ON PPP MODE and DESIGN-BUILD- FINANCE - OPERATE - TRANSFER (DBFOT)",Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,180.0,NA ,GUWAHATI,781005.0,"OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05 ","OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05 ",13-Jul-2023 02:00 PM ,"OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05",No ,No,"THE COMMISSIONER, GMC","OFFICE OF THE COMMISSIONER, GMC,BHANGAGARH, GHY-05",1.0,SBI Bank,Guwahati Municipal Corporation,2023_GMC_31482_1,GMC/SBM/34/2023/56 Dated 03/06/2023,"COLLECTION, TRANSPORTATION, PROCESSING AND MANAGEMENT OF CONSTRUCTION and DEMOLITION WASTE AS PER CONSTRUCTION and DEMOLITION WASTE MANAGEMENT RULES -2016 AT GUWAHATI ON PPP MODE and DESIGN-BUILD- FINANCE - OPERATE - TRANSFER (DBFOT)",1.0,Date Extension,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
