S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Instrument Type,Tender Stage
11,99993,BAXALTA BIOSCIENCE INDIA PVT LTD,15-Dec-2020 01:13 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
12,99832,bayer zydus pharma pvt limited,15-Dec-2020 11:34 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,26-Feb-2021 06:24 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
13,100047,BDR PHARMACEUTICALS INTL PVT. LTD.,15-Dec-2020 01:54 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
14,99657,BHARAT PARENTERALS LTD.,14-Dec-2020 05:43 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
15,99949,BHARAT SERUMS AND VACCINES LIMITED,14-Dec-2020 01:07 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
16,100028,Biocon Biologics India Ltd,14-Dec-2020 09:32 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
17,99790,Boehringer Ingelheim India Private Limited,11-Dec-2020 07:36 PM,Rejected-Finance,No L1 Rates,12-Mar-2021 02:36 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
18,99729,Cadila Healthcare Ltd,14-Dec-2020 07:54 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
19,99618,Cadila Pharmaceuticals Limited,14-Dec-2020 04:40 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
20,99650,Centurion Remedies Pvt. Ltd,09-Dec-2020 03:13 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,26-Feb-2021 06:24 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
21,99999,Cipla Ltd,15-Dec-2020 09:46 AM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
22,99584,CMG BIOTECH PVT. LTD.,09-Dec-2020 10:46 AM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
23,99659,Coral Laboratories Ltd,10-Dec-2020 04:02 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,26-Feb-2021 06:24 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
24,100074,D.D.Pharmaceuticals Pvt. Ltd,15-Dec-2020 09:23 AM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
25,99954,Dr Reddys laboratories Limited,15-Dec-2020 11:13 AM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
26,99799,EISAI PHARMACEUTICALS INDIA PVT. LTD,11-Dec-2020 07:07 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
27,99985,Emcure Pharmaceuticals Limited,14-Dec-2020 05:37 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
28,99789,ESKAG PHARMA PVT. LTD.,15-Dec-2020 11:55 AM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
29,99703,FDC LIMITED,11-Dec-2020 05:00 PM,Rejected-Finance,No L1 rates,12-Mar-2021 02:36 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
30,99766,Galentic Pharma( India) Pvt. Ltd.,12-Dec-2020 04:17 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,26-Feb-2021 06:24 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
31,99579,GALPHA LABORATORIES LIMITED,15-Dec-2020 11:36 AM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
32,99869,Genetek Lifesciences Pvt Ltd Wardha,14-Dec-2020 07:19 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
33,99995,Gennova Biopharmaceuticals Ltd,14-Dec-2020 05:39 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,26-Feb-2021 06:24 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
34,99990,Glenmark Pharmaceuticals Limited,14-Dec-2020 06:19 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
35,99613,GLS PHARMA LTD.,14-Dec-2020 11:34 AM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
36,99709,GNOSIS PHARMACEUTICALS PVT LTD,10-Dec-2020 11:08 AM,Rejected-Finance,No L1 Rates,12-Mar-2021 02:36 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
37,100073,Grifols India Healthcare Private Limited,15-Dec-2020 12:09 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,26-Feb-2021 06:24 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
38,99829,HALEWOOD LABORATORIES PRIVATE LIMITED,14-Dec-2020 02:12 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
39,100046,HEALERS LAB,15-Dec-2020 11:59 AM,Rejected-Finance,No L1 Rate,12-Mar-2021 02:36 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
40,99773,Hetero Healthcare Ltd,15-Dec-2020 11:43 AM,Rejected-Finance,No L1 Rates,12-Mar-2021 02:36 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
41,99912,HINDUSTAN LABORATORIES LIMITED,14-Dec-2020 10:53 AM,Rejected-Finance,No L1 Rates,12-Mar-2021 02:36 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
42,100000,Ipca Laboratories Limited,14-Dec-2020 06:06 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
43,99665,ITNAS PHARMACEUTICALS LTD,14-Dec-2020 05:38 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
44,99662,Lupin Limited,14-Dec-2020 10:13 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,26-Feb-2021 06:24 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
45,99935,MAAN PHARMACEUTICALS LTD.,14-Dec-2020 12:06 PM,Rejected-Finance,No L1 Rates,12-Mar-2021 02:36 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
46,99943,MALIK LIFESCIENCES PVT LTD,14-Dec-2020 04:09 PM,Rejected-Finance,No L1 Rates,12-Mar-2021 02:36 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
47,100043,MARC LABORATORIES LTD.,14-Dec-2020 11:27 PM,Rejected-Finance,No L1 Rates,12-Mar-2021 02:36 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
48,99733,MASCOT HEALTH SERIES PRIVATE LIMITED,14-Dec-2020 12:57 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
49,99794,MAXMED LIFE SCIENCES PVT LTD,14-Dec-2020 11:36 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
50,99892,Med Manor Organics Pvt. Ltd,15-Dec-2020 12:49 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
51,99963,Merck Specialities Private Limited,14-Dec-2020 03:52 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
52,99772,MERCURY LABORATORIES LIMITED,13-Dec-2020 10:32 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
53,99717,Micron Pharmaceuticals,15-Dec-2020 11:39 AM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
54,99592,Midas Care Pharmaceuticals Pvt.Ltd.,15-Dec-2020 11:05 AM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
55,100096,MITRA INDUSTRIES PRIVATE LIMITED,15-Dec-2020 12:38 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
56,99863,MODERN LABORATORIES,15-Dec-2020 01:35 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
57,99839,M/S COSMAS RESEARCH LAB LTD,12-Dec-2020 04:36 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
58,99625,M/s Mankind Pharma Ltd.,15-Dec-2020 10:06 AM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
59,99641,MSN Laboratories Private Limited,14-Dec-2020 02:14 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
60,99976,M/s. Pfizer Limited,14-Dec-2020 03:33 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
61,99982,M/s. Pfizer Products India Pvt. Ltd,14-Dec-2020 04:29 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
62,99795,M/s Synokem Pharmaceuticals Limited,14-Dec-2020 05:47 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
63,99797,M/s.Tablets (India) Limited,11-Dec-2020 05:37 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
64,100101,Mylan Laboratories Limited,15-Dec-2020 12:29 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
65,99778,NANZ MED SCIENCE PHARMA (P) LTD.,15-Dec-2020 01:32 PM,Rejected-Finance,No L1 rates,12-Mar-2021 02:36 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
66,99748,NATCO PHARMA LIMITED,14-Dec-2020 01:55 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
67,99850,NAVKAR LIFESCIENCES,14-Dec-2020 01:35 PM,Rejected-Finance,No L1 Rates,12-Mar-2021 02:36 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
68,99749,Nestor Pharmaceuticals Ltd.,14-Dec-2020 05:11 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
69,99747,Novo Nordisk India Private Limited,14-Dec-2020 05:52 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
70,100018,OM BIOMEDIC PVT. LTD.,15-Dec-2020 01:39 PM,Rejected-Finance,No L1 rates,12-Mar-2021 02:36 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
71,99737,Optimus Pharma Private Limited,15-Dec-2020 01:43 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,26-Feb-2021 06:24 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
72,99902,OVERSEAS HEALTHCARE PVT LTD,14-Dec-2020 10:59 AM,Rejected-Finance,No L1 Rates,12-Mar-2021 02:36 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
73,99800,PANACEA BIOTEC PHARMA LIMITED,11-Dec-2020 06:42 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
74,99825,PAVIOUR PHARMACEUTICALS PVT. LTD,12-Dec-2020 04:12 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
75,99574,Pharma Impex Laboratories Pvt. Ltd.,15-Dec-2020 01:08 PM,Rejected-Finance,No L1 rates,12-Mar-2021 02:36 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
76,99964,PIL PHARMACEUTICALS LIMITED,14-Dec-2020 05:19 PM,Rejected-Finance,No L1 Rates,12-Mar-2021 02:36 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
77,99730,PLASMAGEN BIOSCIENCES PVT LTD,15-Dec-2020 11:08 AM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
78,99983,Psychotropics India Limited,15-Dec-2020 11:04 AM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
79,99607,Reliance Life Sciences Pvt. Ltd,15-Dec-2020 12:49 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
80,99721,RIVPRA FORMULATION PVT LTD,10-Dec-2020 12:43 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
81,99654,Roche Products (India) Pvt Ltd,13-Dec-2020 09:07 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
82,99953,saar biotech,15-Dec-2020 01:11 PM,Accepted-AOC,L1,23-Sep-2021 01:08 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
83,99973,SAI PARENTERALS PRIVATE LIMITED,14-Dec-2020 09:15 PM,Rejected-Finance,No L1 Rates,12-Mar-2021 02:36 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
