Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,S.No.1,Instrument Type,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,206865,M/s Royal Pharma,03-Apr-2021 04:13 PM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,208641.0,Nehra Brothers,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,206367,naina agencies,18-Apr-2021 01:08 PM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,208879.0,METLER MEDICA ORTHOPEDICS PVT. LTD.,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,208641,Nehra Brothers,16-Apr-2021 04:36 PM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,208929.0,NILESH AGENCIES,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,208929,NILESH AGENCIES,19-Apr-2021 07:52 AM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,208940.0,Chelsea Enterprises,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,209122,NOVEX HEALTHCARE,19-Apr-2021 11:29 AM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,208992.0,indian Surgical and Diagnostic,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,207236,PRIME MEDICAL SYSTEMS,05-Apr-2021 11:59 AM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,209008.0,MAHAJAN SCIENTIFIC AND SURGICO,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,207302,shakti agency,18-Apr-2021 05:46 PM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,209031.0,Gautam Industries,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,206987,Shree BKS Traders,19-Apr-2021 09:55 AM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,209122.0,NOVEX HEALTHCARE,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,206462,S KUMAR SURGICAL BANDAGE,28-Mar-2021 04:24 PM,Rejected-Finance,The firm has quoted highest rate,08-Oct-2021 12:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,208070,SURGICO PHARMA,18-Apr-2021 03:03 PM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,207266,VAISHALI ENTERPRISES,18-Apr-2021 07:19 PM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
