Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,160511,Bhaskar Foundadtion,03-Nov-2022 05:31 PM,Accepted-AOC,Empanelment,24-Feb-2023 02:17 PM,,,,,,,,,,,,,,,,,11.0,160998.0,Badhte Kadam,INR,53.9,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,160944,BHAWANI MARKETING PVT.LTD,04-Nov-2022 12:44 PM,Accepted-AOC,Empanelment,24-Feb-2023 02:17 PM,,,,,,,,,,,,,,,,,12.0,161004.0,Samarth Samarpan Seva Samiti,INR,53.9,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,160806,GNG SKILLS DEVELOPERS PRIVATE LIMITED,03-Nov-2022 01:04 PM,Accepted-AOC,Empanelment,24-Feb-2023 02:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,14,160970,Gramin Shiksha Private Limited,04-Nov-2022 01:50 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,15,160888,Indianeers Media Private Limited,04-Nov-2022 01:09 AM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,16,160875,ITES HORIZON PRIVATE LIMITED,04-Nov-2022 01:51 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,17,161027,JANHIT SANSKRITIK KALA KENDRA,04-Nov-2022 01:28 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,18,161016,JAZZY,04-Nov-2022 12:08 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,19,160793,JOBHUT,03-Nov-2022 02:57 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,20,160997,MANAB KALYAN WELFARE SOCIETY,04-Nov-2022 12:14 PM,Accepted-AOC,Empanelment,24-Feb-2023 02:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,21,160800,Meritorium Education (OPC) Private Limited,01-Nov-2022 05:34 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,22,160358,National Educational Society and Social Welfare Organisation,02-Nov-2022 02:36 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,23,160874,Nav Bharat Nirman Foundation,02-Nov-2022 06:14 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,24,160456,NITANAND SHIKSHA SAMITI,03-Nov-2022 06:39 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,25,160479,NORTH EAST DEVELOPMENT CONSORTIUM,03-Nov-2022 11:25 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,26,160981,NRDS Management Private Limited,03-Nov-2022 11:47 PM,Accepted-AOC,Empanelment,24-Feb-2023 02:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,27,161018,Padmaranjeeta Education Trust,04-Nov-2022 01:55 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,28,160414,Pipal Tree Ventures Private Limited,04-Nov-2022 12:50 PM,Accepted-AOC,Empanelment,24-Feb-2023 02:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,29,160934,Prabhodita Services India Pvt Ltd,04-Nov-2022 12:39 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,30,160601,Pub Barpeta Social Welfare Society,31-Oct-2022 06:43 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,31,160819,Reliablevocational Training Institute Pvt. Ltd.,02-Nov-2022 12:11 AM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,32,160779,Route To Connect,01-Nov-2022 12:24 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,33,160759,SALTLAKE INSTITUTE OF ENGINEERING AND MANAGEMENT LIMITED,03-Nov-2022 05:58 PM,Accepted-AOC,Empanelment,24-Feb-2023 02:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,34,161004,Samarth Samarpan Seva Samiti,04-Nov-2022 11:09 AM,Accepted-AOC,Empanelment,24-Feb-2023 02:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,35,160941,Shri Proskills LLP (Formerly known as Shri Technologies),03-Nov-2022 07:57 PM,Accepted-AOC,Empanelment,24-Feb-2023 02:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,36,160772,sintel infotech private limited,01-Nov-2022 10:27 AM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,37,160967,SUSHILA FOUNDATION FOR AGRICALTURAL & RURAL DEVELOPMENT,04-Nov-2022 01:48 PM,Accepted-AOC,Empanelment,24-Feb-2023 02:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,38,160965,SUSHIL BAHUUDDESHIYA SHIKSHAN SANSTHA,03-Nov-2022 11:49 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,39,160973,The Unique Foundation,03-Nov-2022 06:57 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,40,160969,Ultimate Energy Resource Pvt Ltd,04-Nov-2022 01:26 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,41,160988,WIZEIZ LLP,03-Nov-2022 09:44 PM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,42,160786,Xine It Brains Pvt Ltd,03-Nov-2022 11:39 AM,Rejected-Technical,Rejected as THE REQUIRED CRITERIA ARE NOT FULFILLED,23-Feb-2023 07:44 AM,,,,,,,,,,,,,,,,,,,,,,AOC
