Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,153712,Khandelwal Laboratories Pvt. Ltd.,21-Jul-2022 07:36 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,33.0,154338.0,SHAMSHREE LIFESCIENCES LIMITED,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,154032,LABINDUSS LTD,23-Jul-2022 04:30 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,34.0,154384.0,"Vivek Pharmachem (India) Ltd.,",INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,153717,MAAN PHARMACEUTICALS LTD.,23-Jul-2022 12:21 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,153750,Macleods Pharmaceuticals Limited,22-Jul-2022 06:46 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,153714,MALIK LIFESCIENCES PVT LTD,25-Jul-2022 12:52 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,153864,MARC LABORATORIES LTD.,23-Jul-2022 06:27 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,154352,MASCOT HEALTH SERIES PRIVATE LIMITED,25-Jul-2022 12:20 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,154353,MAXMED LIFESCIENCES PRIVATE LIMITED,25-Jul-2022 01:18 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,154267,MEDICAMEN Organics Ltd.,25-Jul-2022 11:30 AM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,154031,Medisky Pharmaceuticals,25-Jul-2022 12:31 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,154200,Micron Pharmaceuticals,25-Jul-2022 01:19 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,154299,Midas Care Pharmaceuticals Pvt.Ltd.,25-Jul-2022 11:29 AM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,154133,MODERN LABORATORIES,25-Jul-2022 10:56 AM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,154316,M/S COSMAS RESEARCH LAB LTD,25-Jul-2022 10:50 AM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,153705,M/s Mankind Pharma Ltd.,25-Jul-2022 09:26 AM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,153729,M/s Synokem Pharmaceuticals Limited,21-Jul-2022 12:07 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,154252,M/s.ZEST PHARMA,25-Jul-2022 01:03 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,154186,NANZ MED SCIENCE PHARMA (P) LTD.,25-Jul-2022 10:06 AM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,154303,Naprod Lifesciences pvt. ltd.,25-Jul-2022 11:22 AM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,154005,NECTAR LABORATORIES PRIVATE LIMITED,23-Jul-2022 12:30 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,154265,OM BIOMEDIC PVT. LTD.,25-Jul-2022 01:56 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,154237,OMEGA PHARMA,23-Jul-2022 04:51 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,153702,Pentagon Labs Ltd.,25-Jul-2022 11:58 AM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,154075,PHARMA IMPEX LABORATORIES PVT. LTD.,25-Jul-2022 11:56 AM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,154272,Protech Telelinks,23-Jul-2022 05:45 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,153715,PURE AND CURE HEALTHCARE PVT LTD,25-Jul-2022 12:57 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
