object_id,Others_tenders_awarded_value,timeperiod
02-033-00044,884254.0,2021_07
02-024-02123,6513304.0,2021_08
02-029-00069,4181622.0,2021_08
02-032-00050,1864697.0,2021_08
02-033-00044,2933647.0,2021_08
02-033-00047,1099737.0,2021_08
02-024-02110,626094.0,2021_09
02-024-02111,829398.0,2021_09
02-024-02116,15183780.0,2021_09
02-029-00069,513140.0,2021_09
02-023-00003,846758.0,2021_10
02-024-02123,2137800.0,2021_10
02-029-00065,594330.0,2021_10
02-032-00050,1298656.0,2021_10
02-024-02110,1777586.0,2021_11
02-024-02118,511620559.0,2021_11
02-024-02122,951227.0,2021_11
02-028-02858,2704242.63,2021_11
02-032-01637,10941988.0,2021_11
02-023-00005,876183.0,2021_12
02-024-02123,20551951.0,2021_12
02-028-02858,56787612.29000001,2021_12
02-029-00069,1431036.0,2021_12
02-031-00062,2945729.0,2021_12
02-032-00050,1359793.0,2021_12
02-024-02122,2387676.0,2022_01
02-028-02859,646827.5,2022_01
02-024-02128,1378774.3,2022_02
02-028-02854,1245877.25,2022_02
02-029-00069,136238.0,2022_02
02-031-00062,984657.0,2022_02
02-024-02115,1521313.5,2022_03
02-031-00062,2464996.0,2022_03
02-031-00064,1005490.0,2022_03
02-032-01637,1127171.0,2022_03
02-032-03318,2177902.0,2022_03
02-024-02116,29343884.0,2022_04
02-027-03430,1051107.03,2022_04
02-029-00069,3228307.0,2022_04
02-031-00063,1447659.0,2022_04
02-032-01637,81188.0,2022_04
02-033-00035,4986476.0,2022_04
02-033-00043,1784707.0,2022_04
02-033-00044,968767.0,2022_04
02-024-02123,668880.0,2022_05
02-026-00014,248653896.0,2022_05
02-028-02856,54540000.0,2022_05
02-028-02859,1604688.4,2022_05
02-031-00062,813938.0,2022_05
02-032-00050,1017538.0,2022_05
02-033-00035,9471127.0,2022_05
02-024-02113,824468.0,2022_06
02-031-00058,2031012.0,2022_06
02-032-00050,2631444.0,2022_07
02-033-00035,4786166.0,2022_07
02-024-02128,2577342.0,2022_08
02-026-00014,9841396.0,2022_08
02-027-00027,13918104.0,2022_08
02-031-00058,4418539.0,2022_08
02-031-00061,859725.0,2022_08
02-032-00050,1772750.0,2022_08
02-032-01637,4927213.0,2022_08
02-024-02126,3425000.0,2022_09
02-027-00027,31999999.0,2022_09
02-029-00069,13318608.0,2022_09
02-028-02855,40757847.0,2022_10
02-029-00069,18719987.0,2022_10
02-031-00058,242667.0,2022_10
02-031-00064,6869182.0,2022_10
02-032-00048,9650957.0,2022_10
02-032-00050,3802360.0,2022_10
02-033-00035,960894.0,2022_10
02-032-00050,890940.0,2022_11
02-024-02110,809591.0,2022_12
02-029-00069,1992353.0,2022_12
02-031-00064,851729.0,2022_12
02-024-02110,827976.0,2023_01
02-024-02123,874050.0,2023_01
02-024-02129,1631768.6,2023_01
02-033-00035,13498988.0,2023_01
02-033-00044,885242.0,2023_01
02-031-00058,1591991.0,2023_02
02-031-00062,2489818.8,2023_02
02-032-00050,3521412.0,2023_02
02-032-00053,671215.0,2023_02
02-024-02110,312692.0,2023_03
02-024-02128,10385646.35,2023_03
02-028-02858,621492.0,2023_03
02-029-00068,15142430.0,2023_03
02-032-00050,2932666.0,2023_03
02-033-00047,2699953.9,2023_03
02-034-00010,118000.0,2023_03
02-024-02123,826594.0,2023_04
02-026-00014,782694.0,2023_04
02-028-02858,0.0,2023_04
02-032-01637,1609240.0,2023_04
02-026-00014,836685.0,2023_05
02-028-02855,30605603.0,2023_05
02-031-00058,1885920.0,2023_05
02-031-00064,2026383.8,2023_05
02-032-01637,2899768.0,2023_05
02-033-00035,295236.0,2023_05
02-033-00044,2398591.0,2023_05
02-024-02123,1720320.0,2023_06
02-024-02129,897427.0,2023_06
02-026-00014,12888742.0,2023_06
02-026-00017,240352.0,2023_06
02-028-02855,826027.0,2023_06
02-029-00069,5734800.0,2023_06
02-024-02128,0.0,2023_07
02-028-02854,2950426.0,2023_07
02-023-00005,0.0,2023_08
02-024-02126,795022.07,2023_08
02-027-00029,718823.45,2023_08
02-029-00069,958800.0,2023_08
02-028-02856,4608381.0,2023_09
02-029-00068,987524.0,2023_09
02-029-00069,21281390.0,2023_09
02-024-02119,1047850.0,2023_10
02-024-02123,9689065.0,2023_10
02-024-02126,795275.0,2023_10
02-028-02855,726148.0,2023_10
02-029-00065,460651.0,2023_10
02-033-00035,556296.0,2023_10
02-031-00062,1150584.0,2023_11
02-026-00014,11281801.0,2023_12
02-032-00053,914797.0,2023_12
02-033-00034,920479.0,2023_12
02-023-00003,3008395.0,2024_01
02-024-02124,146229352.0,2024_01
02-030-02106,1985215.0,2024_01
02-031-00058,655274.0,2024_01
02-031-00059,1326788.0,2024_01
02-024-02119,1436885.0,2024_02
02-024-02123,753095.0,2024_02
02-024-02127,909988.0,2024_02
02-024-02127,39222059.0,2024_03
02-029-00069,30010914.63,2024_03
02-033-00047,354390.0,2024_03
02-026-00014,24170543.0,2024_03
02-029-00069,57027104.0,2024_03
