revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count,timeperiod
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,-0.0544790231461003,13070,2021_05
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.0441950988769531,3400,2021_05
Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,-0.0456810937775605,5315,2021_05
Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,-0.053459634136323,6229,2021_05
Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,-0.0287585317971122,1523,2021_05
Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,-0.0568660183956748,3040,2021_05
Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,-0.0533852216932508,225,2021_05
Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,-0.0434219152165836,623,2021_05
Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,-0.1079574022452221,12885,2021_05
Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,-0.0604809095099604,4110,2021_05
Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,-0.100594098331364,16768,2021_05
"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.0414322247871985,3328,2021_05
Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,-0.0748066107432047,960,2021_05
Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,-0.0394593273552235,4477,2021_05
Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,-0.0603944603172508,7400,2021_05
Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,-0.0225286434928164,8397,2021_05
Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,-0.0493590332881375,3159,2021_05
Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,-0.090022269327929,2512,2021_05
Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,-0.0764215812087059,2048,2021_05
Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,-0.0098837106761012,9181,2021_05
"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,-0.0187009749345211,1629,2021_05
Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,-0.02801987579013,1009,2021_05
Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,0.0233564555974296,1810,2021_05
Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,-0.0299627832285966,8818,2021_05
Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.0797126923631501,2235,2021_05
"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,-0.0257427738721823,1699,2021_05
"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,-0.0227609645837786,2668,2021_05
Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,-0.0279634285519827,6629,2021_05
Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,-0.0707857342450781,1477,2021_05
Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,-0.0423611540499721,2298,2021_05
Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,0.0266275710155448,1097,2021_05
Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,-0.0019823850747728,2351,2021_05
Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,-0.0141360091962628,3806,2021_05
Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,-0.004434305446836,343,2021_05
Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,-0.1116331086143739,8258,2021_05
Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,-0.0111749748483088,633,2021_05
Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,-0.0607387313624583,5245,2021_05
Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,-0.0313081963117732,1720,2021_05
Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,-0.0564830416724795,420,2021_05
Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,-0.0465907156467437,64,2021_05
Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,0.013127404263145,950,2021_05
Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,-0.0085164520157641,3166,2021_05
Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,-0.0455096774307707,5243,2021_05
Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,-0.0298401069127003,742,2021_05
Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,-0.0268989227887193,2937,2021_05
Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,0.0642894373999701,36,2021_05
Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,-0.0882327216012137,112,2021_05
Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,-0.00933176067704,1128,2021_05
Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,-0.0343568966645513,11252,2021_05
Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,-0.0165071683195679,10230,2021_05
Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,-0.0098728677727777,5847,2021_05
Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,0.0469314796087727,5319,2021_05
Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,-0.0398081295679098,18762,2021_05
Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,-0.0294551368437713,7694,2021_05
Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,-0.0495015444219165,5645,2021_05
Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,0.0878717454813294,4720,2021_05
Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,0.0362556429317227,5681,2021_05
Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,0.1126336285248164,15597,2021_05
Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.0230305662957912,54814,2021_05
South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,0.0306119458733355,7773,2021_05
Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.0543786626599853,4434,2021_05
Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,0.0004123797783484,325,2021_05
Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,-0.0535068789477241,5086,2021_05
Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,-0.0117879891721838,9865,2021_05
Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,-0.0404881656226069,5305,2021_05
Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,-0.0459160530295678,2415,2021_05
Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,-0.0427297546370253,3707,2021_05
Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.066576868054817,4702,2021_05
Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,-0.0141547918319702,5696,2021_05
North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.0479161634881633,2054,2021_05
Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,0.0120136876117325,3448,2021_05
Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,0.0128101496620783,7875,2021_05
Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,-0.0672620634536605,11641,2021_05
Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,-0.1043672321444616,8695,2021_05
Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,0.0013421756929142,7020,2021_05
Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,-0.0240867095615991,7554,2021_05
Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.0200722678398059,1371,2021_05
Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,0.0164518273090297,6531,2021_05
Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,0.0096812843257545,3510,2021_05
Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,0.0016717798001057,7104,2021_05
Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,0.0174449746082471,6927,2021_05
Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,-0.0241449412303307,5801,2021_05
Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,-0.0034926281515727,11683,2021_05
Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.0372724077016585,59178,2021_05
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.0074315041291211,19192,2023_03
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.0122392485787558,2839,2023_03
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.0382719684315129,5461,2023_03
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.0239367105378474,17784,2023_03
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.0185929952511493,5030,2023_03
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.0049576024947094,1844,2023_03
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.0365850817661388,2212,2023_03
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.0582354130700123,1809,2023_03
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.027675387733861,3800,2023_03
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.0336017299760208,3952,2023_03
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.0052477582722435,3576,2023_03
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.0226014336554453,6379,2023_03
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.0021709107872289,5261,2023_03
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.0208519141197477,3497,2023_03
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.0215215734438676,8711,2023_03
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.0207305037354121,9672,2023_03
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.0526536110200013,8551,2023_03
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.0721841096809951,3501,2023_03
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.0232451889812283,4947,2023_03
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.0829157990401464,4173,2023_03
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.0312835410635218,9175,2023_03
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.0635371879519685,5661,2023_03
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.0650332192622268,4690,2023_03
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.0058666085176926,2992,2023_03
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.0272477510987984,737,2023_03
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.0417047108277515,3933,2023_03
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.094820269933695,4164,2023_03
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.029335803072125,6974,2023_03
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.0362318254986904,3293,2023_03
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.0102832629288994,10410,2023_03
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.0250135713757443,6140,2023_03
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.0696283601634956,5499,2023_03
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.1269576247822544,4449,2023_03
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.0344526988243774,6671,2023_03
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.0087892646570495,6095,2023_03
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.0198620078958686,6712,2023_03
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.005605440124258,22132,2023_03
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,-0.0140375362546385,17988,2023_03
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.0279843451890923,9803,2023_03
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.0451240488755877,12016,2023_03
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.0548414558124361,6849,2023_03
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.0318164081641104,7334,2023_03
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.0017598602484599,5953,2023_03
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,-0.0032188060953534,9446,2023_03
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.0081891145948417,11102,2023_03
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.0146968225276138,8344,2023_03
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.0633872210967661,5051,2023_03
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.0458690971136093,160,2023_03
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1582462930271768,2808,2023_03
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.0199712678236965,7166,2023_03
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.0242833787558538,13506,2023_03
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,0.0180742723372261,15472,2023_03
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,0.004753828740246,5861,2023_03
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,0.0307049386002755,15456,2023_03
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,-0.0080224815200429,16962,2023_03
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,-0.0380893018510606,16128,2023_03
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,-0.0586109125969406,20470,2023_03
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,0.0439058813024104,13058,2023_03
