iph_det_id,iph_loss_is,scheme_id,totalscheme,amount,details,entry_by,entry_date,ip_add,status,updated_by
92,56,2,1.0,1.4,A/R & M/o LWSS Bassi Dollan (Old),2024.0,2020-08-04 14:59:37.823,117.220.54.42,Active,
93,56,2,1.0,2.0,LWSS Sohari Brahmna,2024.0,2020-08-04 14:59:37.840,117.220.54.42,Active,
94,56,2,1.0,2.0,LWSS Deoth Boa Hambar,2024.0,2020-08-04 14:59:37.857,117.220.54.42,Active,
95,56,2,1.0,0.25,LWSS Sair Dobha Karot,2024.0,2020-08-04 14:59:37.857,117.220.54.42,Active,
96,56,2,1.0,0.5,LWSS Seola Manjhot Pandoh,2024.0,2020-08-04 14:59:37.870,117.220.54.42,Active,
97,56,2,1.0,0.5,LWSS Jungle Mungrani,2024.0,2020-08-04 14:59:37.870,117.220.54.42,Active,
98,56,1002,1.0,1.5,FIS Deoth Boa Hambar,2024.0,2020-08-04 14:59:37.887,117.220.54.42,Active,
99,56,1002,1.0,1.5,FIS Luharda Samardi,2024.0,2020-08-04 14:59:37.887,117.220.54.42,Active,
100,56,1002,1.0,10.0,LIS Neri Jamli,2024.0,2020-08-04 14:59:37.903,117.220.54.42,Active,
109,62,2,2.0,2.0,"GI pipes of various dia, Intake etc. damaged",2136.0,2020-08-05 10:34:55.917,59.89.113.194,Active,
110,63,2,3.0,5.6,"Intake ,GI pipes of various dia  etc. damaged ",2136.0,2020-08-05 10:38:13.677,59.89.113.194,Active,
111,64,2,7.0,14.15,"GI pipes various dia, Intake etc. damaged",2136.0,2020-08-05 10:39:38.613,59.89.113.194,Active,
112,65,2,21.0,94.25,"GI pipes various dia, storage tanks of various capacity , Intake etc. damage",2136.0,2020-08-05 10:43:52.427,59.89.113.194,Active,
113,65,1002,8.0,55.0,"R/Main , submersible of 15 HP , P/M, Starter etc. inside of P/House damaged",2136.0,2020-08-05 10:43:52.457,59.89.113.194,Active,
114,66,2,12.0,23.91,GI pipes of various dia etc. damaged,2136.0,2020-08-05 13:05:06.220,59.89.113.114,Active,
115,67,2,2.0,0.35,GI pipes various dia damaged,2136.0,2020-08-05 13:14:15.287,59.89.113.114,Active,
116,68,2,9.0,7.1,"GI pipes various dia, intakes etc. damaged",2136.0,2020-08-05 13:15:38.210,59.89.113.114,Active,
117,69,2,7.0,46.0,GI pipes various dia intake etc. damaged,2136.0,2020-08-05 13:18:53.497,59.89.113.114,Active,
118,69,1002,3.0,41.0,R/wall  & G.main damaged,2136.0,2020-08-05 13:18:53.527,59.89.113.114,Active,
119,70,2,1.0,3.0,"Intake 1 No. , pipe line 65mm dia = 250 Rmt. damaged",2136.0,2020-08-05 13:23:56.310,59.89.113.114,Deleted,
1109,1061,2,1.0,3.0,Intake = 1 No. pipe line 65mm dia = 250 Rtm. damaged,2136.0,2020-08-06 10:47:31.877,59.89.9.170,Active,
1110,1062,2,42.0,96.4,"GI pipes various dia, Pump house retaining wall , filter bed chowked,intake etc.",2136.0,2020-08-06 11:13:33.487,59.89.9.170,Active,
1111,1062,1002,3.0,23.0,"Kuhl from various RD, protection wall damaged",2136.0,2020-08-06 11:13:33.487,59.89.9.170,Active,
1112,1063,2,30.0,31.16,GI pipes of various dia damaged,2136.0,2020-08-06 11:15:52.193,59.89.9.170,Active,
1113,1064,2,1.0,1.25,"LWSS Jhandutta Behran (New/Old).
",2024.0,2020-08-06 11:19:05.530,117.247.165.22,Deleted,
1114,1064,2,1.0,0.8,"LWSS Ropery Bhakhrey.
",2024.0,2020-08-06 11:19:05.560,117.247.165.22,Deleted,
1115,1064,2,1.0,0.48,"LWSS Jeora Bhadhol.
",2024.0,2020-08-06 11:19:05.593,117.247.165.22,Deleted,
1116,1064,2,1.0,1.5,"GWSS Dari-Bari.
",2024.0,2020-08-06 11:19:05.623,117.247.165.22,Deleted,
1117,1064,2,1.0,3.0,"LWSS Berthi Sergal,Bhabha Kotla and LOP Sunhani.
",2024.0,2020-08-06 11:19:05.657,117.247.165.22,Deleted,
1118,1064,2,1.0,0.9,"LWSS Barad Manan & LWSS Tihra Badgaon.
",2024.0,2020-08-06 11:19:05.670,117.247.165.22,Deleted,
1119,1064,2,1.0,4.5,"LWSS Salasi Jangla Gehrwin & Badol Devi Old from Rukamni Kund.
",2024.0,2020-08-06 11:19:05.700,117.247.165.22,Deleted,
1120,1064,2,1.0,2.5,"LWSS Samleta Bhater.
",2024.0,2020-08-06 11:19:05.733,117.247.165.22,Deleted,
1121,1064,2,1.0,3.0,"LWSS Samoh Bhajrwin & LWSS Badol Devi Ji New.
",2024.0,2020-08-06 11:19:05.750,117.247.165.22,Deleted,
1122,1064,2,1.0,2.9,"LWSS Bala Ser Baroha.
",2024.0,2020-08-06 11:19:05.780,117.247.165.22,Deleted,
1123,1064,2,1.0,2.5,"LWSS Balh Chalog
",2024.0,2020-08-06 11:19:05.827,117.247.165.22,Deleted,
1124,1064,2,1.0,1.5,"LWSS Jole Peerthan & LWSS Jhabala
",2024.0,2020-08-06 11:19:05.843,117.247.165.22,Deleted,
1125,1064,2,1.0,1.0,"LWSS Kothi Dohra
",2024.0,2020-08-06 11:19:05.873,117.247.165.22,Deleted,
1126,1064,2,1.0,1.0,"LWSS Bharoli Kallan , Bhater Fallan
",2024.0,2020-08-06 11:19:05.907,117.247.165.22,Deleted,
1127,1064,2,1.0,1.0,"LWSS Dhuhok Bukher Ganloah
",2024.0,2020-08-06 11:19:05.920,117.247.165.22,Deleted,
1128,1065,2,1.0,1.25,"LWSS Jhandutta Behran (New/Old).
",2024.0,2020-08-06 11:20:44.113,117.247.165.22,Deleted,
1129,1065,2,1.0,0.8,"LWSS Ropery Bhakhrey.
",2024.0,2020-08-06 11:20:44.143,117.247.165.22,Deleted,
1130,1065,2,1.0,0.48,"LWSS Jeora Bhadhol.
",2024.0,2020-08-06 11:20:44.160,117.247.165.22,Deleted,
1131,1065,2,1.0,1.5,"GWSS Dari-Bari.
",2024.0,2020-08-06 11:20:44.190,117.247.165.22,Deleted,
1132,1065,2,1.0,3.0,"LWSS Berthi Sergal,Bhabha Kotla and LOP Sunhani.
",2024.0,2020-08-06 11:20:44.220,117.247.165.22,Deleted,
1133,1065,2,1.0,0.9,"LWSS Barad Manan & LWSS Tihra Badgaon.
",2024.0,2020-08-06 11:20:44.253,117.247.165.22,Deleted,
1134,1065,2,1.0,4.5,"LWSS Salasi Jangla Gehrwin & Badol Devi Old from Rukamni Kund.
",2024.0,2020-08-06 11:20:44.270,117.247.165.22,Deleted,
1135,1065,2,1.0,2.5,"LWSS Samleta Bhater.
",2024.0,2020-08-06 11:20:44.300,117.247.165.22,Deleted,
1136,1065,2,1.0,3.0,"LWSS Samoh Bhajrwin & LWSS Badol Devi Ji New.
",2024.0,2020-08-06 11:20:44.317,117.247.165.22,Deleted,
1137,1065,2,1.0,2.9,"LWSS Bala Ser Baroha.
",2024.0,2020-08-06 11:20:44.347,117.247.165.22,Deleted,
1138,1065,2,1.0,2.5,"LWSS Balh Chalog
",2024.0,2020-08-06 11:20:44.380,117.247.165.22,Deleted,
1139,1065,2,1.0,1.5,"LWSS Jole Peerthan & LWSS Jhabala
",2024.0,2020-08-06 11:20:44.393,117.247.165.22,Deleted,
1140,1065,2,1.0,1.0,"LWSS Kothi Dohra
",2024.0,2020-08-06 11:20:44.427,117.247.165.22,Deleted,
1141,1065,2,1.0,1.0,"LWSS Bharoli Kallan , Bhater Fallan
",2024.0,2020-08-06 11:20:44.440,117.247.165.22,Deleted,
1142,1065,2,1.0,1.0,"LWSS Dhuhok Bukher Ganloah
",2024.0,2020-08-06 11:20:44.470,117.247.165.22,Deleted,
1143,1066,2,1.0,1.25,"LWSS Jhandutta Behran (New/Old).
",2024.0,2020-08-06 11:22:27.770,117.247.165.22,Active,
1144,1066,2,1.0,0.8,"LWSS Ropery Bhakhrey.
",2024.0,2020-08-06 11:22:27.770,117.247.165.22,Active,
1145,1066,2,1.0,0.48,"LWSS Jeora Bhadhol.
",2024.0,2020-08-06 11:22:27.787,117.247.165.22,Active,
1146,1066,2,1.0,1.5,"GWSS Dari-Bari.
",2024.0,2020-08-06 11:22:27.787,117.247.165.22,Active,
1147,1066,2,1.0,3.0,"LWSS Berthi Sergal,Bhabha Kotla and LOP Sunhani.
",2024.0,2020-08-06 11:22:27.787,117.247.165.22,Active,
1148,1066,2,1.0,0.9,"LWSS Barad Manan & LWSS Tihra Badgaon.
",2024.0,2020-08-06 11:22:27.803,117.247.165.22,Active,
1149,1066,2,1.0,4.5,"LWSS Salasi Jangla Gehrwin & Badol Devi Old from Rukamni Kund.
",2024.0,2020-08-06 11:22:27.803,117.247.165.22,Active,
1150,1066,2,1.0,2.5,"LWSS Samleta Bhater.
",2024.0,2020-08-06 11:22:27.820,117.247.165.22,Active,
1151,1066,2,1.0,3.0,"LWSS Samoh Bhajrwin & LWSS Badol Devi Ji New.
",2024.0,2020-08-06 11:22:27.820,117.247.165.22,Active,
1152,1066,2,1.0,2.9,"LWSS Bala Ser Baroha.
",2024.0,2020-08-06 11:22:27.820,117.247.165.22,Active,
1153,1066,2,1.0,2.5,"LWSS Balh Chalog
",2024.0,2020-08-06 11:22:27.867,117.247.165.22,Active,
1154,1066,2,1.0,1.5,"LWSS Jole Peerthan & LWSS Jhabala
",2024.0,2020-08-06 11:22:27.867,117.247.165.22,Active,
1155,1066,2,1.0,1.0,"LWSS Kothi Dohra
",2024.0,2020-08-06 11:22:27.897,117.247.165.22,Active,
1156,1066,2,1.0,1.0,"LWSS Bharoli Kallan , Bhater Fallan
",2024.0,2020-08-06 11:22:27.897,117.247.165.22,Active,
1157,1066,2,1.0,1.0,"LWSS Dhuhok Bukher Ganloah
",2024.0,2020-08-06 11:22:27.897,117.247.165.22,Active,
1158,1067,2,1.0,1.25,"LWSS Jhandutta Behran (New/Old).
",2024.0,2020-08-06 11:23:08.820,117.247.165.22,Deleted,
1159,1067,2,1.0,0.8,"LWSS Ropery Bhakhrey.
",2024.0,2020-08-06 11:23:08.820,117.247.165.22,Deleted,
1160,1067,2,1.0,0.48,"LWSS Jeora Bhadhol.
",2024.0,2020-08-06 11:23:08.820,117.247.165.22,Deleted,
1161,1067,2,1.0,1.5,"GWSS Dari-Bari.
",2024.0,2020-08-06 11:23:08.837,117.247.165.22,Deleted,
1162,1067,2,1.0,3.0,"LWSS Berthi Sergal,Bhabha Kotla and LOP Sunhani.
",2024.0,2020-08-06 11:23:08.837,117.247.165.22,Deleted,
1163,1067,2,1.0,0.9,"LWSS Barad Manan & LWSS Tihra Badgaon.
",2024.0,2020-08-06 11:23:08.853,117.247.165.22,Deleted,
1164,1067,2,1.0,4.5,"LWSS Salasi Jangla Gehrwin & Badol Devi Old from Rukamni Kund.
",2024.0,2020-08-06 11:23:08.900,117.247.165.22,Deleted,
1165,1067,2,1.0,2.5,"LWSS Samleta Bhater.
",2024.0,2020-08-06 11:23:08.900,117.247.165.22,Deleted,
1166,1067,2,1.0,3.0,"LWSS Samoh Bhajrwin & LWSS Badol Devi Ji New.
",2024.0,2020-08-06 11:23:08.917,117.247.165.22,Deleted,
1167,1067,2,1.0,2.9,"LWSS Bala Ser Baroha.
",2024.0,2020-08-06 11:23:08.917,117.247.165.22,Deleted,
1168,1067,2,1.0,2.5,"LWSS Balh Chalog
",2024.0,2020-08-06 11:23:08.930,117.247.165.22,Deleted,
1169,1067,2,1.0,1.5,"LWSS Jole Peerthan & LWSS Jhabala
",2024.0,2020-08-06 11:23:08.930,117.247.165.22,Deleted,
1170,1067,2,1.0,1.0,"LWSS Kothi Dohra
",2024.0,2020-08-06 11:23:08.947,117.247.165.22,Deleted,
1171,1067,2,1.0,1.0,"LWSS Bharoli Kallan , Bhater Fallan
",2024.0,2020-08-06 11:23:08.947,117.247.165.22,Deleted,
1172,1067,2,1.0,1.0,"LWSS Dhuhok Bukher Ganloah
",2024.0,2020-08-06 11:23:08.993,117.247.165.22,Deleted,
1173,1068,2,1.0,1.25,"LWSS Jhandutta Behran (New/Old).
",2024.0,2020-08-06 11:26:44.627,169.149.223.68,Deleted,
1174,1068,2,1.0,0.8,"LWSS Ropery Bhakhrey.
",2024.0,2020-08-06 11:26:44.627,169.149.223.68,Deleted,
1175,1068,2,1.0,0.48,"LWSS Jeora Bhadhol.
",2024.0,2020-08-06 11:26:44.643,169.149.223.68,Deleted,
1176,1068,2,1.0,1.5,"GWSS Dari-Bari.
",2024.0,2020-08-06 11:26:44.643,169.149.223.68,Deleted,
1177,1068,2,1.0,3.0,"LWSS Berthi Sergal,Bhabha Kotla and LOP Sunhani.
",2024.0,2020-08-06 11:26:44.660,169.149.223.68,Deleted,
1178,1068,2,1.0,0.9,"LWSS Barad Manan & LWSS Tihra Badgaon.
",2024.0,2020-08-06 11:26:44.660,169.149.223.68,Deleted,
1179,1068,2,1.0,4.5,"LWSS Salasi Jangla Gehrwin & Badol Devi Old from Rukamni Kund.
",2024.0,2020-08-06 11:26:44.673,169.149.223.68,Deleted,
1180,1068,2,1.0,2.5,"LWSS Samleta Bhater.
",2024.0,2020-08-06 11:26:44.673,169.149.223.68,Deleted,
1181,1068,2,1.0,3.0,"LWSS Samoh Bhajrwin & LWSS Badol Devi Ji New.
",2024.0,2020-08-06 11:26:44.690,169.149.223.68,Deleted,
1182,1068,2,1.0,2.9,"LWSS Bala Ser Baroha.
",2024.0,2020-08-06 11:26:44.707,169.149.223.68,Deleted,
1183,1068,2,1.0,2.5,"LWSS Balh Chalog
",2024.0,2020-08-06 11:26:44.707,169.149.223.68,Deleted,
1184,1068,2,1.0,1.5,"LWSS Jole Peerthan & LWSS Jhabala
",2024.0,2020-08-06 11:26:44.707,169.149.223.68,Deleted,
1185,1068,2,1.0,1.0,"LWSS Kothi Dohra
",2024.0,2020-08-06 11:26:44.720,169.149.223.68,Deleted,
1186,1068,2,1.0,1.0,"LWSS Bharoli Kallan , Bhater Fallan
",2024.0,2020-08-06 11:26:44.720,169.149.223.68,Deleted,
1187,1068,2,1.0,1.0,"LWSS Dhuhok Bukher Ganloah
",2024.0,2020-08-06 11:26:44.737,169.149.223.68,Deleted,
1188,1069,1002,1.0,1.8,"LIS Raily Nihan.
",2024.0,2020-08-06 11:31:26.947,169.149.223.68,Active,
1189,1069,1002,1.0,1.5,"LIS Malari in Tehsil Jhandutta 
",2024.0,2020-08-06 11:31:26.963,169.149.223.68,Active,
1190,1069,1002,1.0,6.0,"LIS Jhabola
",2024.0,2020-08-06 11:31:26.963,169.149.223.68,Active,
1191,1071,2002,1.0,5.0,"Flood protection work Talai to Bagroo 
",2024.0,2020-08-06 11:35:14.500,169.149.223.68,Active,
1192,1072,2,24.0,97.15,due to heavy rain,2104.0,2020-08-06 12:53:19.610,59.89.112.98,Active,
1193,1072,1002,3.0,42.0,due to heavy rain,2104.0,2020-08-06 12:53:19.640,59.89.112.98,Active,
1194,1072,1003,1.0,35.0,due to heavy rain,2104.0,2020-08-06 12:53:19.670,59.89.112.98,Active,
1195,1073,2,24.0,97.15,due to heavy rain,2104.0,2020-08-06 12:53:35.877,59.89.112.98,Deleted,
1196,1073,1002,3.0,42.0,due to heavy rain,2104.0,2020-08-06 12:53:35.890,59.89.112.98,Deleted,
1197,1073,1003,1.0,35.0,due to heavy rain,2104.0,2020-08-06 12:53:35.923,59.89.112.98,Deleted,
1198,1074,2,24.0,97.15,due to heavy rain,2104.0,2020-08-06 12:54:11.480,59.89.112.98,Deleted,
1199,1074,1002,3.0,42.0,due to heavy rain,2104.0,2020-08-06 12:54:11.513,59.89.112.98,Deleted,
1200,1074,1003,1.0,35.0,due to heavy rain,2104.0,2020-08-06 12:54:11.530,59.89.112.98,Deleted,
1201,1075,2,1.0,2.0,LWSS Tube Well Jatt Basti Rajban.(Protection work washed away),2152.0,2020-08-06 15:01:50.550,59.95.214.223,Active,
1202,1076,1002,1.0,1.0,test,6388.0,2020-08-06 15:03:57.817,117.206.202.127,Active,
1203,1077,1002,1.0,15.0,Main canal RD 0/0 to 1950.(Silt/slips entered into canal).,2152.0,2020-08-06 15:15:23.327,59.95.214.223,Active,
1204,1077,1002,1.0,25.0,LBC at RD 1950 to 18000 mtr (Silt/slips entered into canal),2152.0,2020-08-06 15:15:23.327,59.95.214.223,Active,
1205,1077,1002,1.0,9.0,Rampur Giri Canal RD 0/0 to 5740 Main Canal and 5740/0 to 5950 minor No.1 (Damaged Diversion weir and feeder channel slip and silt entered into canal).,2152.0,2020-08-06 15:15:23.340,59.95.214.223,Active,
1206,1077,1002,1.0,15.0,RD 1950 to 17000 RBC (Silt/slips entered into canal).,2152.0,2020-08-06 15:15:23.340,59.95.214.223,Active,
1208,1079,2,1.0,2.5,"GWSS Tilordhar GP Kamroo (GI Pipe damage due to heavy rain  at various RD 40mm dia = 450Rmt)
",2152.0,2020-08-07 12:32:19.153,59.95.211.137,Active,
1209,1079,2,1.0,1.8,"GWSS Shilli Udhog (GI Pipe damage due to heavy rain  at various reaches 40mm dia= 250Rmt, 32mm dia= 150Rmt)
",2152.0,2020-08-07 12:32:19.187,59.95.211.137,Active,
1210,1079,2,1.0,1.3,"GWSS to LOH CV Tatiyana (Morar) (GI Pipe damage due to heavy rain  at various reaches 20mm dia= 150Rmt, 15mm dia= 120Rmt)
",2152.0,2020-08-07 12:32:19.200,59.95.211.137,Active,
1211,1079,2,1.0,0.45,"LWSS Kaffota  (GI Pipe damage due to heavy rain at various RD 50mm dia= 50Rmt, 65mm dia= 60Rmt)
",2152.0,2020-08-07 12:32:19.233,59.95.211.137,Active,
1212,1079,2,1.0,0.8,"GWSS Kando Juinal Matla  (GI Pipe damage due to heavy rain at various RD 50mm dia= 70Rmt)
",2152.0,2020-08-07 12:32:19.247,59.95.211.137,Active,
1213,1079,2,1.0,0.7,"GWSS to LOH CV Shilla (GI Pipe damged due to heavy rain at various reaches 40mm dia - 70Rmt)
",2152.0,2020-08-07 12:32:19.280,59.95.211.137,Active,
1214,1079,2,1.0,0.65,"GWSS Dugana (GI Pipe damage due to heavy rain at various RD 65mm dia = 80Rmt)
",2152.0,2020-08-07 12:32:19.293,59.95.211.137,Active,
1215,1079,2,1.0,0.9,"GWSS to LOH CV Bokala Pab (GI Pipe damge due to heavy rain at various RD 32mm dia = 150Rmt)
",2152.0,2020-08-07 12:32:19.327,59.95.211.137,Active,
1216,1079,2,1.0,0.55,"GWSS Odalna (GI Pipes damage due to heavy rain at various RD 20mm dia= 60Rmt)
",2152.0,2020-08-07 12:32:19.340,59.95.211.137,Active,
