id,health_loss_id,health_centerName,amount,Details,status,entry_by,entry_date,ip_add,updated_by
169,368,HSC BADHMANA,22.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 11:09:06.530,103.72.220.110,
170,368,HSC DHALWARI,22.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 11:09:06.543,103.72.220.110,
171,368,HSC THANIKPURA,22.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 11:09:06.543,103.72.220.110,
172,368,HSC HAMBOLI,22.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 11:09:06.560,103.72.220.110,
173,369,PHC  CHURURU,10.0,BOUNDARY WALL DAMAGE ,Active,2190,2023-07-21 11:11:38.340,103.72.220.110,
203,371,HSC NAGNOLI (UNDER BMO HAROLI),10.0,LEAKAGE OF ROOF,Active,2190,2023-07-21 12:43:37.617,169.149.225.84,
204,371,HSC PANDOGA (UNDER BMO HAROLI),15.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 12:43:37.617,169.149.225.84,
205,371,HSC KUTHAR BEET (UNDER BMO HAROLI),15.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 12:43:37.630,169.149.225.84,
206,371,HSC BATHRI (UNDER BMO HAROLI),15.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 12:43:37.630,169.149.225.84,
207,371,HSC POLIAN BEET (UNDER BMO HAROLI),15.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 12:43:37.630,169.149.225.84,
208,371,HSC PUBOWAL (UNDER BMO HAROLI),10.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 12:43:37.647,169.149.225.84,
209,371,HSC BALIWAL (UNDER BMO HAROLI),10.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 12:43:37.647,169.149.225.84,
210,371,HSC BEETAN (UNDER BMO HAROLI),10.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 12:43:37.663,169.149.225.84,
211,372,PHC PALKWAH (UNDER BMO HAROLI),10.0,SYNCING CLAPPED FLOOR AREA PHC AROUND 20-30 FEET,Active,2190,2023-07-21 12:44:49.160,169.149.225.84,
212,373,CH HAROLI  TYPE -III-4 (UNDER BMO HAROLI),20.0,LEAKAGE OF ROOF & DAMAGE IN FLOOR,Active,2190,2023-07-21 12:47:21.740,103.72.220.110,
213,373,CHC DULEHAR (UNDER BMO HAROLI),20.0,BOUNDARY WALL OF CHC ,Active,2190,2023-07-21 12:47:21.740,103.72.220.110,
214,373,"STAFF QTR TYPE -IV -1, TYPE-II-4 (UNDER BMO HAROLI)",60.0,LEAKAGE IN ROOF ,Active,2190,2023-07-21 12:47:21.753,103.72.220.110,
215,374,HSC RAMPUR (UNDER BMO BASDEHRA),25.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 12:50:25.500,103.72.220.110,
216,374,HSC MALAHAT (UNDER BMO BASDEHRA),25.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 12:50:25.500,103.72.220.110,
217,374,HSC DANGOLI (UNDER BMO BASDEHRA),25.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 12:50:25.530,103.72.220.110,
218,374,HSC BADEHAR (UNDER BMO BASDEHRA),10.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 12:50:25.530,103.72.220.110,
219,374,HSC BEHDALA (UNDER BMO BASDEHRA),10.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 12:50:25.530,103.72.220.110,
220,374,HSC RAINSARY (UNDER BMO BASDEHRA),25.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 12:50:25.547,103.72.220.110,
221,374,HSC BADOLI (UNDER BMO BASDEHRA),9.0,CRACKS IN BOUNDARY WALL ,Active,2190,2023-07-21 12:50:25.547,103.72.220.110,
222,374,HSC NANGAL SALANGRI (UNDER BMO BASDEHRA),20.0,CRACKS IN BOUNDARY WALL ,Active,2190,2023-07-21 12:50:25.577,103.72.220.110,
223,374,HSC BASAL (UNDER BMO BASDEHRA),10.0,CRACKS IN BOUNDARY WALL ,Active,2190,2023-07-21 12:50:25.577,103.72.220.110,
224,374,HSC BASOLI  (UNDER BMO BASDEHRA),10.0,CRACKS IN BOUNDARY WALL ,Active,2190,2023-07-21 12:50:25.577,103.72.220.110,
225,374,HSC KURIALA (UNDER BMO BASDEHRA),10.0,CRACKS IN ROOF AND WALL,Active,2190,2023-07-21 12:50:25.593,103.72.220.110,
226,374,HSC BADSALA (UNDER BMO BASDEHRA),10.0,CRACKS IN ROOF AND WALL,Active,2190,2023-07-21 12:50:25.593,103.72.220.110,
227,375,CHC Nalagarh,1000000.0,"25 feet boundary wall, indoor ward boundary wall, ",Active,2174,2023-07-21 12:51:47.757,117.220.25.249,
228,375,CHC Loharghat,2500000.0,Approach Road to CHC Washed away,Active,2174,2023-07-21 12:51:47.770,117.220.25.249,
229,376,MCH RH UNA,2.0,BOUNDARY WALL DAMAGE OF RH UNA,Active,2190,2023-07-21 12:56:59.547,169.149.225.84,
230,376,RH UNA ,107.0,"REPAIR OF RETAINING WALLS, ROOF CEILING OF BLDG ET",Active,2190,2023-07-21 12:56:59.547,169.149.225.84,
232,378,PHC Panchrukhi,5.0,Retaining wall of back side of old PHC Building,Active,2078,2023-07-21 13:12:13.020,103.210.33.243,
234,379,CHC Dharampur,500000.0,Rain water is coming inside the building,Deleted,2174,2023-07-21 13:15:35.383,117.220.25.249,
237,381,PHC Chamian,150000.0,"Dampness in walls, slight seepage on floor ",Active,2174,2023-07-21 13:34:38.487,117.220.25.249,
238,381,HSC Garkhal,100000.0,Front gate damage and landslide on backside,Active,2174,2023-07-21 13:34:38.487,117.220.25.249,
239,381,HSC Ganol,200000.0,Landslide on back side of building,Active,2174,2023-07-21 13:34:38.500,117.220.25.249,
240,381,HSC Chamian,5000000.0,Unsafe Building,Active,2174,2023-07-21 13:34:38.500,117.220.25.249,
241,381,HSC Sujji,100000.0,Cracks on the wall,Active,2174,2023-07-21 13:34:38.500,117.220.25.249,
242,381,HSC Takshal,100000.0,Roof overhang broken,Active,2174,2023-07-21 13:34:38.517,117.220.25.249,
243,381,HSC Bohli,150000.0,Cement coming from the roof and seepage water ,Active,2174,2023-07-21 13:34:38.533,117.220.25.249,
244,381,HSC Chewa,150000.0,Cement coming from the roof and seepage water ,Active,2174,2023-07-21 13:34:38.533,117.220.25.249,
245,382,CHC Dharampur,3000000.0,"Rain water coming inside, nursing room caved in.",Active,2174,2023-07-21 13:37:49.083,117.220.25.249,
246,383,CMO Office Building,1500000.0,"Roof leakage, damaged",Active,2174,2023-07-21 13:41:08.210,117.220.25.249,
247,383,Staff Quarters Set No. 01 to 04 at Tank Road,400000.0,Retaining wall as well as paves of outer floorarea,Active,2174,2023-07-21 13:41:08.227,117.220.25.249,
248,384,HSC Kabakalan,150000.0,Cement coming of from the roof and seepage water,Active,2174,2023-07-21 13:48:48.877,117.220.25.249,
249,384,HSC Shamti,5000000.0,Unsafe Building,Active,2174,2023-07-21 13:48:48.877,117.220.25.249,
250,384,HWC Deothi,100000.0,Leakage and one window borken,Active,2174,2023-07-21 13:48:48.923,117.220.25.249,
251,384,HWC Parag,50000.0,Leakage from roof,Active,2174,2023-07-21 13:48:48.923,117.220.25.249,
252,384,HWC Guggaghat,100000.0,Leakage from roof,Active,2174,2023-07-21 13:48:48.970,117.220.25.249,
253,384,HWC Kotla Mashiwar,200000.0,Leakage and seepage from roof,Active,2174,2023-07-21 13:48:48.970,117.220.25.249,
254,384,HWC Samlech,15000.0,Plastic water tank broken,Active,2174,2023-07-21 13:48:49.003,117.220.25.249,
255,384,HSC kakkarhatti,100000.0,Boundary wall damaged,Active,2174,2023-07-21 13:48:49.017,117.220.25.249,
256,384,HSC Bharti,100000.0,Cracks in the wall,Active,2174,2023-07-21 13:48:49.050,117.220.25.249,
257,384,PHC Patta Brewery,500000.0,Landslide on back side of building,Active,2174,2023-07-21 13:48:49.063,117.220.25.249,
258,384,HSC Haripur,25000.0,Roof is broken form the front side of building,Active,2174,2023-07-21 13:48:49.097,117.220.25.249,
259,384,HSC Kotti,40000.0,Water dripping from roof and dampness,Active,2174,2023-07-21 13:48:49.127,117.220.25.249,
260,384,HSC Patta Brewari,20000.0,Water dripping from roof,Active,2174,2023-07-21 13:48:49.143,117.220.25.249,
261,385,CH Arki,400000.0,Leakage of roof and fall of supporting wall ,Active,2174,2023-07-21 13:52:52.787,117.220.25.249,
262,385,PHC Navgaon,350000.0,Land Slide,Active,2174,2023-07-21 13:52:52.817,117.220.25.249,
263,386,CH Chail Old IPD Building ,500000.0,Retaining wall,Active,2174,2023-07-21 13:56:41.563,117.220.25.249,
264,386,CH Chail MO Residence,500000.0,Retaining Wall,Active,2174,2023-07-21 13:56:41.580,117.220.25.249,
265,386,HSC Basha,300000.0,Roof Damaged,Active,2174,2023-07-21 13:56:41.580,117.220.25.249,
266,387,CMO Residence Officer Colony Solan,1500000.0,Damage of boundary wall and crevices,Active,2174,2023-07-21 13:57:46.053,117.220.25.249,
267,388,ZH Dharamshala,15.0,Damage to roof of indoor block including critical ,Active,2078,2023-07-21 14:35:26.320,103.210.33.243,
268,389,ZH Dharamshala,20.0,Damage to the retaining wall in front,Active,2078,2023-07-21 14:46:39.760,103.210.33.243,
269,390,ZH Dharamshala,20.0,Damage to the sewerage drainage pipeline in front,Active,2078,2023-07-21 14:49:57.450,103.210.33.243,
270,391,ZH Dharamshala,5.0,Damage of sewerage drainage pipeline of type-3 ,Active,2078,2023-07-21 14:54:43.093,103.210.33.243,
272,393,CH Gangath,15.0,Leakage/damage of roof and boundary wall,Active,2078,2023-07-21 15:09:30.677,103.210.33.243,
273,394,PHC Basawzira,1.0,Damage boundary Wall,Active,2078,2023-07-21 15:29:11.107,103.210.33.243,
274,395,HSC Kherian,3.0,Damage boundary Wall,Active,2078,2023-07-21 15:31:30.577,103.210.33.243,
275,396,PHC jalag,4.0,Retaining wall of PHC building Jalag,Active,2078,2023-07-21 15:34:58.227,103.210.33.243,
276,397,PHC Lambagaon ,7.0,Damage of roof and dental OPD at PHC Lambagaon,Active,2078,2023-07-21 15:38:02.137,103.210.33.243,
277,398,HWC Draman,2.0,Damage of roof,Active,2078,2023-07-21 15:40:05.370,103.210.33.243,
278,399,HWC Tikkar dhar ,2.0,Cracks on building and damage of toilet ,Active,2110,2023-07-22 10:54:54.597,59.89.9.162,
279,399,HWC Bhumteer,5.0,Retaining wall damaged,Active,2110,2023-07-22 10:54:54.613,59.89.9.162,
280,399,HWC Buai,5.0,Retaining wall damaged,Active,2110,2023-07-22 10:54:54.613,59.89.9.162,
281,399,HSC Bagan ,1.0,Cracks on building ,Active,2110,2023-07-22 10:54:54.613,59.89.9.162,
285,401,"Regional Health & Family Welfare Trainng Center, Chheb Kangra",10.0,Damage boundary wall (10 Mtr.) due to heavy rain.,Active,2078,2023-07-22 12:34:54.613,117.207.53.22,
286,402,CH Palampur,40.0,Damage of roof of OT Section Corridor Female ward,Active,2078,2023-07-22 13:04:31.937,103.210.33.243,
287,403,CH Nagrota Bagwan,6.0,Boundary wall damage,Active,2078,2023-07-22 13:08:03.770,103.210.33.243,
288,404,PHC Sunhi,5.0,Damage of approach road,Active,2078,2023-07-22 13:10:11.213,103.210.33.243,
289,404,PHC Kandi,5.0,Damage of approach road,Active,2078,2023-07-22 13:10:11.213,103.210.33.243,
