Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Instrument Type,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
,,,,,,,11,80115,MaRS Planning and Engineering Services Pvt. Ltd.,26-May-2020 01:38 PM,Rejected-Finance,Not Accept the offered rate,15-Dec-2020 04:37 PM,,,,,,,,,,,,,,,,,,,,,,11.0,81052.0,JAYSHREE NGO,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,12,80108,MMS Advisory Private Limited,14-May-2020 11:30 AM,Rejected-Technical,Technically Non Responsive,25-Jun-2020 07:11 PM,,,,,,,,,,,,,,,,,,,,,,12.0,81087.0,EPTISA INDIA PRIVATE LIMITED,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,13,79517,M/S Kareng Construction And Civil Engineeering Consultancy,22-Apr-2020 07:30 PM,Rejected-Technical,Technically Non Responsive,25-Jun-2020 07:11 PM,,,,,,,,,,,,,,,,,,,,,,13.0,81099.0,RD Grow Green India Pvt Ltd,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,14,80946,Outreach Advertising Private Limited,26-May-2020 03:46 PM,Accepted-AOC,Empanelled,15-Dec-2020 04:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,15,79909,Priya Communication,26-May-2020 01:01 PM,Accepted-AOC,Empanelled,15-Dec-2020 04:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,16,81032,Radiant,26-May-2020 01:04 PM,Rejected-Technical,Technically Non Responsive,25-Jun-2020 07:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,17,79590,RAJHANS CONSULTANTS AND TECHNOCRATS PRIVATE LIMITED,21-May-2020 04:44 PM,Accepted-AOC,Empanelled,15-Dec-2020 04:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,18,81099,RD Grow Green India Pvt Ltd,26-May-2020 02:46 PM,Accepted-AOC,Empanelled,15-Dec-2020 04:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,19,80720,r r enterprise,22-May-2020 03:20 PM,Accepted-AOC,Empanelled,15-Dec-2020 04:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,20,80790,Rudrabhishek Enterprises Limited,26-May-2020 01:19 PM,Rejected-Technical,Technically Non Responsive,25-Jun-2020 07:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,21,80798,SCORPION,23-May-2020 04:53 PM,Accepted-AOC,Empanelled,15-Dec-2020 04:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,22,80261,The Energy and Resources Institute,15-May-2020 03:15 PM,Accepted-AOC,Empanelled,15-Dec-2020 04:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,23,79483,TRIOs Development Support Private Limited,20-May-2020 02:50 PM,Rejected-Finance,Not Accept the offered rate,15-Dec-2020 04:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
