Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,95653,G K PLASTICS PRIVATE LIMITED,21-Oct-2020 11:35 AM,Accepted-AOC,Empanelled,19-Dec-2020 01:16 PM,,,,,,,,,,,,,,,,,,11.0,96269.0,MAHALAKSHMI UDYOG PVT. LTD.,INR,0.0,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12,96269,MAHALAKSHMI UDYOG PVT. LTD.,24-Oct-2020 10:00 PM,Accepted-AOC,Empanelled,19-Dec-2020 01:16 PM,,,,,,,,,,,,,,,,,,12.0,96293.0,ANNAPURNA CONDUITS,INR,0.0,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,13,96212,MEGHAA MOULDINGS,24-Oct-2020 03:10 PM,Accepted-AOC,Empanelled,19-Dec-2020 01:16 PM,,,,,,,,,,,,,,,,,,13.0,96369.0,M/S KUBER PLASTICS PVT. LTD.,INR,0.0,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,14,96369,M/S KUBER PLASTICS PVT. LTD.,27-Oct-2020 01:06 PM,Accepted-AOC,Empanelled,19-Dec-2020 01:16 PM,,,,,,,,,,,,,,,,,,14.0,96401.0,A ONE POLYPIPES AND FITTINGS PRIVATE LIMITED,INR,0.0,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,15,96037,OMSREE PRODUCTS,23-Oct-2020 05:30 PM,Accepted-AOC,Empanelled,19-Dec-2020 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,16,96261,P P INDUSTRIES,24-Oct-2020 03:05 PM,Accepted-AOC,Empanelled,19-Dec-2020 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,17,95993,PRABHU POLY PIPES LIMITED,20-Oct-2020 01:23 PM,Accepted-AOC,Empanelled,19-Dec-2020 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,18,95317,SAVOIR FAIRE MANUFACTURING CO. PVT. LTD,26-Oct-2020 12:28 PM,Rejected-Technical,Technically Non Responsive,04-Nov-2020 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,19,95155,SBM PIPE INDUSTRIES PRIVATE LTD,12-Oct-2020 02:50 PM,Rejected-Technical,Technically Non Responsive,04-Nov-2020 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,20,96140,Skipper Limited,22-Oct-2020 06:21 PM,Accepted-AOC,Empanelled,19-Dec-2020 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,21,94987,SRK METALS AND PLASTICS PVT LTD,23-Oct-2020 02:55 PM,Rejected-Technical,Technically Non Responsive,04-Nov-2020 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,22,95010,UTKARSH INDIA LIMITED,20-Oct-2020 03:56 PM,Rejected-Technical,Technically Non Responsive,04-Nov-2020 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,23,96363,VECTUS INDUSTRIES LIMITED,27-Oct-2020 03:21 PM,Rejected-Technical,Technically Non Responsive,04-Nov-2020 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,24,96300,Vishakha Plastic Pipes Pvt Ltd,27-Oct-2020 11:53 AM,Rejected-Technical,Technically Non Responsive,04-Nov-2020 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
