Name,Address,S.No,Instrument Type,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,11,81084,L N Malviya Infra Projects Pvt. Ltd.,26-May-2020 03:44 PM,Rejected-Finance,Rate Not Accepted,16-Feb-2021 05:41 PM,11.0,80974.0,VENKATESHWARA ENTERPRISES,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,12,80113,MaRS Planning and Engineering Services Pvt. Ltd.,26-May-2020 01:45 PM,Rejected-Finance,Rate Not Accepted,16-Feb-2021 05:41 PM,12.0,80999.0,CM ENGINEERING AND SOLUTION,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,13,80107,MMS Advisory Private Limited,14-May-2020 11:25 AM,Accepted-AOC,Empanelled,16-Feb-2021 05:46 PM,13.0,81026.0,Radiant,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,14,79519,M/S Kareng Construction And Civil Engineeering Consultancy,23-Apr-2020 05:22 PM,Rejected-Technical,Technically Non Responsive,01-Jul-2020 02:19 PM,14.0,81033.0,BLG CONSTRUCTION SERVICES P LTD,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,15,80693,Multi Mantech International Pvt. Ltd,26-May-2020 03:47 PM,Rejected-Finance,Rate Not Accepted,16-Feb-2021 05:41 PM,15.0,81040.0,SUVADRA CONSULTANTS,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,16,80945,PBS CONSULTANCY SERVICES,25-May-2020 04:45 PM,Rejected-Finance,Rate Not Accepted,16-Feb-2021 05:41 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,17,81026,Radiant,26-May-2020 01:48 PM,Accepted-AOC,Empanelled,16-Feb-2021 05:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,18,80667,RAJHANS CONSULTANTS AND TECHNOCRATS PRIVATE LIMITED,21-May-2020 04:14 PM,Accepted-AOC,Empanelled,16-Feb-2021 05:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,19,79584,r r enterprise,23-May-2020 01:44 PM,Accepted-AOC,Empanelled,16-Feb-2021 05:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,20,80788,Rudrabhishek Enterprises Limited,26-May-2020 03:36 PM,Rejected-Finance,Rate Not Accepted,16-Feb-2021 05:41 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,21,80515,Samarth Infra Tech Services Pvt. Ltd.,23-May-2020 01:13 PM,Accepted-AOC,Empanelled,16-Feb-2021 05:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,22,79886,SETECH(India),25-May-2020 04:50 PM,Accepted-AOC,Empanelled,16-Feb-2021 05:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,23,79804,STUP Consultants Pvt. Ltd.,25-May-2020 08:12 PM,Rejected-Finance,Rate Not Accepted,16-Feb-2021 05:41 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,24,81040,SUVADRA CONSULTANTS,26-May-2020 03:48 PM,Accepted-AOC,Empanelled,16-Feb-2021 05:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,25,80721,Theme Engineering Services Private Limited,26-May-2020 12:59 PM,Accepted-AOC,Empanelled,16-Feb-2021 05:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,26,80974,VENKATESHWARA ENTERPRISES,25-May-2020 09:18 PM,Accepted-AOC,Empanelled,16-Feb-2021 05:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,27,79988,WAPCOS LIMITED,23-May-2020 11:59 PM,Rejected-Finance,Rate Not Accepted,16-Feb-2021 05:41 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,28,80951,Win Power Infra Pvt Ltd,26-May-2020 03:06 PM,Rejected-Finance,Rate Not Accepted,16-Feb-2021 05:41 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,29,81070,Yashi Consulting Services pvt. ltd.,26-May-2020 01:09 PM,Rejected-Finance,Rate Not Accepted,16-Feb-2021 05:41 PM,,,,,,,,,,AOC
