0,1,2,3,4,5,6,7,8,9,10
"Human 
Lives Lost 
Confirmed - 
Death Type",Nil,,,,,,,,,
"Human 
Lives Lost - 
Missing",Nil,,,,,,,,,
"Human 
Lives Lost 
Missing - 
Type",Nil,,,,,,,,,
"Animals 
Affected","District/Sub
-division*",Total,Big,Small,Poultry,,,,,
,Biswanath,35390,25500,9890,0,,,,,
,Dibrugarh,5368,4418,950,0,,,,,
,Lakhimpur,4305,3301,1004,0,,,,,
,Sonitpur,180,125,55,0,,,,,
,Udalguri,249,56,81,112,,,,,
,Total,45492,33400,11980,112,,,,,
"Animals 
Washed 
Away",Nil,,,,,,,,,
"Houses 
Damaged",Nil,,,,,,,,,
"Rescue 
Operation","District/Sub
-division*",Agency,,,"Boats 
Deployed","Person 
Evacuate
d By 
Boats","Animal 
Evacuate
d By 
Boats","Helicopter
s 
Deployed","Person 
Evacuated 
By 
Helicopter
s","Medical 
Team 
Deploye
d"
,Lakhimpur,,,,0,0,0,0,0,3
,Sonitpur,SDRF,,,1,0,0,0,0,0
,Total,,,,1,0,0,0,0,3
"Relief 
Distributed","District/Sub
-division*","Rice 
Dal 
Salt (in 
(in Q) 
(in Q) 
Q)",,,"M. Oil (in 
L)","Cattle 
Feed - 
Green","Cattle 
Feed - 
Wheat",Cattle Feed - Rice Bran (in Q),,
,,,,,,"Fooder 
(in Q)","Bran (in 
Q)",,,
,Biswanath,49.10,8.66,0.00,0.00,0.00,222.00,0.00,,
,Dibrugarh,63.13,11.57,3.47,186.00,0.00,0.00,0.00,,
,Lakhimpur,363.63,67.41,20.22,2022.00,0.00,0.00,303.00,,
,Sonitpur,0.77,0.16,0.05,0.00,0.00,0.00,0.00,,
,Tinsukia,42.99,7.99,2.39,239.94,0.00,0.00,0.00,,
,Udalguri,4.55,0.81,0.24,24.20,0.00,0.00,0.00,,
,Total,524.17,96.60,26.37,2472.14,0.00,222.00,303.00,,
"Relief 
Distributed 
Others","District/Sub
-division*","Baby Food 
Liquid",,Baby Food Solid,,Others,,,,
,Biswanath,0.00-Q,,0.00-Q,,,,,,
,Dibrugarh,0.00-Q,,0.00-Q,,0-0.00-Q,,,,
,Lakhimpur,0.00-Q,,680.00-Pkt,,Tarpaulin -2414.00-Pieces,,,,
,Sonitpur,0.00-Q,,0.00-Q,,,,,,
,Tinsukia,0.00-Q,,0.00-Q,,,,,,
,Udalguri,0.00-Pkt,,0.00-Q,,0-0.00-Q,,,,
"Infrastructur
e Damaged 
- 
Embankme
nt Breached","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Darrang,2,"Mangaldoi - Approach Road in Noanadi Kachia Bund FIS | At village Choto Athiabari | Due to rise 
of water level breach occurred at approach Road in Noanadi Kachia Bund FIS and approx. length of 
breach is 15 mt. as reported by the irrigation department. Dated 17/06/2023. | (Long - 91.995900, 
Lat - 26.443300, Dept - Irrigation),  
Kamarpara Embankment. | At village Kamarpara | Due to rise of water level breach occurred at 
PNRD Embankment at Kamarpara Village and approx. length of breach is 11 mt. . Dated 
17/06/2023. | (Long - 91.992800, Lat - 26.419400, Dept - P&RD)",,,,,,,
,Nagaon,1,"Kampur - Premajaan Embankment at Saibuk Gaon | Saibuk Gaon | The premajaan Embankment of 
P&RD Department breached 5 metres at Saibuk Gaon on dated 17.06.2023 at 7.30 am under 
Kampur Revenue Circle. | (Long - 26.106437, Lat - 92.717367, Dept - P&RD)",,,,,,,
,Sonitpur,1,"Chariduar - 1 no embankment breached on DTD 17/06/2023 at Bahbari Deka chuburi(Dekargaon) 
village which was constructed under MGNREGA scheme | Dekargaon | | (Long - 92.710210, Lat - 
26.717130, Dept - P&RD)",,,,,,,
,Udalguri,1,"Kalaigaon - Embankment at Majarchuba in the L/B of river Noa | Majarchuba | Breached on 
17/06/2023. Length 20 meters Breadth 4 meters. Due to overtopping of river Noa | (Long - 
91.998531, Lat - 26.598621, Dept - P&RD)",,,,,,,
,Total,5,,,,,,,,
"Infrastructur
e Damaged 
- 
Embankme
nt Affected","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Biswanath,4,"Gohpur - Mild Erosion observed at R/Bank embankment of river Sessa | at Auguri area of length 
30 mtr on 17/06/23 | | (Long - 93.737047, Lat - 26.952548, Dept - --Select Department--),  
Mild bank Erosion is observed on R/Bank of river Sessa | At Baligaon Marginal Embankment in 
Gosarguri area of length 100 mtr on 17/06/23 | | (Long - 93.712256, Lat - 26.989844, Dept - Water 
Resource Deptt.),  
Mild bank erosion is observed on R/Bank of river Sessa | at Gopsarguri marginal embankment Of 
length 120 mtr on 17/06/23 | | (Long - 93.716944, Lat - 26.979766, Dept - Water Resource Deptt.),  
Erosion is observed on R/Bank embankment of river Solengi | at Dakhin Deonabari of length 20 mtr 
on 17/06/23 | | (Long - 93.643767, Lat - 26.913720, Dept - Water Resource Deptt.)",,,,,,,
,Darrang,1,"Mangaldoi - Left Bank Embankment At Bishnupur | At Village Bishnupur | Due to flood water 
overtopping at some portions of PNRD Bund at Bishnupur Village, breach like situation occurred in 
the embankment thus eroding away a portion of land of the bund as reported by water Resource 
Department. Dated 16/06/2023 | (Long - 91.986900, Lat - 26.543900, Dept - Irrigation)",,,,,,,
,Dhemaji,1,"Jonai - Water Resource Deptt. river side and Country side Dual bund | Between Shadhughat to 
Borong | Due to incessant rain and raise in water level of river Brahmaputra, River side and Country 
side Duel bund in between Sadhughat to Borong got 75.00 meter slumped down and eroded on 
16/06/2023. | (Long - 95.090000, Lat - 27.170000, Dept - Water Resource Deptt.)",,,,,,,
,Goalpara,1,"Lakhipur - Kharmuza to Nichinpur | Near Nichinpur | As per report of WR Division Goalpara, Due 
to heavy rainfall Newly 21 nos larged size raincuts have been occurred at B/dyke (Kharmuza to 
Nichinpur) within Ch. 34.00KM to Ch. 37.50 KM damage point from lat-26.045284, long- 
90.190283 to ended point lat- 26.035931, long-90.174836 on 14.06.2023 to till date on 17.06.2023. 
| (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.)",,,,,,,
,Karimganj,1,"Patherkandi - Right bank of river Longai at Tapadarpara. | Tapadarpara | A slump down around 
10M Length occurred on right bank of river Longai at Tapadarpa on 17/06/2023 due to heavy 
rainfall. | (Long - 24.614148, Lat - 92.320768, Dept - Water Resource Deptt.)",,,,,,,
,Total,8,,,,,,,,
"Infrastructur
e Damaged 
- Road","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Darrang,1,Dalgaon - Surface of the road damaged due to raincut at Ch.4100m and Ch.4700m | Rangagarah,,,,,,,
,,,"pathar to Ghiladhari Road | As per report received from PWD(R) due to flood & incessant rainfall 
the single HP Culvert washed away at Ch.6100m (approx length-15m) and surface of the road 
damaged due to raincut at Ch.4100m and 4700m on rangagara pathar to ghiladhari road(PMGSY 
Pkg No.As-16-149). dated 16.06.2023 Immediate restoration is required. | (Long - 26.598606, Lat - 
92.315520, Dept - P&RD)",,,,,,,
,Goalpara,3,"Balijana - PANCHARATNA TO KHARMUJA ROAD | PANCHARATNA - KHARMUJA | 
DAMAGED REPORTED BY PWRD, GOALPARA WEST & JALESWAR TERRITORIAL 
ROAD DIVISION, LAKHIPUR ON 16/06/2023 VIA WHATSAPP TEXT. The Length is 100 
Metre | (Long - 90.482242, Lat - 26.146440, Dept - PWD (Roads)),  
KUMRI BAZAR TO DARI DURI BAZAR ROAD (PMGSY PACKAGE NO. AS.-07-305) | 
KUMRI BAZAR TO DARI DURI BAZAR ROAD | DAMAGED REPORTED BY PWRD, 
GOALPARA WEST & JALESWAR TERRITORIAL ROAD DIVISION, LAKHIPUR ON 
16/06/2023 VIA WHATSAPP TEXT. The Length is 15 Metre. | (Long - 90.539875, Lat - 
26.178553, Dept - PWD (Roads)),  
Lakhipur - Kharubhaj to Fetengapara via Takimari Tiniali Bazar PMGSY Road. | Near Takimari 
Bazar | As per report of PWD Road Department, Due to incessant rainfall for last 7 days, Kharubhaj 
to Fetengapara via Takimari Tiniali Bazar PMGSY Road Package No. AS-07-259 from CH.2350 M 
to CH. 2360M & from CH. 2420 to CH. 2425 M affected length 15 meter from 15.06.2023 to till 
date on 17.06.2023. | (Long - 90.299667, Lat - 26.047658, Dept - PWD (Roads))",,,,,,,
,Kamrup,3,"Palashbari - 1. Jaramukhuria to Khokhapara Road under Palashbari Territorial Road Div. Mirza | 
1. Jaramukhuria to Khokhapara | About 30-50 mtrs. Dated. 16/06/2023 | (Long - 25.891405, Lat - 
91.428910, Dept - PWD (Roads)),  
2. Palashbari-mirza to Chandubi Road under Palashbari Territorial Road Div. Mirza | Palashbari-
Mirza-Chandubi | About 30-50 mtrs. Dated. 16/06/2023 | (Long - 25.913121, Lat - 91.469841, Dept 
- PWD (Roads)),  
Rangia - Chepti-Bihdia Road | Moranjana, Rangia, Assam | Due to heavy rain showers from 
13/06/2023 to 16/06/2023 the both side approaches to RCC Bridge no 2/1 on Chepti- Bihdia road 
has been eroded. (Approximately 200 m) | (Long - 91.652126, Lat - 26.415723, Dept - PWD 
(Roads))",,,,,,,
,Tamulpur,1,"Tamulpur - Due to heavy rain & flash flood Ananda Bazar to Jamuguri via Borkajuli, Package no : 
AS -24- 247 have been damaged on 16 June 2023. | Ananda Bazar to Jamuguri via 
Borkajuli(GARUGHUTU) | | (Long - 91.544316, Lat - 26.664059, Dept - PWD (Roads))",,,,,,,
,Total,8,,,,,,,,
"Infrastructur
e Damaged 
- Bridge","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Sonitpur,1,"Chariduar - New Ghogra T.E playground to Ganesh Mandir Road | New Ghogra T.E road, Dated - 
17/06/2023 | Hume pipe culvert at ch.500 m. | (Long - 92.729307, Lat - 26.743575, Dept - PWD 
(Roads))",,,,,,,
,Total,1,,,,,,,,
"Infrastructur
e Damaged 
- Wildlife",Nil,,,,,,,,,
"Infrastructur
e Damaged 
- Others","District/Sub
-division*",Other Details,,,,,,,,
,Biswanath,"Gohpur - Elementary Schools Damaged | SESSA ANIRUDHA LPS Submerged Fully on 17/06/23,  
Elementary Schools Damaged | PUB BILOTIA LPS submerged partially on 17/06/23,  
Elementary Schools Damaged | NOBIL LPS submerged Partially on 17/06/23,  
Elementary Schools Damaged | NO. 2 BORFOLONG LPS Submerged Fully on 17/06/23,  
Elementary Schools Damaged | KHAGESWAR TALUKDAR LPS submerged Partially on 17/06/23,  
Elementary Schools Damaged | KAKILA GURI LPS Submerged Fully on 17/06/23,  
Elementary Schools Damaged | SONAJULI LPSSubmerged Fully on 17/06/23",,,,,,,,
,Darrang,"Mangaldoi - Power Dept. Conductors | As reported by APDCL Kalaigaon HT & LT Conductors snapped at 
Samala, Bhuragarh, Balipota, Garubandha, Balipota,Kaithpara. dated 17.06.2023,  
Power Dept. Poles | As reported by APDCL Kalaigaon HT poles were damaged at Balipota , Bhuragarh and 
Samala. Approx. 4 poles damaged. dated 17.06.2023",,,,,,,,
,Dibrugarh,"Chabua - Anganwadi Centres Affected | Kottock line AWC affected as per information received from Social 
Welfare department on 17-06-2023 coordinates Lat 27.531478 Long 95.21476,  
Anganwadi Centres Affected | Tengabari AWC affected as per information received from Social Welfare 
department on 17-06-2023 coordinates Lat 27.611502 Long 95.239086,  
Anganwadi Centres Affected | Dadhia AWC affected as per information received from Social Welfare 
department on 17-06-2023 coordinates Lat 27.559956 Long 95.255222",,,,,,,,
,Goalpara,"Dudhnoi - Irrigation Canal/Scheme Damaged | Earthen canal is broken upto 3.00m (approx) length at Aithan 
FIS on 17/06/2023 under Borpathar revenue village. Latitude: 25.948491,. Longitude: 90.724175",,,,,,,,
,"Karbi 
Anglong","Diphu - Culvert Approach Road Damaged | Damage occurred to the Culvert no.1/2 on the road 51st km of 
DLHS road to Bagmari via On Bey gaon (Diphu Revenue Circle) under PMGSY package no.AS12281 on 15-
06-2023 due to incessant heavy rainfall. Under Diphu PWD(R ) Div. Coordinates Lat 25.820617 Long 
93.408896",,,,,,,,
,Lakhimpur,Bihpuria - Agri Bundh Damaged | Approximately 4.5 meters of an Earthen Bundh has been washed away at,,,,,,,,
,,"Nadika Mofiz Police Tiniali to Ahom gaon via Basar gaon under Yubanagar GP as reported by officials of 
Karunabari Development Block on 17/06/2023. (MGNREGA 21-22 ongoing scheme) ,  
PWSS Damaged | A pipeline damaged under Menehapar Chuburi PWSS (Nadika) as reported by AEE, PHED, 
Bihpuria Sub Division on 17/06/2023 ,  
Narayanpur - PWSS Damaged | Pipeline damaged at joyram chubri at village no.2 rangati as reported by 
PHED dept. on 17/06/2023.,  
Kadam - Bamboo Foot Bridge | 3 Nos. of Temprorary bamboo foot bridge has been damaged due to 
increasing water level of the River Kakoi at Gujihola on 16/06/2023, reported by the P&RD Dept. Boginadi",,,,,,,,
,Sonitpur,"Dhekiajuli - Culvert Approach Road Damaged | As per information received from Executive Engineer, PWD, 
Barchalla & Dhekiajuli Territorial Road Division on 16-06-2023 that Due to torrential rain in Arunachal 
Pradesh and Assam for last several days surging water of Mora Suti has damaged the Culvert NO. 3/1 on 15th 
June, 2023 on NH-15 to LAHABARI road Near at AMTOL Bhreragaon.,  
Culvert Approach Road Damaged | As per information received from Assistant Executive Engineer on 16-06-
2023, PWD Barchalla Territorial Road that due to incessant rain since last few days flood water damaged "" 
BARCHALLA TO TURIPAM ROAD(HUME PIPE CULVERT AT CH 1600.00 MTR) and ""NEW GHOGRA 
T.E PLAYGROUND TO GANESH MANDIR ROAD (HUME PIPE CULVERT AT CH 500.00 MTR)",,,,,,,,
,Tamulpur,"Goreswar - Irrigation Canal/Scheme Damaged | As per information received from AEE Irrigation Protection 
work (boulder sausage) L/B of river Suklai about 350 m guide band got damaged at village Jabrangpar Mouza 
Defeli. Date 15/06/23. Lat:26. 65992 Lon: 91.717442",,,,,,,,
,Udalguri,"Khairabari - Irrigation Canal/Scheme Damaged | As reported by the department, due to continuous downpour 
of rainfall occurred since the 2nd week of June 2023, the canal embankment of BUDURA FIS was beached for 
length of 30M and 25M and breadth 4.5M at two numbers of chainages on 17.06.2023. Lat- 26.649960 Long-
91.787055 and Lat-26.6489833 Long-91.786935 ,  
Irrigation Canal/Scheme Damaged | As reported by the department, due to continuous downpour of rainfall 
occurred since the 2nd week of June 2023, the canal embankment of MAYAKHAT FIS was beached for 
length of 110M and breadth of 35M on 17.06.2023. Lat- 26.626434 Long-91.816857",,,,,,,,
Erosion,"District/Sub
-division*",Details,,,,,,,,
,Biswanath,"Gohpur - At L/Bank of Chatrang river. | Mild Erosion is observed at downstream of NH-15 of length 30 mtr 
on 17/06/2023 | 0 | (Long - 93.616940, Lat - 26.602700),  
Halem - Paken,Jogibari | 1.Brahmaputra river- Mild bank erosion continues at Paken area of B-dyke from 
Jamuguri to Kharoi outfall. Length =30m. (avg.width=0.10m).17/06/2023 2 BRAHMAJAN river- lat-26.86688 
long- 93.505862 Due to sharp current of flood, the side slope on L/Bank embankment of river Brahmajan 
eroded upto crest level for a reach length. of 30m at Ch 7200m near Jogi Bari area.Length=30m( Avg. 
width=2.15m). on 16/06/2023 report by W.R.divi. Gohpur . Date-17/06/2023 report by W.R.divi.Gohpur River 
Brahmajan: 3) Due to Sharp current of flood, the side slope on L/Bank embankment of river Brahmajan eaten 
upto two third of crest width for a reach length of 30m at Ch 7200m near Jogibari area. Palliative measures are 
taken in the form of launching of tree branches with 8G wire. Length 30m, Latitude: 26.86688, Longitude: 
93.505862. 17/06/2023 4)Due to Sharp current of flood, the side slope on R/Bank embankment of river 
Brahmajan washed away upto crest level for a reach length of 50m at Ch 8130m near Goroimari area. 
Palliative measures are taken in the form of launching of tree branches with 8G wire. Length = 50m, Latitude: 
26.858833, Longitude: 93.508615 River Brahmaputra: 17/06/2023 5)Mild bank erosion continues at Paken 
area of B/Dyke from Jamuguri to Kharoi outfall. Length 30.00m, Latitude: 26.800677, Longitude: 93.626984. 
17/06/2023 | 0 | (Long - 93.627646, Lat - 26.800760)",,,,,,,,
,Dibrugarh,"Moran - Bhoralibari Kalita Gaon | Bank damage occurred at 2 No Bhoralibari kalita gaon for a length 900m as 
per report received from WRD on 17.06.2023 | 0 | (Long - 95.002266, Lat - 27.372369),  
Naharkatia - Amguri Gaon | As per report received from JE,WR department, Dibrugarh West as on 17-06-
2023 Bank erosion observed at Amguri gaon for a length of 300m | 0 | (Long - 95.233370, Lat - 27.335340)",,,,,,,,
,Golaghat,"Sarupathar - Koirigaon | Erosion at koirigaon gaon date 16/06/2023 Reach length 380m | 0 | (Long - 
93.828145, Lat - 26.126046)",,,,,,,,
,Morigaon,"Laharighat - Kathani | As per Water Resource Department, Morigaon River Brahmaputra erosion eroded 2 
meter at a length of 500 meter at Kathani revenue village under Laharighat Revenue Circle from 16-06-2023 to 
17-06-2023. | 0 | (Long - 92.312168, Lat - 26.434602),  
Bhuragaon - Balidunga Pam, Kupatimari | As per Water Resource department, Morigaon, Bhrahmaputra river 
erosion eroded 10 meter at a length of 700 meter at Kupatimari and Balidunga Pam revenue village under 
Bhuragaon Rev. Circle from 16-06-2023 to 17-06-2023 | 0 | (Long - 26.411003, Lat - 92.251558)",,,,,,,,
,Nalbari,"Barkhetri - Kaplabori, Hanapa, Pubhanapara | B/dyke on R/B of river Brahmaputra from Adabari to Kukarjan 
at Kaplabori. Length 400m. B/dyke on R/B of river Pahaldia from bijulighat to adabari at Hanapa, length 300m 
and at Pub Hanapara-length 500m as reported by AEE, WRD, Mukalmua. Dated 17/06/2023 | 0 | (Long - 
0.000000, Lat - 0.000000)",,,,,,,,
,Sivasagar,"Amguri - Miri Chutia Gaon | Slumped down on 15-06-2023 at Left Bank of Jhanji river near Miri Chutia gaon 
of Amguri Revenue Circle | 0 | (Long - 26.762973, Lat - 94.412092),  
Sivsagar - Lepai and Akhoiphutia | Slum down on 16-06-2023 at left bank of river Desang at Akhoiphutia and 
Lepai under Sivasagar Revenue Circle. Report Received from Water Resources on 17-06-2023 | 0 | (Long - 
94.580413, Lat - 27.068842)",,,,,,,,
,"South 
Salmara","Mankachar - Fattapara | AS per report received from I/C Control Room, Hatsingimari W.R Sub-Division, 
Hatsingimari, an erosion causing damaged of Agriculture land measuring length-150 M & Breadth-2 M, 
occurred at Revenue village Fattapara on 17-06-2023. AS per report received from Gaon Pradhan has been 2",,,,,,,,
,,"(Two) nos house hold shifted to other place on 17-06-2023. | 8 | (Long - 25.757626, Lat - 89.890822)",,,,,,,,
,Udalguri,"Udalguri - 1.Dhansiri Irrigation Project 2. Mora Chandana | 1. Dhansiri Irrigation Project- a. Breached of 
earthen canal at ch. 2500.0M to ch. 2510.0M(10M) of D2B2M canal of Dhansiri Irrigation Project.( Lat-
26.710689, Long- 92.104027) b. Breached of Earthen Canal at ch. 2550.0M to ch. 2560M (10M) of D2B2M 
canal of Dhansiri Irrigation Project. (Lat- 26.711307 Long-92.103721 2. Mora Chandana a. CC lining damaged 
at B2M Canal from ch 10870 to 10920 (50m) of Dhansiri Irrigation Project. (Lat- 26.702584, Long- 
92.012847) | 0 | (Long - 0.000000, Lat - 0.000000),  
Harisinga - 1. No.2 Sagunbahi Village 2. Naobandhagao | 1. Erosion continuing at No.2 Sagunbahi village by 
Kalanadi river due to heavy rainfall on 17th June 2023. Approximate damage 10 meters. Long 91.8468 Long-
26.8532. 2. Erosion continuing at Naobandhagao village by Suklai river due to heavy rainfall on 17th June 
2023. Approximate damage 100meters. Lat 26.7043 Long. 91.7570 | 215 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
Landslide,"District/Sub
-division*",Details,,,,,,,,
,Dima-Hasao,"Haflong - Damadi Hawar, Dihur Phonglo | 1. Residence of Veronica Khersa of Damadi Hawar Village Lat:- 
25.302221, Long:- 93.133824 dtd. 17-06-2023 2 Residence of Pramila Daulagupu of Dihur Phonglo Village 
dtd- 17-06-2023. 3. Lower Halflong Road damage. Dated:16-06-2023. 4. Samparidisa to Nobdi 
Daulagupu.Dated:16-06-2023. Latt:25.258679,Long:93.002024. 5. Dima-Hasao Angling Rood damage on 17-
06-2023. Latt:25.428867,Long:92.998313. 6. Stone Stepping Stair Damage near Dibarai Lake on 174-06-2023. 
Latt:25.173527,Long:93.007339. | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Kamrup (M),"Guwahati - Dhirenpara , Sonali path | One person namely Muktar Ali, age-35, s/o-Lt. Tabizuddin Ali, c/o- 
sunil dad of 2 no.bordoloni, ps- baghbar, Dist: Barpeta was expired due to landslide on 17/06/2023 at around 
7.45 AM. | 1 | (Long - 26.150124, Lat - 91.727915)",,,,,,,,
"Urban 
Flood","District/Sub
-division*",Details,,,,,,,,
,Cachar,"Silchar - National Highway, Link Road, Ambicapatty, N.S. AVENUE, Sonai Road, Malinibeel, Bilpar, 
Nagatilla, Church Road, | Flash Flood due to heavy rain on dated 17.06.2023. | 20000 | (Long - 0.000000, Lat - 
0.000000)",,,,,,,,
,Kamrup (M),"Azara - Dharapur | Flash flood and water logged in Dharapur Chariali on 17/06/2023 | 0 | (Long - 26.081400, 
Lat - 91.373900),  
Dispur - Hatigaon, Wireless, Rukminigaon, Baghorbori, No.2 Japorigog | Waterlogging at Sijubari, Wireless 
BSNL office's back side, Rukminigaon, Rukminagar side, Baghorbori, Kalitakuchi, Anil Nagar and 
Sorumotoria. 17/06/2023 | 0 | (Long - 0.000000, Lat - 0.000000)",,,,,,,,
,Nalbari,"Nalbari - commerce collage road, veterinary road, collage road, Nalbari-Hajo road, malikuchi road, debiram 
hs road, bhakatpara road, circuit house road, forest office road, debiram road, | as per reported by LM under 
Nalbari Rev Circle. , these are submerged due to rain water on 17.06.2023 | 1500 | (Long - 0.000000, Lat - 
0.000000)",,,,,,,,
"*Bajali, Biswanath, Hojai and Tamulpur are sub-divisions (Independent)",,,,,,,,,,
