State,District,Location,Department,Organization Chain,Title,Work Description,Bid Opening Place,Pincode,Tender Category,Product Category,Sub category,Tender Reference Number,Tender ID,Tender Value in ₹,Tender Stage,Awarded Price in ₹,Source of Funds for Tenders,Keywords
Himachal Pradesh,Kangra,Bassa Waziran,HP Irrigation and Public Health,"HP Irrigation and Public Health||Nurpur Circle,Irrigation and Public Health,HP||Nurpur,Irrigation and Public Health,HP",Providing Flood Protection management to protect the Panchayat Bassa Waziran from Village Thalli to Village Jassur from Gareli Khad in Tehsil Nurpur Distt. Kangra HP,Providing Flood Protection management to protect the Panchayat Bassa Waziran from Village Thalli to Village Jassur from Gareli Khad in Tehsil Nurpur Distt. Kangra HP,Nurpur,176201,Works,Civil Works,NA ,	EE.JSV-NPR-EA-1-DDO code 731,2024_HPIPH_84921_1,"5,98,10,545",AOC,"39,222,059",,Flood
Himachal Pradesh,Shimla,Jeori,HPSEBL,HPSEBL||CE(Gen) Sundernagar||SE(Gen) Bhaba Nagar||RE Ganvi PH,P F LED Flood Lights Ganvi 2,Providing and Fixing 100W LED flood light for 2x5MW Ganvi Power House Stage 2.,Jeori,172101,Works,Repair and Maintenance Works,NA ,HPSEBL/GPHD/DB-9/2023-24-84,2023_HPSEB_82280_1,NA,AOC,"148,000",,Flood
Himachal Pradesh,Mandi,Sundernagar,HP Irrigation and Public Health,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||S.nagar,Irrigation and Public Health,HP",Construction of Flood Protection Structure and extension of parking at Jal Bhawan Sundernagar Tehsil Sundernagar District Mandi HP,Construction of Flood Protection Structure and extension of parking at Jal Bhawan Sundernagar Tehsil Sundernagar District Mandi HP,Sundernagar,175002,Works,Civil Works - Water Works,NA ,EE JSD SNR TA eTender 2023-7996-8036 dt 22.8.2023,2023_HPIPH_77865_1,"15,34,356",AOC,"1,130,738",,Flood
Himachal Pradesh,Mandi,SE (OP) Circle HPSEBL Mandi,HPSEBL,HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi,Construction of Retaining wall damaged due to heavy Flood in Beas River for protection of 33 11KV Sub Station Samkhetar Under ESD 1 HPSEBL Mandi,Construction of Retaining wall damaged due to heavy Flood in Beas River for protection of 33 11KV Sub Station Samkhetar Under ESD 1 HPSEBL Mandi,SE (OP) Circle HPSEBL Mandi,175001,Works,Supply and Erection,NA ,    13 2023 24,2023_HPSEB_76336_1,"19,69,303",AOC,"1,551,613",,Flood
Himachal Pradesh,Una,Gagret,HP Irrigation and Public Health,HP Irrigation and Public Health||IPH Circle Swan River Flood Management Project Una - HPIPH||Flood Protection Gagret - HPIPH,Providing Flood Protection work to Chattara Khad to protect the Labana Mohalla in village Chattara in Tehsil and Distt. Una (HP) .,"C/o Crate/Gabion wall including wire crate apron etc. from RD 8200/ 12000 to RD 13150 and RD 8200/13440 to RD 13650 Left Bank and RD 8200/12000 to RD 8200/12650, RD 8200/13200 to RD 13300 and RD 8200/13550 to RD 13950 on Right Bank of Khad.",Executive Engineer JSV Flood Prot. Division Gagret,177201,Works,Civil Works,NA ,GGT-UNA01-752 No 1765-1804 dt 17.06.2023,2023_HPIPH_75116_1,"3,12,13,112",AOC,"21,281,390",,Flood
Himachal Pradesh,Una,Gagret,HP Irrigation and Public Health,HP Irrigation and Public Health||IPH Circle Swan River Flood Management Project Una - HPIPH||Flood Protection Gagret - HPIPH,Swan River Flood Management Project from Daulatpur Bridge to Gagret Bridge in main Swan River and all tributaries joining Swan River from Daulatpur Bridge to Santokhgarh Bridge in District Una (HP) Phase-IV,Outsourcing of Staff,Executive Engineer JSV Flood Prot. Division Gagret,177201,,Civil Works,NA ,GGT-UNA01-752 No. 598-637 dt. 09.05.2023,2023_HPIPH_73020_1,"57,28,302",AOC,"5,734,800",,Flood
Himachal Pradesh,Lahaul Spiti ,EE Jal Shakti Division Kaza,HP Irrigation and Public Health,"HP Irrigation and Public Health||Rekongpeo Circle,Irrigation and Public Health,HP||Kaza,Irrigation and Public Health,HP",Providing Flood Protection Work to Sichling and Mane Gogma Village in G.P. Dhankher in Spiti Valley Distt. Lahaul Spiti ( H.P.),CO Wire crate embankments with launching aprons from RD 0 to RD 630 mtrs on Right bank of Spiti River at Village Siluk,EE JSD Kaza,172114,,Civil Works,NA ,KZA-KZA00-712,2023_HPIPH_72473_1,"1,27,99,707",AOC,"8,535,102",,Flood
Himachal Pradesh,Kullu,Katrain,HP Irrigation and Public Health,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu-I,Irrigation and Public Health,HP",Providing Flood Protection Work of River Beas Left Bank for Village Mahili Bihal and Bagga in G.P. Archhandi in Tehsil and Distt. Kullu H.P,"SH C O Gabion Wall of 3.75 mtr. Height design, Toe wall, Appron for a length of 150 mtr. From RD 30800to 30950 Job-4",JSV Division Katrain,175129,,Civil Works,NA ,NIT No. 785-834 dt. 21-04-2023,2023_HPIPH_72424_1,"1,03,27,432",AOC,"7,274,076",,Flood
Himachal Pradesh,Kullu,Katrain,HP Irrigation and Public Health,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu-I,Irrigation and Public Health,HP",Providing Flood Protection Work on River Beas Left Bank for Village Mahili Bihal and Bagga in G.P. Archhandi in Tehsil and Distt. Kullu H.P,"SH C O Gabion Wall of 3.75 mtr. 5.00 height design, Toe wall, Appron for a length of 100 mtr. From RD 30700 to 30800 Job-3",Jal Shakti Division Katrain,175129,,Civil Works,NA ,NIT No. 785-834 dt. 21-04-2023,2023_HPIPH_72422_1,"79,73,560",AOC,"5,614,666",,Flood
Himachal Pradesh,Kullu,Katrain,HP Irrigation and Public Health,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu-I,Irrigation and Public Health,HP","Providing Flood Protection Work of River Beas, Left Bank for Village Mahili Bihal and Bagga in G.P. Archhandi in Tehsil and Distt. Kullu H.P","SH CO Gabion Wall of 3.75 mtr. 5.00 mtr. Height design, Toe wall, Appron for a length of 150 mtr. From RD 31100 to 31250 Job-6",JSV Division Katrain,175129,,Civil Works,NA ,NIT No. 10546-95 dt. 02-03-2023,2023_HPIPH_70121_1,"1,14,16,036",AOC,"11,281,801",,Flood
Himachal Pradesh,Shimla,GP Nerwa,HP Irrigation and Public Health,"HP Irrigation and Public Health||Rohru Circle,Irrigation and Public Health,HP||Nerwa,Irrigation and Public Health,HP",Providing Flood protection wall along the Shalvi River near Dundi Mata Temple and Channelization of water of Dayandli Nallah at Nerwa Tehsil Nerwa Distt Shimla HP CO PCC Wall in both banks of Dyandli Nallah,Providing Flood protection wall along the Shalvi River near Dundi Mata Temple and Channelization of water of Dayandli Nallah at Nerwa Tehsil Nerwa Distt Shimla HP CO PCC Wall in both banks of Dyandli Nallah,Jal Shakti Division Nerwa,171210,,Miscellaneous Works,NA ,12015-65 dated 25-02-2023,2023_HPIPH_69713_1,"45,70,375",AOC,"2,499,346",,Flood
Himachal Pradesh,Kullu,Nirmand/Bagipul,HP Irrigation and Public Health,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Anni,Irrigation and Public Health,HP",Providing Flood Protection work to village Bagipul in in Nirmand Block Distt. Kullu -HP,Construction of PCC protection work at RD 308 to 350 and RD 260 to 290,EE JSD Anni,172033,,Civil Works,NA ,11219-70(Anni),2023_HPIPH_68959_1,NA,AOC,"782,694",,Flood
Himachal Pradesh,Lahaul Spiti ,Ee JSD Kaza,HP Irrigation and Public Health,"HP Irrigation and Public Health||Rekongpeo Circle,Irrigation and Public Health,HP||Kaza,Irrigation and Public Health,HP",Providing Flood Protection Work to Sichling and Mane Gogma village in G.P. Dhankher in Spiti Valley Distt. L S ( H.P.),CO Wire crate embankments from RD 0 to RD 240 240 mtrs ( Right Side of Nallah) Tripple Layers CO RCC RWall from RD 0 to RD 240 240 mtrs at Village Mane Gogma),EE JSD Kaza,172114,,Civil Works,NA ,KZA-KZA00-712,2023_HPIPH_67629_1,"2,25,76,098",AOC,"19,783,575",,Flood
Himachal Pradesh,Lahaul Spiti ,EE JSD Kaza,HP Irrigation and Public Health,"HP Irrigation and Public Health||Rekongpeo Circle,Irrigation and Public Health,HP||Kaza,Irrigation and Public Health,HP",Providing Flood Protection Work to Sichling and Mane Gogma Village in G.P. Dhankher in Spiti Valley Distt. Lahul Spiti ( H.P.),CO Wire crate embankments with launching aprons from RD 0 to RD 1500 1500 mtrs on Left Bank of Spiti River at Village Sichling,EE JSD Kaza,172114,,Civil Works,NA ,KZA-KZA00-712,2023_HPIPH_67631_1,"3,04,33,070",AOC,"16,328,863",,Flood
Himachal Pradesh,Una,Una,PWD,PWD,"Job 5 Construction of link road Dharmpur to Baliwal via Kirni Dhiga km. 0-0 to 4-500. (ub Head C.O Embankment , P.L GSB in km. 0-0 to 1-0, Edge wall in RD. 0-350 to 0-450 and 3.00mtr. Span Culvert at RD 0-600 UNDER OTMNP","Job 5 Construction of link road Dharmpur to Baliwal via Kirni Dhiga km. 0-0 to 4-500. (ub Head C.O Embankment , P.L GSB in km. 0-0 to 1-0, Edge wall in RD. 0-350 to 0-450 and 3.00mtr. Span Culvert at RD 0-600 UNDER OTMNP","Executive Engineer, Una Division, HPPWD, Una",174303,,Civil Works - Roads,NA ,Job 5 Construction of link road Dharmpur to Baliwa,2023_PWD_74609_1,"22,69,938",AOC,"1,430,004",,Embankment
Himachal Pradesh,Solan,BADDI,Baddi Barotiwala Nalagarh Development Authority,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,"Construction of Embankment/wall along MSWP Project, Kenduwal along Sirsa River.","Construction of Embankment/wall along MSWP Project, Kenduwal along Sirsa River.",BBNDA BADDI,173205,,Civil Works,BOUNDARY WALL ,BBNDA-06(PROJECT)NIT/12891-901 DATED30.11.2023,2023_BBNDA_82196_1,"56,59,105",AOC,"3,395,463",,Embankment
Himachal Pradesh,Shimla,IGMC,PWD,PWD,Special Repair to Block-D of IG Hospital Shimla(SH- Change of Damaged and Settled Sewerage and Rain water Drainage System line back side of Block-D),Special Repair to Block-D of IG Hospital Shimla(SH- Change of Damaged and Settled Sewerage and Rain water Drainage System line back side of Block-D),"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",171001,,Civil Works - Buildings,NA,26430-45,2024_PWD_87759_2,"17,52,527",AOC,"1,752,527",,Drainage
Himachal Pradesh,Shimla,Shimla,Municipal Corporation Shimla,Municipal Corporation Shimla,Improvement of Drainage System in back side of Block No A B C and D HIMUDA Colony Strawberry Hill ward No 28 Chhotta Shimla,Improvement of Drainage System in back side of Block No A B C and D HIMUDA Colony Strawberry Hill ward No 28 Chhotta Shimla,MC shimla,171001,,Civil Works,NA,24-54-58dated03012024,2024_MC_83773_2,"6,74,134",AOC,"621,532",,Drainage
Himachal Pradesh,Shimla,JUBBAL,PWD,PWD,"Construction of Link Road to Village Ghurmu Km 0.0 to 1.0 SH PL Cross Drainage works at RD 0.120,0.445,0.560 and 0.970 Under SCSP","Construction of Link Road to Village Ghurmu Km 0.0 to 1.0 SH PL Cross Drainage works at RD 0.120,0.445,0.560 and 0.970 Under SCSP",JUBBAL,171205,,Civil Works,NA,JD/E Tender/2023-24-1431-33 dt.20-5-2023,2023_PWD_74120_3,"14,00,911",AOC,"1,463,952",,Drainage
Himachal Pradesh,Kangra,Kotla behar,PWD,PWD,Construction of Link road from Peerbad to Farred Km 000 to 1830 in District Kangra HP SH Formation Cutting Const Retaining walls Cross Drainage work GSB WBMII WBMIII CC Pavement tarring work and parapets etcetra including five years routine mainte,Construction of Link road from Peerbad to Farred Km 000 to 1830 in District Kangra HP SH Formation Cutting Const Retaining walls Cross Drainage work GSB WBMII WBMIII CC Pavement tarring,9th Circle HPPWD Nurpur,177111,,Civil Works,Roads,Peerbad to Farred NABARD Kotla Behar,2023_PWD_73574_1,"1,38,43,895",AOC,"9,088,979",,Drainage
Himachal Pradesh,Kangra,Kotla behar,PWD,PWD,Construction of Swana to Gulangra Km 000 to 3115 in District Kangra H p SH Improvement Passing place Const of Retaining walls Cross Drainage work GSB WBMII WBMIII CC Pavement tarring work and parapets etcetra including five years routine maintenan,Construction of Swana to Gulangra Km 000 to 3115 in District Kangra H p SH Improvement Passing place Const of Retaining walls Cross Drainage work GSB WBMII WBMIII CC Pavement tarring work and parapets etcetra including five years routine maintenan,9th Circle HPPWD Nurpur,177111,,Civil Works,Roads,LR Swana to Gulangra Under Nabard Kotla Behar,2023_PWD_73565_1,"2,11,94,095",AOC,"13,842,521",,Drainage
Himachal Pradesh,Sirmaur,Shillai,PWD,PWD,"Construction of link road from Mangnal to Chandpurdhar via Chunkoli, Chimmu Km 0/0 to 8/400 (SH- C/o Formation cutting 5/7 Mtrs. Wide, R/walls , B/walls, Cross Drainage works, P/L Kharnja stone soling, Road side unlined drain, Essential Parapets, Du","Construction of link road from Mangnal to Chandpurdhar via Chunkoli, Chimmu Km 0/0 to 8/400 (SH- C/o Formation cutting 5/7 Mtrs. Wide, R/walls , B/walls, Cross Drainage works, P/L Kharnja stone soling, Road side unlined drain, Essential Parapets, Du",Shillai,173027,,Civil Works - Roads,NA,TA-18784-18883dt-22-3-2023,2023_PWD_71578_1,"9,11,73,568",AOC,"60,966,606",,Drainage
Himachal Pradesh,Kangra,Fatehpur,PWD,PWD,"Construction of road from Plakh to Charuri and Malhari to Duhag km. 0/0 to 3/555 including bridge over Duhag khad SH Formation cutting, Retaining walls, Cross Drainage Works, GSB, WBM II, WBM III, Tarring, Drain, Parapet and Const. of 43.20 mtr. spa","Construction of road from Plakh to Charuri and Malhari to Duhag km. 0/0 to 3/555 including bridge over Duhag khad SH Formation cutting, Retaining walls, Cross Drainage Works, GSB, WBM II, WBM III, Tarring, Drain, Parapet and Const. of 43.20 mtr. spa",Fatehpur,176053,,Civil Works,NA,SEIX/WS/E-TENDER/22-23-9385-94 DT 13.3.23,2023_PWD_71388_1,"5,47,67,992",AOC,"34,563,007",,Drainage
Himachal Pradesh,Kangra,Fatehpur,PWD,PWD,"Construction of Kodu Bela to Paral via Jatt Beli road km 0/0 to 7/515 SH Formation cutting, Retaining walls, Cross Drainage Works, GSB, WBM II, WBM III, Tarring, Cement Concrete Pavement, Drain and Parapet including five years routine maintenance U","Construction of Kodu Bela to Paral via Jatt Beli road km 0/0 to 7/515 SH Formation cutting, Retaining walls, Cross Drainage Works, GSB, WBM II, WBM III, Tarring, Cement Concrete Pavement, Drain and Parapet including five years routine maintenance U",Fatehpur,176053,,Civil Works,NA,SEIX/WS/E-TENDER/22-23-9385-94 DT 13.3.23,2023_PWD_71394_1,"5,05,97,180",AOC,"30,872,334",,Drainage
Himachal Pradesh,Shimla,DHAMI,PWD,PWD,"Upgradation of road from Chunrighatti to Yan via Bhad Kms 0/0 to 9/600 (SH Protection works , Cross Drainages work, Metalling and Tarring , Parapets , V-Shape drain , Road Furniture in Rds. 0/0 to 9/600)","Upgradation of road from Chunrighatti to Yan via Bhad Kms 0/0 to 9/600 (SH Protection works , Cross Drainages work, Metalling and Tarring , Parapets , V-Shape drain , Road Furniture in Rds. 0/0 to 9/600)",Superintending Engineer 4th Circle HPPWD Shimla,171103,,Civil Works - Roads,NA,15022023,2023_PWD_69473_1,"3,00,21,016",AOC,"26,056,942",,Drainage
Himachal Pradesh,Kangra,Fatehpur,PWD,PWD,"Construction of Chandbeh Baruna Bhawarna road km. 0.0 to 2.090 SH Formation cutting, Retaining walls, Cross Drainage Works, GSB, WBM.II, WBM.III, Tarring, Cement Concrete Pavement, Drain, Parapet and road furniture including five years routine mainte","Construction of Chandbeh Baruna Bhawarna road km. 0.0 to 2.090 SH Formation cutting, Retaining walls, Cross Drainage Works, GSB, WBM.II, WBM.III, Tarring, Cement Concrete Pavement, Drain, Parapet and road furniture including five years routine mainte",Fatehpur,176053,,Civil Works,NA,SEIX/WS/E-TENDER/22-23-7760-69 DT 4.2.23,2023_PWD_68572_1,"2,18,01,817",AOC,"15,261,272",,Drainage
Himachal Pradesh,Una,Una,PWD,PWD,"Job 4 Construction of and M.T of link road Raipur to Bakhawa via Mallan da Pind Km. 0-00 to 3-800 Sub Head Formation cutting 5-7 mtr. wide, including Retaining wall, Breast wall, Toe wall, Cross Drainage work and cement concrete pavement, Providing","Job 4 Construction of and M.T of link road Raipur to Bakhawa via Mallan da Pind Km. 0-00 to 3-800 Sub Head Formation cutting 5-7 mtr. wide, including Retaining wall, Breast wall, Toe wall, Cross Drainage work and cement concrete pavement, Providing","Superintending Engineer, 15th Circle, HPPWD Una",174303,,Civil Works - Roads,NA,Job 4 Construction of and M.T of link road Raipur,2023_PWD_67653_1,"4,12,07,762",AOC,"30,617,547",,Drainage
Himachal Pradesh,Shimla,chirgaon,HPSEBL,HPSEBL||CE(Gen) Sundernagar||SE(Gen) Nahan||RE Chirgaon,Removal and clearing of Silt and slush from under ground cable of Andhra Power House and under ground Pit and gallary of Gumma Power House including providing and fixing of Trash control wire mesh Box for Cooling water Pump in tail Race and repair,Removal and clearing of Silt and slush from under ground cable of Andhra Power House and under ground Pit and gallary of Gumma Power House including providing and fixing of Trash control wire mesh Box for Cooling water Pump in tail Race and repair,chirgaon,171208,,Power/Energy Projects/Products,NA,APHD/e-Tender/2023-24-05,2024_HPSEB_85966_1,"2,53,900",AOC,"293,921",,Silt
Himachal Pradesh,Lahaul Spiti ,Kaza,HPSEBL,HPSEBL||CE(Gen) Sundernagar||SE(Gen) Bhaba Nagar||Sr. Xen CMD Bhaba,"Removal of debries (Silt, shingle, grit etc) deposited in water conductor system from SFC Gate to D-Hoopers of Rongtong HEP(2.00 MW)","Removal of debries (Silt, shingle, grit etc) deposited in water conductor system from SFC Gate to D-Hoopers of Rongtong HEP(2.00 MW)",Bhabanagar,172114,,Civil Works - Others,NA,HPSEBL/CMD/WK-24/2023-24-12,2023_HPSEB_77244_1,"1,99,806",AOC,"196,933",,Silt
Himachal Pradesh,Shimla,10MW Ganvi Stage 2 at Ganvi,HPSEBL,HPSEBL||CE(Gen) Sundernagar||SE(Gen) Bhaba Nagar||RE Ganvi PH,Removal of Silt from Cooling Sump,"Removal of Silt from Cooling Sump, Repair of HRT Trash Rack",Jeori,172101,,Repair and Maintenance Works,NA,HPSEBL/GPHD/DB-7/2022-23-135,2023_HPSEB_68410_1,"1,30,341",AOC,"102,208",,Silt
Himachal Pradesh,Bilaspur,Ghumarwin,HP Irrigation and Public Health,"HP Irrigation and Public Health||Bilaspur Circle,Irrigation and Public Health,HP||Ghumarwin,Irrigation and Public Health,HP",Providing Irrigation facility in Ghumarwin constituency from Govind Sagar Lake in Tehsil Ghumarwin Distt Bilaspur,SH Prepration of DPR including collection of revenue record Survey investigation complete in all respect,EXECUTIVE ENGINEER JAL SHAKTI DIVISION GHUMARWIN,174021,,Civil Works,NA,GMR-BLP02-737(15256-95 DPR GOVIND),2023_HPIPH_70265_1,"28,38,260",AOC,"2,651,080",,Lake
Himachal Pradesh,Kangra,Nagrota Bagwan,PWD,PWD,Periodic maintenance of Nagrota to Lakerehri road Km 0/000 to 2/000 (HP0408VR0047) and Kufri Patialkar Khas Thana Chhinwar Rounkhar road Km 0/000 to 5/300 (HP0408NC0340) (PMGSY Road) under Annual Maintenance Plan for the year 2023-24 in Distt Kangra,Providing and laying 30mm thick bituminous concrete pavement Nagrota to Lakerehri road in Km 1/000 to 2/000 and Kufri Patialkar Khas Thana Chhinwar Rounkhar road in Km 5/000 to 5/300,O/o E E HP PWD Division Tanda at Nagrota Bagwan,176047,,Civil Works - Roads,NA,NAGROTA-AMP-2023-24,2023_PWD_67411_18,"26,90,231",AOC,"2,795,108",,Lake
Himachal Pradesh,Sirmaur,Nahan,HP Irrigation and Public Health,"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",C/O LIS Gadda Bhuddi and 2 Nos Medium Height Multipurpose Check Dam on Markanda River Tehsil Nahan Distt. Sirmour HP,Laying and jointing of HDPE pipes in distribution system) under NABARD,Nahan,173001,Works,Pipe Laying Works,NA,NHN-SMROO-722- 17501-560 dt 12-03-24,2024_HPIPH_88388_2,"16,15,170",AOC,"663,222",,River
Himachal Pradesh,Mandi,Aut,HPSEBL,"HPSEBL||CE(Gen) Sundernagar||SE(Gen) Sarabai (Bhunter)||Sr. Xen Mtc, Thalout",Construction of PCC protection wall on existing retaining wall behind Gate Way Inn at Aut Bazaar on the right bank of Beas River along the rim of Larji Reservoir of 3x42 MW Larji HEP,Construction of PCC protection wall on existing retaining wall behind Gate Way Inn at Aut Bazaar on the right bank of Beas River along the rim of Larji Reservoir of 3x42 MW Larji HEP,Thalout,175121,Works,Civil Works - Others,NA,2024-25-004,2024_HPSEB_88762_1,"3,15,203",AOC,"265,144",,River
Himachal Pradesh,Shimla,Shimla,Shimla Jal Prabandhan Nigam Ltd,Shimla Jal Prabandhan Nigam Ltd,A R M O of LWSS Shimla Town From River Giri SH Supplying Drilling fixing packers for injection PU grout material to prevent leakage occurs in the base of 1 0 MLD water storage tank 2nd stage Ukhaldhar,A R M O of LWSS Shimla Town From River Giri SH Supplying Drilling fixing packers for injection PU grout material to prevent leakage occurs in the base of 1 0 MLD water storage tank 2nd stage Ukhaldhar,Shimla,171001,Works,Civil Works,NA,895 dated 04/03/2024,2024_SJPNL_87839_1,"9,94,700",AOC,"955,500",,River
