Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
,,,,,,,,,,,,,,,,,,11,195546,Elanco India Pvt Ltd,13-Jan-2021 05:46 PM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,11.0,195464.0,Vetindia Pharmaceuticals Limited,INR,410.26,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,12,195629,Green Route Healthcare,14-Jan-2021 09:40 PM,Rejected-Technical,Technically Disqualified,27-May-2021 03:33 PM,,,,,,,,,,,,12.0,195561.0,Pushkar Puarma,INR,97.26,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,13,195574,Health Biotech Ltd.,15-Jan-2021 08:53 AM,Rejected-Technical,Technically Disqualified,27-May-2021 03:33 PM,,,,,,,,,,,,13.0,195575.0,JACKSON LABORATORIES PVT LTD,INR,113.79,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,14,195296,HINDUSTAN THERAPEUTICS PVT LTD,12-Jan-2021 06:22 PM,Accepted-AOC,Awarded,05-Aug-2021 02:29 PM,,,,,,,,,,,,14.0,195599.0,Karnataka Antibiotics and Pharmaceuticals Limited,INR,232.06,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,15,191981,Indian Genomix Private Limited,13-Jan-2021 06:11 PM,Rejected-Finance,Rejected after Negotiation,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,16,195051,Indian Herbs Specialities Pvt.Ltd.,12-Jan-2021 12:26 PM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,17,195198,INTAS PHARMACEUTICAL LTD,13-Jan-2021 07:01 PM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,18,192213,INTERVET INDIA PRIVATE LIMITED,14-Jan-2021 01:41 PM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,19,195521,IRM ENTERPRISES PVT LTD,14-Jan-2021 07:45 PM,Rejected-Technical,Technically Disqualified,27-May-2021 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,20,195575,JACKSON LABORATORIES PVT LTD,14-Jan-2021 10:57 AM,Accepted-AOC,Awarded,05-Aug-2021 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,21,195039,KAMDHENU FEEDS,14-Jan-2021 04:18 PM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,22,195177,KARNANI PHARMACEUTICALS PVT LTD,12-Jan-2021 03:01 PM,Accepted-AOC,Awarded,05-Aug-2021 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,23,195599,Karnataka Antibiotics and Pharmaceuticals Limited,14-Jan-2021 08:35 PM,Accepted-AOC,Awarded,05-Aug-2021 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,24,192704,kumaun herbs,09-Jan-2021 12:28 PM,Accepted-AOC,Awarded,05-Aug-2021 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,25,195437,Lucid HealthCare Pvt. Ltd.,14-Jan-2021 04:37 PM,Accepted-AOC,Awarded,05-Aug-2021 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,26,195339,MAKAM PHARMACHEM,12-Jan-2021 04:57 PM,Rejected-Technical,Technically Disqualified,27-May-2021 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,27,195580,M/s Concept Pharmaceuticals Ltd,14-Jan-2021 05:40 PM,Rejected-Technical,Technically Disqualified,27-May-2021 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,28,195419,M/S MANKIND PHARMA LIMITED,14-Jan-2021 04:41 PM,Accepted-AOC,Awarded,05-Aug-2021 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,29,195140,NANZ MED SCIENCE PHARMA PVT LTD,14-Jan-2021 03:58 PM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,30,195161,NATURAL REMEDIES PRIVATE LIMITED,13-Jan-2021 07:05 PM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,31,192239,PADMAJA LABORATORIES PRIVATE LIMITED,10-Jan-2021 10:34 AM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,32,195331,PANCHAJANYA ENTERPRISES,14-Jan-2021 12:12 PM,Rejected-Technical,Technically Disqualified,27-May-2021 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,33,195184,PONDCHY PHARMACEUTICALS,08-Jan-2021 01:50 PM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,34,194196,Provimi Animal Nutrition India Pvt Ltd,14-Jan-2021 07:28 PM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,35,195561,Pushkar Puarma,14-Jan-2021 09:58 PM,Accepted-AOC,Awarded,05-Aug-2021 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,36,194500,SAFECON LIFESCIENCES,14-Jan-2021 11:53 AM,Rejected-Technical,Technically Disqualified,27-May-2021 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,37,195508,SALIX PHARMACHEM,13-Jan-2021 03:05 PM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,38,195452,SHAKTI FEEDS CORPORATION,15-Jan-2021 08:58 AM,Rejected-Technical,Technically Disqualified,27-May-2021 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,39,195246,Shakti Livestock Feeds Private Limited,13-Jan-2021 02:08 PM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,40,195458,SHELTER PHARMA LTD,13-Jan-2021 05:13 PM,Rejected-Technical,Technically Disqualified,27-May-2021 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,41,195018,SIFLON DRUGS AND PHARMACUTICALS PRIVATE LIMITED,13-Jan-2021 03:32 PM,Rejected-Finance,Rejected after Negotiation,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,42,195151,Softex Surgical cotton,07-Jan-2021 05:41 PM,Rejected-Finance,Rejected after Negotiation,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,43,195463,SUNVET PHARMA PVT LTD,14-Jan-2021 06:50 PM,Accepted-AOC,Awarded,05-Aug-2021 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,44,194887,The Himalaya Drug Company,12-Jan-2021 12:17 PM,Accepted-AOC,Awarded,05-Aug-2021 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,45,195462,Tineta Pharma Pvt Ltd,13-Jan-2021 06:32 PM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,46,195501,Troikaa Pharmaceuticals Limited,13-Jan-2021 03:01 PM,Rejected-Technical,Technically Disqualified,27-May-2021 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,47,195305,TTK HEALTHCARE LIMITED,12-Jan-2021 04:48 PM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,48,194988,UNITED SURGICAL INDUSTRY,12-Jan-2021 08:11 AM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,49,195624,Vamso Biotec Pvt Ltd,14-Jan-2021 06:39 PM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,50,195325,Varsha MultiTech,13-Jan-2021 11:43 AM,Rejected-Finance,Rejected By SLPC,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,51,192431,VESPER PHARMACEUTICALS,13-Jan-2021 08:22 PM,Rejected-Technical,Technically Disqualified,27-May-2021 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,52,195464,Vetindia Pharmaceuticals Limited,13-Jan-2021 06:04 PM,Accepted-AOC,Awarded,05-Aug-2021 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,53,192701,Vetoquinol India animal Health Pvt ltd,13-Jan-2021 06:02 PM,Accepted-AOC,Awarded,05-Aug-2021 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,54,194909,Zydus Animal Health and Investments Limited,13-Jan-2021 06:01 PM,Rejected-Finance,Rejected after Negotiation,05-Aug-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
