Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2018_PWBNH_6839_1,CS/SE(B-I)/936/2018-19/165-72 dtd.09-04-2018,Construction of Boys Common Room Ground Floor Only 3 Storied Building with all modern facilities at BN College Dhubri under RUSA for the year 2015 16,Construction of Boys Common Room Ground Floor Only 3 Storied Building with all modern facilities at BN College Dhubri under RUSA for the year 2015 16,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,13-Apr-2018 02:00 PM,17-Apr-2018 11:00 AM ,180.0,No ,No,Offline,19-Apr-2018 11:00 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH,Dhubri District,783301.0,2.0,"32,41,399",Abdul Monnaf Mondal,,Rejected-AOC,,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH
2018_PWD_6846_2,XXVIII/691/13220,SOPD(G)JSRD02,Improvement of JEC Road to Itakhuli,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,21-Apr-2018 11:00 AM,NA ,90.0,No ,No,Offline,05-May-2018 01:00 PM,Public Works Roads Department,JORHAT,785001.0,2.0,"37,38,652",Lalit Baruah,3476947.0,Not Admitted-Fee/PreQual/Technical,23-May-2018,AOC,Public Works Roads Department
2018_APGCL_4995_1,LTPS R and M,"Supply, Installation, Commissioning of one(1) no. new Energy Efficient Pump Motor Set for Water Intake Pump House along with Pipes, Valves, Panel, Cables Etc.","Supply, Installation and Commissioning of one(1) no. new energy efficient pump motor set for water intake pump house along with pipes, valves, panel, cables etc.",Works,Open Tender,Turn-key,Miscellaneous Works,No,No,NA ,18-Jan-2018 12:30 PM,30-Jan-2018 11:00 AM ,180.0,No ,No,Offline,23-Feb-2018 02:30 PM,Assam Power Generation Company Limited||CGM(G),"Lakwa Thermal Power Station, Maibella",785689.0,2.0,0.0,NAMRUP SALES CORPORATION,4699439.0,Not Admitted-Fee/PreQual/Technical,10-May-2018,AOC,Assam Power Generation Company Limited||CGM(G)
2018_FCS_5722_1,NSG 9/2017/55-63 dated.17.01.2018,Transporation of Food-grains i.e. Rice Under NFSA-2013,Transporation of Food-grains i.e. Rice Under NFSA-2013,Goods,Open Tender,Supply,Food Products,No,No,NA ,12-Feb-2018 01:00 PM,NA ,365.0,No ,No,Offline,06-Mar-2018 11:00 AM,Food Civil Supplies and Consumer Affairs Department||Directorate of Food Civil Supplies and Consumer Affairs||Office of the FCS and CA Nagaon,Nagaon,782001.0,2.0,0.0,NISHIKA ROADLINES,70000000.0,Accepted-AOC,31-Mar-2019,AOC,Food Civil Supplies and Consumer Affairs Department||Directorate of Food Civil Supplies and Consumer Affairs||Office of the FCS and CA Nagaon
2018_PWD_6987_1,XXVIII/691/03,SOPD(G)JRRD01,Const.of Koch Gaon Road,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,30-Apr-2018 11:00 AM,NA ,90.0,No ,No,Offline,11-May-2018 01:00 PM,Public Works Roads Department,JORHAT,785001.0,2.0,"30,42,773",ABHINAB DUTTA,2738974.0,Accepted-AOC,25-May-2018,AOC,Public Works Roads Department
2017_DoIT_4491_1,DEF/CMSPIC/RFP/2017-18/01,Selection of Consultant,Selection of COnsultant for CM SIgnature Project at Manas NP and Digboi,Services,Open Tender,Works,Consultancy,No,No,NA ,19-Dec-2017 01:30 PM,NA ,120.0,No ,No,Offline,06-Jan-2018 03:00 PM,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT,Guwahati,781037.0,2.0,0.0,Antre Bourgeon LLP,10795702.0,Accepted-AOC,22-May-2018,AOC,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT
2018_UDD_5573_1,UWS(T)-1072/2000/Pt-V/12/1329,CONSTRUCTION OF 1500 CUM CAPACITY ELEVATED SERVICE RESERVOIR OF BONGAIGAON TOWN WATER SUPPLY SCHEME,Construction of 1500 cum capacity Elevated Service Reservoir for Bongaigaon town water supply scheme at Paulpara,Works,Open Tender,Percentage,Civil Works - Water Works,No,No,NA ,05-Feb-2018 04:00 PM,NA ,120.0,No ,No,Offline,27-Feb-2018 11:00 AM,Urban Development Department||Assam Urban Water Supply and Sewerage Board-UDD,"Bongaigaon town , Paulpara, Assam",783380.0,2.0,"3,23,29,200",Sri Bipul Choudhury,37178580.0,Rejected-Technical,14-May-2018,AOC,Urban Development Department||Assam Urban Water Supply and Sewerage Board-UDD
2018_BoTC_6000_1,BTC/CD-41/2017-18/6(A) dtd. 12th Oct./2017,SOPD(CD)-07 of 2017-18,Const. of CC Block(ICBP) road.,Works,Open Tender,Works,Civil Works,No,No,NA ,24-Feb-2018 11:00 AM,NA ,180.0,No ,No,Offline,06-Mar-2018 04:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Gendrabil,783370.0,2.0,"50,48,515",BISTI MUSHAHARY,5048097.54,Accepted-AOC,21-Mar-2018,AOC,Bodoland Territorial Council||Panchayat and Rural Development-BTC
2017_NHM_4154_1,GVKEMRI/ASSAM/SCM/01/2017-18,Setting up of Emergency Response Centre,"Setting up of Emergency Response centre at State Head Office, GVK EMRI Guwahati",Works,Open Tender,Works,Architecture/Interior Design,No,No,NA ,05-Dec-2017 10:00 AM,11-Dec-2017 02:00 PM ,225.0,No ,No,Offline,19-Dec-2017 04:00 PM,National Health Mission||State Programme Management Unit - NHM||GVK EMRI 108,Guwahati,781040.0,2.0,"1,28,24,000",biswajit banik,10616963.65,Rejected-Finance,20-Mar-2018,AOC,National Health Mission||State Programme Management Unit - NHM||GVK EMRI 108
2017_ID_4571_24,CMD/CAD/LA/T/7/2016/29,Construction of Micro Irrigation,Construction of STW,Works,Open Tender,Percentage,Civil Works,No,No,NA ,21-Dec-2017 05:00 PM,NA ,180.0,No ,No,Offline,08-Jan-2018 03:00 PM,Irrigation Department,"Udalguri, Bhairabkundo",784509.0,2.0,"2,61,60,000",Sanjit Basumatary,23544000.0,Accepted-AOC,17-May-2018,AOC,Irrigation Department
2018_PWBNH_6936_1,SE/BII/CS/Ayurvedic/117_Ramp,SE/BII/CS/Ayurvedic/117_Ramp,"Various works in respect of Govt. Ayurvedic College, Ghy-14 under TNEIF for the FY 2017-18 (Construction of Ramp at 300 bedded Hospital Bldg. at GAC, Jalukbari, Ghy-14 (Provision for G 2)",Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,21-Apr-2018 12:00 PM,24-Apr-2018 12:00 PM ,180.0,No ,No,Offline,27-Apr-2018 11:30 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH,"Jalukbari, Guwahati",781014.0,2.0,"29,10,293",Sri Mrinal Saikia,3075675.0,Rejected-AOC,31-May-2018,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH
2018_PWD_6846_1,XXVIII/691/13220,SOPD(G)JSRD01,Improvement of Sensuwa Gaon Road,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,21-Apr-2018 11:00 AM,NA ,90.0,No ,No,Offline,05-May-2018 01:00 PM,Public Works Roads Department,JORHAT,785001.0,2.0,"43,69,347",Abhinav Borbora,3932412.0,Accepted-AOC,15-May-2018,AOC,Public Works Roads Department
