Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2017_HET_1503_1,NIT/DTE-06/2016-17,Supply of Equipment for BVEC,"Supply and Installation of Instruments / Machines on turnkey basis to be installed at Barak Valley Engineering College, Karimganj,Assam",Goods,Open Tender,Supply,Machineries,No,No,NA ,02-Jan-2017 04:00 PM,NA ,90.0,No ,No,Offline,24-Jan-2017 02:30 PM,Higher Education (Technical) Department||Directorate of Technical education Assam,"Karimganj, Nirala",788806.0,2.0,0.0,Converge Systems and Services Private Limited,24991584.3,Rejected-Finance,27-Jan-2017,AOC,Higher Education (Technical) Department||Directorate of Technical education Assam
2016_WPTBC_1327_1,DSC/Tender/157/2015-16/Pt. I/8 Dtd. 16/12/2016,THE SUPPLY OF POWER TILLER FOR Pkg2,E-BIDDING DOCUMENT FOR THE SUPPLY OF POWER TILLER For Pkg2,Goods,Open Tender,Supply,Machineries,No,No,NA ,17-Dec-2016 05:00 PM,NA ,90.0,No ,No,Offline,30-Dec-2016 04:00 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste,All Assam,781006.0,2.0,"2,00,00,000",Allied Construction Co.,,Not Admitted-Fee/PreQual/Technical,,AOC,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste
2016_DOT_963_1,ATDC/CS/561/2016/1420-27 dtd. 28.06.2016,Manas - Pobitora - Nameri- Kaziranga- Dibru Saikhowa as Wild Life Circuit in Assam under Swadesh Darshan -- Project at Pobitora,Manas-Pobitora-Nameri-Kaziranga-Dibru Saikhowa as Wild Life Circuit in Assam under Swadesh Darshan -- Project at Pobitora,Works,Open Tender,Item Rate,Composite Works,No,No,NA ,14-Jul-2016 05:30 PM,20-Jul-2016 12:30 PM ,225.0,No ,No,Offline,06-Aug-2016 02:00 PM,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,In and around Pobitora,782105.0,2.0,"13,42,84,741",Swapan Lodh Roy,120870560.0,Rejected-AOC,25-Jan-2017,AOC,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT
2016_DOT_964_1,ATDC/CS/561/2016/1420-27 dtd. 28.06.2016,Manas -Pobitora -Nameri -Kaziranga - Dibru Saikhowa as Wild Life Circuit in Assam under Swadesh Darshan -- Project at Nameri,Manas - Pobitora -Nameri- Kaziranga - Dibru Saikhowa as Wild Life Circuit in Assam under Swadesh Darshan -- Project at Nameri,Works,Open Tender,Item Rate,Composite Works,No,No,NA ,14-Jul-2016 05:45 PM,20-Jul-2016 12:30 PM ,225.0,No ,No,Offline,06-Aug-2016 02:00 PM,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,in and around Nameri,784001.0,2.0,"5,89,14,407",CHANDRA MOHAN BORAH,53020967.0,Accepted-AOC,06-Feb-2017,AOC,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT
2016_DOT_1143_1,ATDC/CS/561/2016/3509 dtd. 06.10.2016,Project at Manas,Manas-Pobitora-Nameri-Kaziranga-Dibru Saikhowa as Wild Life Circuit in Assam under Swadesh Darshan (Project at Manas),Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,31-Oct-2016 04:00 PM,07-Nov-2016 12:30 PM ,225.0,No ,No,Offline,16-Nov-2016 12:30 PM,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,Manas National Park,781315.0,2.0,"37,49,01,432",M/S I.S. Trading Co.,339285500.0,Accepted-AOC,06-Feb-2017,AOC,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT
2016_DOT_1075_1,ATDC/CS/566/2016/3126 dated 20.09.2016,Project at Dibru Saikhowa,Project at Dibru Saikhowa,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-Sep-2016 11:00 AM,05-Nov-2016 12:30 PM ,180.0,No ,No,Offline,10-Nov-2016 12:30 PM,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,Dibrusaikhowa National Park,786150.0,2.0,"17,89,46,910",OM CONSTRUCTIONS,178052163.0,Accepted-AOC,06-Feb-2017,AOC,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT
2017_ID_1522_1,NIT_NO_CMD_CAD_LA_T_7_2016_01,Carrying out Survey work of the Command Area,Carrying_out_Survey_works_of_the_Command_Area,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,07-Jan-2017 10:00 AM,NA ,75.0,No ,No,Offline,21-Jan-2017 03:00 PM,Irrigation Department,Sarupeta_Barpeta,781318.0,2.0,"82,82,000",Dibakar Pathak,3700000.0,Accepted-AOC,13-Feb-2017,AOC,Irrigation Department
2016_PHED_1388_1,PHE_19_MM_2016_17_7846_58,CONSTRUCTION OF RCC RING WELL FITTED WITH SINGUR HAND PUMP ALONG WITH SOLAR POWER IN BARPETA DHUBURI KAMRUP NAGAON AND KARBIANGLONGDISTRICT OF ASSAM,CONSTRUCTION OF RCC RING WELL FITTED WITH SINGUR HAND PUMP ALONG WITH SOLAR POWER IN BARPETA DHUBURI KAMRUP NAGAON AND KARBIANGLONGDISTRICT OF ASSAM,Works,Open Tender,Works,Civil Works - Water Works,No,No,NA ,23-Dec-2016 05:00 PM,NA ,60.0,No ,No,Offline,13-Jan-2017 11:00 AM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Barpeta Dhubri Kamrup Nagaon and Karbi Anglong,781001.0,2.0,"1,14,25,000",RAKESH AGARWAL,10933725.0,Rejected-AOC,01-Feb-2017,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
2016_DOT_1074_1,ATDC/CS/566/2016/3126 dtd. 20.09.2016,Project at Kaziranga National Park Kuthori,Project at Kaziranga National Park Kuthori,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-Sep-2016 11:00 AM,30-Sep-2016 12:30 PM ,180.0,No ,No,Offline,20-Oct-2016 12:30 PM,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,Kaziranga National Park,785609.0,2.0,"7,86,22,066",Abhijit Patowary,,Rejected-AOC,,AOC,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT
2016_GHC_1251_1,HC-XLV 203/2016/1236/PMP,"Scanning/digitizing the case records of the District Courts of Assam consisting of approximately 1,00,00,000 pages per district on turnkey basis","Scanning/digitizing the case records of the District Courts of Assam consisting of approximately 1,00,00,000 pages per district on turnkey basis",Services,Open Tender,Turn-key,Information Technology,No,No,NA ,19-Nov-2016 03:00 PM,NA ,180.0,No ,No,Offline,16-Dec-2016 01:00 PM,Gauhati High Court - Guwahati,District Courts of Assam,781001.0,4.0,0.0,StockHolding Document Management Services Ltd.,0.75,Not Admitted-Technical,22-Feb-2017,AOC,Gauhati High Court - Guwahati
2016_PHED_1421_1,PHE_19_MM_2016_17_T_7949_53,CONSTRUCTION OF RCC STRUCTURES ABOVE 1ST FLOOR LEVELSLAB UPTO 2ND FLOOR LEVEL SLAB FORRENOVATION AND UPGRADATION OF THE CENTRAL MONITORINGAND DESIGN CELL FOR PHED AT HENGRABARI GUWAHATI UNDER GUWAHATIDIVISION_ II.,CONSTRUCTION OF RCC STRUCTURES ABOVE 1ST FLOOR LEVELSLAB UPTO 2ND FLOOR LEVEL SLAB FORRENOVATION AND UPGRADATION OF THE CENTRAL MONITORINGAND DESIGN CELL FOR PHED AT HENGRABARI GUWAHATI UNDER GUWAHATIDIVISION_ II.,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,27-Dec-2016 03:00 PM,NA ,60.0,No ,No,Offline,17-Jan-2017 11:00 AM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,HENGRABARI GUWAHATI,781036.0,2.0,"92,19,000",ASOMI CONSTRUCTION & SUPPLY SYNDICATE,10601305.0,Accepted-AOC,01-Feb-2017,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
2017_PHED_1511_1,PHE_1986_TB_2017_T_8227_37,EVENT MANAGEMENT CONTRACT FOR THE PROPOSED ASCOSAN 17 TO BE HELD AT GUWAHATI ASSAM,EVENT MANAGEMENT CONTRACT FOR THE PROPOSED ASCOSAN 17 TO BE HELD AT GUWAHATI ASSAM,Works,Open Tender,Works,Miscellaneous Works,No,No,NA ,04-Jan-2017 04:45 PM,NA ,60.0,No ,No,Offline,27-Jan-2017 11:30 AM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Guwahati,781036.0,2.0,"90,00,000",ART ENTERTAINMENT AND SERVICES PVT. LTD.,3565000.0,Accepted-AOC,09-Feb-2017,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
2017_DLW_1653_2,01 of 2016-17,"Supply, Delivery and Installation of Branded Laptop and Desktop Computing system, Printers and others with accessories at 4 Zonal Factory Offices, each at Guwahati, Bongaigaon, Jorhat and Dibrugarh For Package2","Supply, Delivery and Installation of Branded Laptop and Desktop Computing system, Printers and others with accessories at 4 Zonal Factory Offices, each at Guwahati, Bongaigaon, Jorhat and Dibrugarh for Package2",Goods,Open Tender,Supply,Computer- H/W,No,No,NA ,30-Jan-2017 04:00 PM,NA ,60.0,No ,No,Offline,13-Feb-2017 03:00 PM,Department of Labour and Welfare||Office of Chief Inspector of Factories,Guwahati,781005.0,2.0,"14,41,804",ADVANTAGE,,Accepted-AOC,,AOC,Department of Labour and Welfare||Office of Chief Inspector of Factories
2016_WPTBC_1328_1,DSC/Tender/157/2015-16/Pt. I/8 Dtd. 16/12/2016,THE SUPPLY OF DIESEL ENGINE CENTRIFUGAL PUMPSET FOR Pkg3,E-BIDDING DOCUMENT FOR THE SUPPLY OF DIESEL ENGINE CENTRIFUGAL PUMPSET FOR Pkg3,Goods,Open Tender,Supply,Machineries,No,No,NA ,17-Dec-2016 05:00 PM,NA ,90.0,No ,No,Offline,30-Dec-2016 04:00 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste,All Assam,781006.0,2.0,"1,00,00,000",THARAD TRADING CO.,18019.0,Not Admitted-Fee/PreQual/Technical,24-Feb-2017,AOC,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste
2016_PHED_1384_1,PHE_19_MM_2016_17_T_7942_48,SUPPLY DELIVERY AND INSTALLATION OF STAND ALONE COMMUNITY WATER PURIFICATION PLANT WITH SOLAR PUMPS SET FITTED WITH TUBEWELL INCLUDING INSTALLATION OF THE WELLCAPABLE OF REMOVING CONTAMINANTS IN JORHAT and KOKRAJHAR DISTRICT OF ASSAM,SUPPLY DELIVERY AND INSTALLATION OF STAND ALONE COMMUNITY WATER PURIFICATION PLANT WITH SOLAR PUMPS SET FITTED WITH TUBEWELL INCLUDING INSTALLATION OF THE WELLCAPABLE OF REMOVING CONTAMINANTS IN JORHAT AND KOKRAJHAR DISTRICT OF ASSAM,Works,Open Tender,Works,Civil Works - Water Works,No,No,NA ,23-Dec-2016 05:00 PM,NA ,60.0,No ,No,Offline,13-Jan-2017 11:00 AM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,jorhat Kokrajhar,785001.0,2.0,"2,95,77,280",SURYA INTERNATIONAL,21725000.0,Rejected-AOC,18-Feb-2017,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
