Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2019_DoWR_14995_2,GHY.WEST/2019-20/SOPD-FDR/I,Reconstruction of breached embankment of Puthimari River at Athgaon Package 7 RETENDER,Reconstruction of breached embankment of Puthimari River at Athgaon on R/B and Dakshin Ketekibari and Kachuarbari on L/B and improvement of Both Bank embankment in between Ch.21.80 Km to Ch.66.00 Km on R/B and Ch.18.50 Km to Ch.66.00 Km on L/B includ,Works,Open Tender,Works,Civil Works,No,No,NA ,04-Jan-2020 06:00 PM,NA ,180.0,No ,No,Online,13-Jan-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,GUWAHATI,784125.0,3.0,"9,90,15,312",Sanyug Enterprise N K Power and Infrastructure Pvt Ltd Joint Venture,97671617.44,Accepted-AOC,14-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR
2019_DoWR_15517_2,NAGAON/2019-20/SOPD-G/I,Protection of Ghilani and its adjoining areas from the river Kopilli RETENDER,Protection of Ghilani and its adjoining areas from the river Kopilli,Works,Open Tender,Works,Civil Works,No,No,NA ,30-Jan-2020 06:00 PM,NA ,180.0,No ,No,Online,11-Feb-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,NAGAON,782001.0,3.0,"1,48,50,631",M/S B.C.ENGINEERING AND CONSULTANCY,14850631.68,Accepted-AOC,25-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR
2020_BTCWR_15993_2,"AddlCE/KZ/WR/ET/Act/101/48/, dt.20.01.20",Pro-siltation measures to protect village Kurshakhati on R/B of river Champamati under S.O.P.D ( B.T.C) for 2019--20.,Pro-siltation measures to protect village Kurshakhati on R/B of river Champamati under S.O.P.D ( B.T.C) for 2019--20.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-Jan-2020 10:00 AM,NA ,180.0,No ,No,Online,11-Feb-2020 04:15 PM,Bodoland Territorial Council-WRD,"Kurshakati, Kokrajhar",783370.0,2.0,"72,71,539",KARTICK CHANDRA SAHA,7268427.4,Rejected-AOC,19-Feb-2020,AOC,Bodoland Territorial Council-WRD
2020_DoWR_15700_1,BARPETA/2019-20/SOPD-G/III,Protection of Uttar Safakamar and its adjoining area from the erosion of river Beki on its L/B (Ph-I),Protection of Uttar Safakamar and its adjoining area from the erosion of river Beki on its L/B (Ph-I),Works,Open Tender,Works,Civil Works,No,No,NA ,03-Jan-2020 06:00 PM,NA ,180.0,No ,No,Online,24-Jan-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,BARPETA,781301.0,3.0,"3,46,53,390",Pradip Kumar Agarwalla,30980593.93,Rejected-AOC,25-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR
2019_PHED_14663_1,PHE_8_MM_2014_15_T_13512_18,Implementation of Greater Rawnapara PWSS of Jorhat Div in Majuli District under NWQSM,Implementation of Greater Rawnapara Piped Water Supply Scheme of Jorhat Div in Majuli District under the programme NWQSM,Works,Open Tender,Works,Civil Works - Water Works,No,No,NA ,04-Nov-2019 06:55 PM,NA ,90.0,No ,No,Offline,26-Nov-2019 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Majuli,785105.0,2.0,"5,63,00,000",BIDYUT BURAGOHAIN,59419864.0,Accepted-AOC,20-Feb-2020,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
2019_PHED_15177_1,PHE_8_MM_2014_15_T_17133_38,Design and Construction of Bilasipara Part PWSS of Barpeta Div under NWQSM,Design and Construction of Bilasipara Part Piped Water Supply Scheme of Barpeta Div under the programme NWQSM,Works,Open Tender,Works,Civil Works - Water Works,No,No,NA ,04-Dec-2019 10:00 AM,NA ,90.0,No ,No,Online,26-Dec-2019 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Barpeta,781301.0,2.0,"1,99,67,000",M/S ONE STAR ENGINEERING,19960744.0,Rejected-AOC,20-Feb-2020,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
2019_CD_15289_1,HF/ENGG-3354/19-20/58,"Construction and Renovation work of Nawgong College, Nagaon under RUSA","Construction and Renovation work of Nawgong College, Nagaon under RUSA",Works,Open Tender,Item Wise,Civil Works,No,No,NA ,09-Dec-2019 05:15 PM,13-Dec-2019 12:00 PM ,180.0,No ,No,Offline,28-Dec-2019 11:00 AM,Cooperation Department||Assam State Co-operative Housing Federation Ltd.(HOUSEFED),Nagaon,782001.0,2.0,"1,34,42,574",Anowar Hussain,13017014.0,Accepted-AOC,28-Feb-2020,AOC,Cooperation Department||Assam State Co-operative Housing Federation Ltd.(HOUSEFED)
2019_DoWR_14961_1,JORHAT/2019-20/SOPD-FDR/I,Closing of breach at 7th Km and strengthening of Bhogdoi left bank embankment Package 4,Closing of breach at 7th Km and strengthening of Bhogdoi left bank embankment from Garumara grazing to Chengeliati including anti erosion measures at different reaches.,Works,Open Tender,Works,Civil Works,No,No,NA ,26-Nov-2019 06:00 PM,03-Dec-2019 12:00 PM ,180.0,No ,No,Online,28-Dec-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,JORHAT,785001.0,3.0,"2,62,89,284",NK AGARWALLA,25081312.5,Accepted-AOC,08-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR
2019_DoWR_15060_1,GHY.EAST/2019-20/SOPD-G/II,Construction of drainage channel- package1,"Construction of drainage channel (including re-sectioning and re-grading) from the sluice at Bhetamukh to Ghorajan beel, Gauripur.",Works,Open Tender,Works,Civil Works,No,No,NA ,29-Nov-2019 06:00 PM,06-Dec-2019 12:00 PM ,180.0,No ,No,Online,28-Dec-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Gauripur,781039.0,3.0,"1,70,78,495",A.K.D. AND M.A. ASSOCIATES (J.V.),14173401.23,Rejected-AOC,20-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR
2019_ICD_13228_1,AGCL/BD/PMC GHT/SCRAPER TRAP/2019/19 DT 20/06/2019,SCRAPER TRAP AND SIGNALLERS,BI DIRECTIONAL SCRAPER TRAP AND SIGNALLER,Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,20-Jun-2019 02:00 PM,02-Jul-2019 12:00 PM ,180.0,No ,No,Offline,18-Jul-2019 03:00 PM,Industries and Commerce Department||Assam Gas Company Ltd - ICD,URIAMGHAT,785601.0,2.0,0.0,Vee Kay Vikram & Co. LLP,9396040.0,Rejected-AOC,26-Feb-2020,AOC,Industries and Commerce Department||Assam Gas Company Ltd - ICD
2019_UDD_13793_1,TP/AMRUT/18/2018/2881 Dtd. 26.07.19,Water Supply Project at Dibrugarh Town under AMRUT Assam,Water Supply Project at Dibrugarh Town with 5 years Operation and Maintenance in EPC Mode under AMRUT Assam,Works,Open Tender,Works,Civil Works,No,No,NA ,07-Aug-2019 12:00 PM,19-Aug-2019 03:00 PM ,120.0,No ,No,Offline,26-Sep-2019 03:30 PM,Urban Development Department||Mission Directorate AMRUT Assam,Dibrugarh,786001.0,2.0,"1,86,36,00,000",WPIL LIMITED,1939300000.0,Rejected-Finance,24-Dec-2019,AOC,Urban Development Department||Mission Directorate AMRUT Assam
2019_ICD_15315_5,AIIDC/2047/2019/22789 date10/12/19,Upgradation of Industrial Estate Borguri Tinsukia (Construction of Cement Concrete Road RCC Drain and Cross Drainage Works) Group V,Upgradation of Industrial Estate Borguri Tinsukia (Construction of Cement Concrete Road RCC Drain and Cross Drainage Works) Group V,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-Dec-2019 10:00 AM,NA ,180.0,No ,No,Offline,23-Dec-2019 03:00 PM,Industries and Commerce Department||Assam Industrial Infrastructure Development Corporation,IE Borguri Tinsukia,786125.0,2.0,"50,22,616",MREEGEN SAHARIAH,4520354.0,Accepted-AOC,04-Feb-2020,AOC,Industries and Commerce Department||Assam Industrial Infrastructure Development Corporation
2019_PHED_14662_1,PHE_8_MM_2014_15_T_13523_29,Implementation of Greater Jengrai PWSS of Jorhat Div in Majuli District under NWQSM,Implementation of Greater Jengrai Piped Water Supply Scheme of Jorhat Div in Majuli District under the programme NWQSM,Works,Open Tender,Works,Civil Works - Water Works,No,No,NA ,04-Nov-2019 06:55 PM,NA ,90.0,No ,No,Offline,28-Dec-2019 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Majuli,785105.0,2.0,"9,56,00,000",D KUMAR AND COMPANY,99935100.0,Accepted-AOC,26-Feb-2020,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
2019_PHED_13425_24,PHE_8_MM_2014_15_T_5637_42,Design and Construction of 350 Cum RCC ESR for A K Azad Road PWSS under Silchar Div II,Design Subsoil Inestigation and Construction of 350 Cum capacity RCC ESR with 16 M high RCC staging for A K Azad Road PWSS under Silchar Div II,Works,Open Tender,Works,Civil Works - Water Works,No,No,NA ,24-Dec-2019 10:00 AM,NA ,90.0,No ,No,Online,08-Jan-2020 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,Silchar,788001.0,2.0,"1,19,03,000",Sri Sanjoy Roy,15496592.0,Accepted-AOC,12-Feb-2020,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
2017_AP_4527_1,S/III301/UN/DRILCELL/2017-18/3,Supply of Khaki Drill and Cellular Cloth,Supply of Khaki Drill and Cellular Cloth to Assam Police,Goods,Open Tender,Supply,Uniforms/Curtains/Clothes,No,No,NA ,20-Dec-2017 09:00 AM,NA ,365.0,No ,No,Offline,11-Jan-2018 03:30 PM,Assam Police,Guwahati,781007.0,2.0,0.0,M/s PUBERUN,14516533.39,Rejected-Finance,06-Feb-2020,AOC,Assam Police
2019_HET_15492_1,NIT/E-TENDER/DTE-05/2019-20,Supply and Installation of Instruments Machines on turnkey basis to be installed at Dhemaji Engineering College Dhemaji Assam,Supply and Installation of Instruments Machines on turnkey basis to be installed at Dhemaji Engineering College Dhemaji Assam,Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,23-Dec-2019 04:00 PM,NA ,90.0,No ,No,Offline,06-Jan-2020 02:30 PM,Higher Education (Technical) Department||Directorate of Technical education Assam,Dhemaji Engineering College Dhemaji Assam,787057.0,2.0,"1,00,00,000",FUSION SYSTEMS AND MH JV,14993788.0,Rejected-Finance,30-Jan-2020,AOC,Higher Education (Technical) Department||Directorate of Technical education Assam
2019_PWD_15244_1,DRC-XIII/16/98/NIT/DIB/ 216,DRRD/SOPD(FDR)/2019-20,Re-construction of Convoy Road from Ch.280.0m to Ch.2860.0m under SOPD(FDR) for the year 2019-20 under Dibrugarh Rural Road Division,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-Dec-2019 10:00 AM,NA ,90.0,No ,No,Offline,28-Dec-2019 11:00 AM,Public Works Roads Department,Dibrugarh,786001.0,2.0,"86,61,000",M/S Archangel Group,8660786.0,Rejected-AOC,12-Feb-2020,AOC,Public Works Roads Department
2019_DoWR_15056_1,GOALPARA/2019-20/SOPD-G/I,Anti -erosion measures to protect the Brahmaputra dyke,Anti -erosion measures to protect the Brahmaputra dyke from Ch. 27th Km to 30th Km (Kathuri - Chilarvita area) from the erosion of river Brahmaputra under SOPD - G for the year 2019 - 20.,Works,Open Tender,Works,Civil Works,No,No,NA ,29-Nov-2019 06:00 PM,06-Dec-2019 12:00 PM ,180.0,No ,No,Online,28-Dec-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Goalpara,783101.0,3.0,"1,48,19,020",Ashit Roy,12076121.75,Rejected-AOC,17-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR
2019_ICD_15327_2,AIIDC/2040/2019/116 date 11/12/19,Construction of Cement Concrete Road for the New Industrial Estate at Belkhuti Kumarikata Dist Baksa (Section BC) Gr 5,Construction of Cement Concrete Road for the New Industrial Estate at Belkhuti Kumarikata Dist Baksa (Section BC) Gr 5,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,14-Dec-2019 02:00 PM,NA ,180.0,No ,No,Offline,23-Dec-2019 02:30 PM,Industries and Commerce Department||Assam Industrial Infrastructure Development Corporation,Belkhuti Kumarikata,781360.0,2.0,"1,03,00,000",LAJIK BRAHMA,10300003.0,Rejected-Technical,14-Feb-2020,AOC,Industries and Commerce Department||Assam Industrial Infrastructure Development Corporation
2019_HET_15458_1,NIT/E-TENDER/DTE-03/2019-20,Supply and Installation of Equipment for Wireless Connectivity on turnkey basis to be installed at11 Polytechnics and 2 Engineering Colleges of Assam,Supply and Installation of Equipment for Wireless Connectivity on turnkey basis to be installed at11 Polytechnics and 2 Engineering Colleges of Assam,Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,21-Dec-2019 06:20 PM,NA ,90.0,No ,No,Offline,06-Jan-2020 02:30 PM,Higher Education (Technical) Department||Directorate of Technical education Assam,Directorate of Technical Education Office Kahilipa,781019.0,2.0,"1,00,00,000",Ace Acoustics And Audio Video Solutions Pvt. Ltd,9727094.0,Rejected-Finance,30-Jan-2020,AOC,Higher Education (Technical) Department||Directorate of Technical education Assam
2017_AP_4513_1,S/III-301/UNI/KH.TC/2017-18/3,Supply of Terry Cotton Cloth (Khaki),Supply of Terry Cotton Cloth (Khaki) to Assam Police,Goods,Open Tender,Supply,Uniforms/Curtains/Clothes,No,No,NA ,19-Dec-2017 04:15 PM,NA ,365.0,No ,No,Offline,11-Jan-2018 03:30 PM,Assam Police,Guwahati,781007.0,2.0,0.0,Agarwal Industries,,Rejected-Finance,,AOC,Assam Police
2020_BoTC_16022_1,TN-341/2,Reconstruction of Flood Belbari Tebitola road under SOPD (FDR) for the year 2019-20.,Reconstruction of Flood Belbari Tebitola road under SOPD (FDR) for the year 2019-20.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-Jan-2020 06:30 PM,24-Jan-2020 11:00 AM ,180.0,No ,No,Offline,03-Feb-2020 11:00 AM,Bodoland Territorial Council||PWD-BTC,Kokrajhar,783370.0,2.0,"53,54,718",Swapan Singha,5354718.0,Rejected-AOC,24-Feb-2020,AOC,Bodoland Territorial Council||PWD-BTC
2019_DoWR_15064_1,GHY.EAST/2019-20/SOPD-G/II,Construction of drainage channel- Package2,"Construction of drainage channel (including re-sectioning and re-grading) from the sluice at Bhetamukh to Ghorajan beel, Gauripur.",Works,Open Tender,Works,Civil Works,No,No,NA ,29-Nov-2019 06:00 PM,06-Dec-2019 12:00 PM ,180.0,No ,No,Online,28-Dec-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Gauripur,781039.0,3.0,"1,26,24,486",Bhaba Kanta Nath,,Not Admitted-PreQual/Technical,,AOC,Department of Water Resources||Chief Engineer - DoWR
2019_ICD_13825_1,AIDC/IC/IEDh/RD/2019/436/4566,"Construction of New Roads, Up-gradation of the existing bituminous Internal Roads and RCC Drainage and Culvert works at Industrial Estate, Dhing, Nagaon, Assam","Construction of New Roads, Up-gradation of the existing bituminous Internal Roads and RCC Drainage and Culvert works at Industrial Estate, Dhing, Nagaon, Assam",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Aug-2019 05:00 PM,NA ,180.0,No ,No,Offline,29-Aug-2019 04:00 PM,Industries and Commerce Department||Assam Industrial Development Corporation Ltd - ICD,"Dhing, Nagaon, Assam",782123.0,2.0,"8,79,96,305",SADGURU ENGINEERS AND ALLIED SERVICES PRIVATE LIMITED,71975207.27,Rejected-AOC,27-Feb-2020,AOC,Industries and Commerce Department||Assam Industrial Development Corporation Ltd - ICD
2019_ICD_13227_1,AGCL/BD/PMC GHT/TPIA/2019/46 DT 20/06/19,HIRING OF TPIA,Hiring of Third Party Inspection Agency,Services,Open Tender,Buy,Consultancy,No,No,NA ,20-Jun-2019 02:00 PM,02-Jul-2019 04:00 PM ,180.0,No ,No,Offline,18-Jul-2019 03:00 PM,Industries and Commerce Department||Assam Gas Company Ltd - ICD,GOLAGHAT DISTRICT,785621.0,2.0,0.0,APT INSPECTIN TECHNOLOGIES,2479000.0,Not Admitted-Fee/PreQual/Technical,20-Feb-2020,AOC,Industries and Commerce Department||Assam Gas Company Ltd - ICD
2019_DoWR_15406_1,JOR/SOPDG/DASAMOWA/2019-20/1,Protection of Dasamowa area from the erosion of river Dhansiri under SOPD (G) 2019-20 (Package 2),Protection of Dasamowa area from the erosion of river Dhansiri under SOPD (G) 2019-20 (Package 2),Works,Open Tender,Works,Civil Works,No,No,NA ,20-Dec-2019 06:00 PM,27-Dec-2019 12:00 PM ,180.0,No ,No,Online,11-Jan-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Jorhat,785001.0,3.0,"1,78,26,720",PRAJIB DUTTA,16043158.0,Not Admitted-PreQual/Technical,28-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR
2020_ID_16099_1,GWDI_W_223_e_tender_2019_896 dt 22_01_20,Construction of Earthen Canal RBMC from Ch 630.00 m to 2610.00 m and RBC 1 from Ch. 0.00 m to Ch. 600.00 mConstruction of Earthen Canal LBMC from Ch 150.00 m to 1800.00 m Construction of RCC Aqueduct at Ch. 1060.00 M of LBMC Construction of Cattl,Earth work_Brick work_RCC work_shuttering_Plastering Etc,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Jan-2020 01:30 PM,NA ,180.0,No ,No,Offline,03-Feb-2020 03:00 PM,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept||Guwahati Project Circle (Irrigation)||Guwahati West Division (Irrigation),Maravita kamarpara Chayniborduar Palashbari,781125.0,2.0,"99,98,620",Sri Himanuj Saharia,8998758.0,Accepted-AOC,17-Feb-2020,AOC,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept||Guwahati Project Circle (Irrigation)||Guwahati West Division (Irrigation)
2019_DoWR_15005_2,NAGAON/2019-20/SOPD-FDR/I,"Construction of retirement embankment in the breach portion and improvement of Borghuli Ring,Retender Pk-6",Construction of retirement embankment in the breach portion and improvement of Borghuli Ring bundincluding anti erosion measures,Works,Open Tender,Works,Civil Works,No,No,NA ,08-Jan-2020 06:00 PM,NA ,180.0,No ,No,Online,18-Jan-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Nagaon,782001.0,3.0,"2,89,45,986",Ashok Kumar Agarwalla,28366640.59,Not Admitted-PreQual/Technical,18-Feb-2020,AOC,Department of Water Resources||Chief Engineer - DoWR
2019_ICD_15315_2,AIIDC/2047/2019/22789 date10/12/19,Upgradation of Industrial Estate Borguri Tinsukia (Construction of Cement Concrete Road RCC Drain and Cross Drainage Works) Group II,Upgradation of Industrial Estate Borguri Tinsukia (Construction of Cement Concrete Road RCC Drain and Cross Drainage Works) Group II,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-Dec-2019 10:00 AM,NA ,180.0,No ,No,Offline,23-Dec-2019 03:00 PM,Industries and Commerce Department||Assam Industrial Infrastructure Development Corporation,IE Borguri Tinsukia,786125.0,2.0,"1,10,08,267",MREEGEN SAHARIAH,9500135.0,Accepted-AOC,04-Feb-2020,AOC,Industries and Commerce Department||Assam Industrial Infrastructure Development Corporation
