State,District,Location,Department,Organization Chain,tender_title,Work Description,Bid Opening Place,Pincode,Tender Category,Product Category,Sub category,tender_externalreference,Tender ID,Tender Value in ₹,Tender Stage,Awarded Price in ₹,Source of Funds for Tenders,Keywords,Published Date,month
Himachal Pradesh,Una,Gagret,HP Irrigation and Public Health,HP Irrigation and Public Health||IPH Circle Swan River Flood Management Project Una - HPIPH||Flood Protection Gagret - HPIPH,Providing Flood Protection work to Chattara Khad to protect the Labana Mohalla in village Chattara in Tehsil and Distt. Una (HP) .,"C/o Crate/Gabion wall including wire crate apron etc. from RD 8200/ 12000 to RD 13150 and RD 8200/13440 to RD 13650 Left Bank and RD 8200/12000 to RD 8200/12650, RD 8200/13200 to RD 13300 and RD 8200/13550 to RD 13950 on Right Bank of Khad.",Executive Engineer JSV Flood Prot. Division Gagret,177201.0,Works,Civil Works,NA ,GGT-UNA01-752 No 1765-1804 dt 17.06.2023,2023_HPIPH_75116_1,"3,12,13,112",AOC,"21,281,390",,Flood,2023-06-17,2023_06
Himachal Pradesh,Una,Gagret,HP Irrigation and Public Health,HP Irrigation and Public Health||IPH Circle Swan River Flood Management Project Una - HPIPH||Flood Protection Gagret - HPIPH,Swan River Flood Management Project from Daulatpur Bridge to Gagret Bridge in main Swan River and all tributaries joining Swan River from Daulatpur Bridge to Santokhgarh Bridge in District Una (HP) Phase-IV,Outsourcing of Staff,Executive Engineer JSV Flood Prot. Division Gagret,177201.0,,Civil Works,NA ,GGT-UNA01-752 No. 598-637 dt. 09.05.2023,2023_HPIPH_73020_1,"57,28,302",AOC,"5,734,800",,Flood,2023-05-09,2023_05
Himachal Pradesh,Kullu,Katrain,HP Irrigation and Public Health,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu-I,Irrigation and Public Health,HP",Providing Flood Protection Work of River Beas Left Bank for Village Mahili Bihal and Bagga in G.P. Archhandi in Tehsil and Distt. Kullu H.P,"SH C O Gabion Wall of 3.75 mtr. Height design, Toe wall, Appron for a length of 150 mtr. From RD 30800to 30950 Job-4",JSV Division Katrain,175129.0,,Civil Works,NA ,NIT No. 785-834 dt. 21-04-2023,2023_HPIPH_72424_1,"1,03,27,432",AOC,"7,274,076",,Flood,2023-04-21,2023_04
Himachal Pradesh,Kullu,Katrain,HP Irrigation and Public Health,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu-I,Irrigation and Public Health,HP",Providing Flood Protection Work on River Beas Left Bank for Village Mahili Bihal and Bagga in G.P. Archhandi in Tehsil and Distt. Kullu H.P,"SH C O Gabion Wall of 3.75 mtr. 5.00 height design, Toe wall, Appron for a length of 100 mtr. From RD 30700 to 30800 Job-3",Jal Shakti Division Katrain,175129.0,,Civil Works,NA ,NIT No. 785-834 dt. 21-04-2023,2023_HPIPH_72422_1,"79,73,560",AOC,"5,614,666",,Flood,2023-04-21,2023_04
Himachal Pradesh,Kullu,Katrain,HP Irrigation and Public Health,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu-I,Irrigation and Public Health,HP","Providing Flood Protection Work of River Beas, Left Bank for Village Mahili Bihal and Bagga in G.P. Archhandi in Tehsil and Distt. Kullu H.P","SH CO Gabion Wall of 3.75 mtr. 5.00 mtr. Height design, Toe wall, Appron for a length of 150 mtr. From RD 31100 to 31250 Job-6",JSV Division Katrain,175129.0,,Civil Works,NA ,NIT No. 10546-95 dt. 02-03-2023,2023_HPIPH_70121_1,"1,14,16,036",AOC,"11,281,801",,Flood,2023-03-02,2023_03
Himachal Pradesh,Shimla,GP Nerwa,HP Irrigation and Public Health,"HP Irrigation and Public Health||Rohru Circle,Irrigation and Public Health,HP||Nerwa,Irrigation and Public Health,HP",Providing Flood protection wall along the Shalvi River near Dundi Mata Temple and Channelization of water of Dayandli Nallah at Nerwa Tehsil Nerwa Distt Shimla HP CO PCC Wall in both banks of Dyandli Nallah,Providing Flood protection wall along the Shalvi River near Dundi Mata Temple and Channelization of water of Dayandli Nallah at Nerwa Tehsil Nerwa Distt Shimla HP CO PCC Wall in both banks of Dyandli Nallah,Jal Shakti Division Nerwa,171210.0,,Miscellaneous Works,NA ,12015-65 dated 25-02-2023,2023_HPIPH_69713_1,"45,70,375",AOC,"2,499,346",,Flood,2023-02-25,2023_02
Himachal Pradesh,Shimla,DHAMI,PWD,PWD,"Upgradation of road from Chunrighatti to Yan via Bhad Kms 0/0 to 9/600 (SH Protection works , Cross Drainages work, Metalling and Tarring , Parapets , V-Shape drain , Road Furniture in Rds. 0/0 to 9/600)","Upgradation of road from Chunrighatti to Yan via Bhad Kms 0/0 to 9/600 (SH Protection works , Cross Drainages work, Metalling and Tarring , Parapets , V-Shape drain , Road Furniture in Rds. 0/0 to 9/600)",Superintending Engineer 4th Circle HPPWD Shimla,171103.0,,Civil Works - Roads,,15022023,2023_PWD_69473_1,"3,00,21,016",AOC,"26,056,942",,Drainage,2023-02-15,2023_02
Himachal Pradesh,Sirmaur,Nahan,HP Irrigation and Public Health,"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",C/O LIS Gadda Bhuddi and 2 Nos Medium Height Multipurpose Check Dam on Markanda River Tehsil Nahan Distt. Sirmour HP,Laying and jointing of HDPE pipes in distribution system) under NABARD,Nahan,173001.0,Works,Pipe Laying Works,,NHN-SMROO-722- 17501-560 dt 12-03-24,2024_HPIPH_88388_2,"16,15,170",AOC,"663,222",,River,2024-03-12,2024_03
Himachal Pradesh,Shimla,Shimla,Shimla Jal Prabandhan Nigam Ltd,Shimla Jal Prabandhan Nigam Ltd,A R M O of LWSS Shimla Town From River Giri SH Supplying Drilling fixing packers for injection PU grout material to prevent leakage occurs in the base of 1 0 MLD water storage tank 2nd stage Ukhaldhar,A R M O of LWSS Shimla Town From River Giri SH Supplying Drilling fixing packers for injection PU grout material to prevent leakage occurs in the base of 1 0 MLD water storage tank 2nd stage Ukhaldhar,Shimla,171001.0,Works,Civil Works,,895 dated 04/03/2024,2024_SJPNL_87839_1,"9,94,700",AOC,"955,500",,River,2024-03-04,2024_03
Himachal Pradesh,Solan,dharampur,PWD,PWD,Construction of balance work of 230.00 Mtrs Span double lane motorable bridge over River Beas at Beripatan on Dharampur Sandhole road via Seoh,"C/O Substructure, Superstructure and both side approach roads",dharampur,175040.0,Works,Civil Works - Bridges,,pw-dpd-tender- 27142-43 dt. 01/02/2024,2024_PWD_85251_1,"22,32,32,250",AOC,"254,002,800",,River,2024-02-01,2024_02
Himachal Pradesh,Bilaspur,Sub Division Kandrour Section Harlog,HP Irrigation and Public Health,"HP Irrigation and Public Health||Bilaspur Circle,Irrigation and Public Health,HP",Providing LWSS Malyour from new source at Satluj River in Tehsil Ghumarwin Distt. Bilaspur (SH Construction of OHSR 10mtrs staging height 58500 liter capacity Co Storage Tank 213000 ltr capacity Co filter Unit and C/o Presettling tank),Providing LWSS Malyour from new source at Satluj River in Tehsil Ghumarwin Distt. Bilaspur (SH Construction of OHSR 10mtrs staging height 58500 liter capacity Co Storage Tank 213000 ltr capacity Co filter Unit and C/o Presettling tank),EE JSV Division Bilaspur,174001.0,Works,Civil Works,,BLP-BLP-00736 NIT No. 22830-929 dated 21/11/2023,2023_HPIPH_82985_1,"36,04,024",AOC,"2,992,161",,River,2023-11-21,2023_11
