Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2022_HFWD_24869_1,ASBTC/UPS/GMCH/2021/1790/75,Online UPS,Supply and Installation of Online UPS,Goods,Open Tender,Item Rate,Electronics Equipment,No,No,NA ,28-Mar-2022 12:00 PM,30-Mar-2022 11:00 AM ,90.0,No ,No,Online,10-May-2022 11:00 AM,Health and Family Welfare Department||Assam State AIDS Control Society,"Guwahati Medical College and Hospital, Guwahati",781032.0,2.0,,CR Associates,3450885.0,Rejected-AOC,29-Jul-2022,AOC,Health and Family Welfare Department||Assam State AIDS Control Society
2021_PWD_23865_19,CEDEV/RIDFXXVII/210/2021-22/01,RE_RIDF-XXVII_Bhabanipur_02 Construction of Road cum embankment on M/E along R/B of River Pohumara under RIDF-XXVII of NABARD for the year 2021-22 (From Ch. 0.00m to Ch. 2100.00M),RE_RIDF-XXVII_Bhabanipur_02 Construction of Road cum embankment on M/E along R/B of River Pohumara under RIDF-XXVII of NABARD for the year 2021-22 (From Ch. 0.00m to Ch. 2100.00M),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,29-Dec-2021 06:00 PM,05-Jan-2022 12:00 PM ,180.0,No ,No,Offline,19-Jan-2022 02:30 PM,Public Works Roads Department,Bhabanipur,781003.0,2.0,"3,56,96,000",ANUPAM NIRMAN PVT. LTD.,,Rejected-AOC,,AOC,Public Works Roads Department
2022_DoWR_25153_4,GHY EAST/2021-22/SOPD ODS/II,Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2022-23 (Zone-2) RETENDER,Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2022-23 (Zone-2),Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,11-Jun-2022 06:00 PM,NA ,180.0,No ,No,Online,18-Jun-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,GUWAHATI,781029.0,2.0,"1,99,95,980",SAJIDUR RAHMAN,19926924.0,Accepted-AOC,25-Jul-2022,AOC,Department of Water Resources||Chief Engineer - DoWR
2022_HB_25085_5,No.DDJ.02/2022/390 dated 11/04/2022,"Supply of Non-Dietary article under Group E to District Jail, Dhemaji for the FY 2022-23","Supply of Non-Dietary article under Group E to District Jail, Dhemaji for the FY 2022-23",Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,12-Apr-2022 03:50 PM,27-Apr-2022 11:00 AM ,20.0,No ,No,Online,30-Apr-2022 02:30 PM,Home B||Assam Prison Headquarters||District Jail-Dhemaji,"O/O the Superintendent District Jail, Dhemaji",787057.0,2.0,,Binandi Neog,370975.0,Accepted-AOC,01-Jun-2022,AOC,Home B||Assam Prison Headquarters||District Jail-Dhemaji
2022_NHM_24233_27,NHM 32031 4 2021 Construction NHM 35 2 Feb 2022,Establishing 20 bedded wards closer to the CHCs at various Places of Assam under NHM Assam on Turnkey Basis Group 24 1 no. 20 Bedded Ward at CHCs in Majuli District,Establishing 20 bedded wards closer to the CHCs at various Places of Assam under NHM Assam on Turnkey Basis Group 24 1 no. 20 Bedded Ward at CHCs in Majuli District,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,05-Feb-2022 02:00 PM,NA ,180.0,No ,No,Online,11-Feb-2022 04:30 PM,National Health Mission||State Programme Management Unit - NHM,Majuli District,785110.0,1.0,"32,24,821",BHARGAB JYOTI PEGU,3011970.0,Rejected-Technical,09-Jul-2022,AOC,National Health Mission||State Programme Management Unit - NHM
2022_HB_26001_1,CJJ/11/2022/1645,"Supply of Dietary Articles under Group-D for Central Jail Jorhat, M.N.O. Air Jail, Jorhat and Dist Jail Majuli","Supply of Dietary Articles under Group-D for Central Jail Jorhat, M.N.O. Air Jail, Jorhat and Dist Jail Majuli",Goods,Open Tender,Supply,Food Products,No,No,NA ,18-Jun-2022 10:00 AM,NA ,274.0,No ,No,Online,27-Jun-2022 03:00 PM,Home B||Assam Prison Headquarters||Central Jail-Jorhat,"Central Jail Jorhat, M.N.O. Air Jail, Jorhat and D",785004.0,2.0,,ANANTA KRISHNA GOGOI,2649000.0,Rejected-Finance,01-Jul-2022,AOC,Home B||Assam Prison Headquarters||Central Jail-Jorhat
2022_ICD_25518_1,APL/CnP/125/PP/E/22-23/362,New Mixed Bed Exchanger,"Fabrication, Inspection, Testing, Painting and Supply of New Mixed Bed Exchanger Complete Set for Water Treatment Plant of APL",Goods,Open Limited,Item Rate,Supply of Materials,No,No,NA ,12-May-2022 11:00 AM,NA ,120.0,No ,No,Online,08-Jun-2022 03:00 PM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,"APL, Namrup",786623.0,2.0,"3,75,000",amit engineering systems,398250.0,Accepted-AOC,27-Jul-2022,AOC,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
2022_PWBNH_25963_1,SE/BII_MLA Hostel_Furniture_Block-G,"Making, supplying and fixing of furniture works for the (G 5) storied RCC Residential Apartment Building (Block-G) for MLAs at Dispur, Guwahati-06","Making, supplying and fixing of furniture works for the (G 5) storied RCC Residential Apartment Building (Block-G) for MLAs at Dispur, Guwahati-06",Works,Open Tender,Item Wise,Civil Works - Building,No,No,NA ,18-Jun-2022 12:00 PM,21-Jun-2022 12:00 PM ,180.0,No ,No,Online,05-Jul-2022 11:30 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH,"Dispur, Guwahati",781006.0,2.0,"1,68,99,050",J.J.Associates,16898952.0,Rejected-AOC,15-Jul-2022,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-2 - PWBNH
2022_NHM_24233_16,NHM 32031 4 2021 Construction NHM 35 2 Feb 2022,Establishing 20 bedded wards closer to the CHCs at various Places of Assam under NHM Assam on Turnkey Basis Group 13 1 no. 20 Bedded Ward at CHCs in Goalpara District,Establishing 20 bedded wards closer to the CHCs at various Places of Assam under NHM Assam on Turnkey Basis Group 13 1 no. 20 Bedded Ward at CHCs in Goalpara District,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,05-Feb-2022 12:00 PM,NA ,180.0,No ,No,Online,11-Feb-2022 04:30 PM,National Health Mission||State Programme Management Unit - NHM,Goalpara District,783120.0,1.0,"32,24,821",M/S J D ENTERPRISE,2902339.0,Rejected-Technical,09-Jul-2022,AOC,National Health Mission||State Programme Management Unit - NHM
2022_HB_25007_1,NO.DJB/2022/434 dated.05.04.2022,SUPPLY OF GROUP-A DIETARY ARTICLES FOR THE YR-2022-2023,SUPPLY OF GROUP-A DIETARY ARTICLES,Goods,Open Tender,Item Rate,Food Products,No,No,NA ,05-Apr-2022 05:00 PM,NA ,365.0,No ,No,Online,27-Apr-2022 02:30 PM,Home B||Assam Prison Headquarters||District Jail-Barpeta,O/o of the Superintendent of District Jail Barpeta,781314.0,2.0,0.0,ALO RANI PAUL,,Accepted-AOC,,AOC,Home B||Assam Prison Headquarters||District Jail-Barpeta
2022_PWRDW_25403_10,CE/APART/32/2022/17,Centre Bazar in Karbi Anglong District,APART/NOCP/MARKETS/KAR-06 Market Modernisation and Improvement Programme (MMIP) of Centre Bazar in Karbi Anglong District under APART,Works,Open Tender,Lump-sum,Civil Works - Building,No,No,NA ,05-May-2022 09:00 AM,18-May-2022 11:00 AM ,90.0,No ,No,Online,06-Jun-2022 02:30 PM,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders,Karbi Anglong District,782480.0,2.0,"2,99,94,000",JOHN MILLIK,26934612.0,Accepted-AOC,19-Jul-2022,AOC,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders
2022_DHUA_24588_2,"CE/HandUA/Tech/17/21-22/ 46,Dated 07/03/2022",Beautification of wall by way of Murals at Jorhat under CIDF under CIDF (SOPD-G) for the year 2021-22,Beautification of wall by way of Murals at Jorhat under CIDF under CIDF (SOPD-G) for the year 2021-22,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,21-Apr-2022 02:00 PM,NA ,180.0,No ,No,Online,26-Apr-2022 03:00 PM,Department of Housing and Urban Affairs||Chief Engineer Technical Cell,Jorhat,785001.0,2.0,"95,24,000",Shreesti SRD Group,9519966.0,Rejected-AOC,16-Jul-2022,AOC,Department of Housing and Urban Affairs||Chief Engineer Technical Cell
2022_SE_23965_1,DSE/EST/RFP/24/21/24,REQUEST FOR PROPOSAL (RFP) FOR SCANNING OF DOCUMENTS,REQUEST FOR PROPOSAL (RFP) FOR SCANNING OF DOCUMENTS,Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,05-Jan-2022 12:30 PM,NA ,365.0,No ,No,Online,02-Feb-2022 02:30 PM,SECONDARY EDUCATION DEPARTMENT ASSAM||DIRECTOR OF SECONDARY EDUCATION ASSAM,Guwahati,781019.0,2.0,,Thredz Information TEchnology Pvt Ltd,1030000.0,Rejected-Technical,07-Jun-2022,AOC,SECONDARY EDUCATION DEPARTMENT ASSAM||DIRECTOR OF SECONDARY EDUCATION ASSAM
2021_PWRD_22101_1,CE/ASRIP/09/2021/7 Dtd. 30/06/2021,A/RI-2 improvement and upgradation of Dhakuakhana Bitikur Telijan under ASRIP,A/RI-2 improvement and upgradation of Dhakuakhana Bitikur Telijan under ASRIP,Works,Open Tender,Lump-sum,Civil Works,No,No,NA ,03-Jul-2021 05:00 PM,15-Jul-2021 02:00 PM ,120.0,No ,No,Offline,16-Aug-2021 02:15 PM,Public Works Roads Department-Externally Aided Project||Public Works Roads Department - AIIB Tenders,"Dhakuakhana, Lakhimpur, Assam",787055.0,2.0,"1,72,97,00,000",ABCI Infrastructures Pvt Ltd.,,Rejected-Technical,,AOC,Public Works Roads Department-Externally Aided Project||Public Works Roads Department - AIIB Tenders
2022_DHUA_25320_1,"CE/H and UA/17/PT-II/21-22/28, date29/04/2022",Construction of cremation ground within Kokrajhar town under CIDF for the year 2021-22.,Construction of cremation ground within Kokrajhar town under CIDF for the year 2021-22.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,29-Apr-2022 06:30 PM,NA ,180.0,No ,No,Online,19-May-2022 03:00 PM,Department of Housing and Urban Affairs||Chief Engineer Technical Cell,Kokrajhar,783370.0,2.0,"48,30,000",Animesh Brahma,,Rejected-Technical,,AOC,Department of Housing and Urban Affairs||Chief Engineer Technical Cell
2022_AHVD_25837_1,ALPCO/P/OPIU/13/2019/30,Supply and installation of slated floor and equipments for climate resilient pig sty for Breeders and fatteners,Supply and installation of slated floor and equipments for climate resilient pig sty for Breeders and fatteners,Works,Open Tender,Works,Civil Works,No,No,no ,03-Jun-2022 10:00 AM,06-Jun-2022 11:30 AM ,90.0,No ,No,Online,13-Jun-2022 02:00 PM,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary||Assam Livestock and Poultry Corporation Ltd.,O/o Managing Director ALPCO Ltd Khanapara Guwahat,781022.0,2.0,"21,61,600",Bhoomi Agro,2269680.0,Accepted-AOC,06-Jul-2022,AOC,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary||Assam Livestock and Poultry Corporation Ltd.
2022_PCCF_25183_2,NIT- 2 DATED 18-04-2022,"Erection of Fencing for CAMPA, AR Plantation OF 25 HA Kumoi Hill RF, Morigaon.","Erection of Fencing for CAMPA, AR Plantation OF 25 HA Kumoi Hill RF, Morigaon.",Works,Open Tender,Works,Civil Works,No,No,NA ,20-Apr-2022 09:00 AM,NA ,45.0,No ,No,Online,11-May-2022 12:00 PM,Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests Social Forestry||Upper Assam Social Forestry Circle||Nagaon Social Forestry Division,"Kumoi Hill RF, Morigaon.",782125.0,2.0,"23,35,012",STANDARD CREATION,2101510.8,Rejected-Technical,28-Jul-2022,AOC,Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests Social Forestry||Upper Assam Social Forestry Circle||Nagaon Social Forestry Division
2021_PWD_23856_1,CE/Commn/30/RIDF27/1_Majuli-1,Adialengi to Pohumara (Length 1500M),Construction of Brahmaputra Dyke Balance part from Adialengi to Pohumara Length 1500M under RIDF XXVII of NABARD for the year 2021 22,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,28-Dec-2021 06:00 PM,NA ,180.0,No ,No,Offline,19-Jan-2022 12:00 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Majuli,785105.0,2.0,"2,21,45,000",HARI PRASAD PEGU,,Accepted-AOC,,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2021_DU_21777_1,DU/NIT-2021/4405,"Supply, Installation and Commissioning of Equipment/Accessories for setting up of Smart Classroom in Dibrugarh University, Assam","Supply, Installation and Commissioning of Equipment/Accessories for setting up of Smart Classroom in Dibrugarh University, Assam",Goods,Open Tender,Supply,Electronics Equipment,No,No,NA ,01-Jun-2021 01:00 PM,NA ,180.0,No ,No,Offline,18-Jun-2021 02:30 PM,Dibrugarh University,Dibrugarh University,786004.0,2.0,,IBERRY SOLUTIONS PRIVATE LIMITED,435000.0,Accepted-AOC,07-Jul-2022,AOC,Dibrugarh University
2022_DoWR_25152_1,GHY EAST/2021-22/SOPD ODS/I,Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2022-23 (Zone-1),Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2022-23 (Zone-1),Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,14-Apr-2022 06:00 PM,NA ,180.0,No ,No,Online,12-May-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,GUWAHATI,781029.0,2.0,"1,99,95,980",HEMEN KUMAR DUTTA,17996407.68,Accepted-AOC,02-Jul-2022,AOC,Department of Water Resources||Chief Engineer - DoWR
2022_HB_25718_3,HDJ.38/2022/193 Dtd.05-04-2022,Supply of Dietary articles under Group D for the Financial year 2022-23,Supply of Dietary articles under Group D for the Financial year 2022-23,Goods,Open Tender,Supply,Food Products,No,No,NA ,18-Jun-2022 01:00 PM,NA ,90.0,No ,No,Online,25-Jun-2022 03:00 PM,Home B||Assam Prison Headquarters||District Jail-Hailakandi,"District Jail, Hailakandi",788151.0,2.0,,Milon Paul,1161000.0,Rejected-AOC,04-Jul-2022,AOC,Home B||Assam Prison Headquarters||District Jail-Hailakandi
2022_WPTBC_25640_2,SCDCTechWPTBCTGHD4720212250,Construction of RCC Tribal Guest House at Dhemaji Dist Dhemaji,RCC Tribal Rest House,Works,Limited,Item Rate,Civil Works,No,No,NA ,21-May-2022 03:00 PM,NA ,180.0,No ,No,Online,31-May-2022 04:30 PM,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC,Dhemaji,787057.0,2.0,"1,99,99,900",KHAGENDRA NATH SARKAR,,Rejected-AOC,,AOC,Welfare of Plain Tribes and Backward Classes||Directorate of Welfare of Scheduled Caste||Assam State Development Corporation for SC
2022_HB_25079_1,"MDJ.55/2022/442 Dated, Mangaldai the 12/04/2022","Supply of Group- B Articles to District Jail, Mangaldai for the financial year 2022-23","Supply of Group- B Articles to District Jail, Mangaldai for the financial year 2022-23",Goods,Open Tender,Supply,Food Products,No,No,NA ,12-Apr-2022 09:00 AM,NA ,90.0,No ,No,Online,25-Apr-2022 03:00 PM,Home B||Assam Prison Headquarters||District Jail-Mangaldoi,District Jail Mangaldai,784125.0,2.0,,Pasupati Das,139310.0,Rejected-Finance,03-Jun-2022,AOC,Home B||Assam Prison Headquarters||District Jail-Mangaldoi
2022_DHUA_25125_1,CE/H and UA/Tech/17/PT-II/21-22/ 13BDate11/04/2022,"Installation of CCTV Cameras at Bus Stand, Market Places and other vulnerable areas at Dhubri","Installation of CCTV Cameras at Bus Stand, Market Places and other vulnerable areas at Dhubri under CIDF for the year 2021-22",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,13-Apr-2022 09:00 AM,NA ,180.0,No ,No,Online,12-May-2022 03:00 PM,Department of Housing and Urban Affairs||Chief Engineer Technical Cell,Dhubri,783301.0,2.0,"48,96,000",MEDHI BROTHERS,4709180.0,Rejected-Technical,25-Jul-2022,AOC,Department of Housing and Urban Affairs||Chief Engineer Technical Cell
2021_PWD_23865_27,CEDEV/RIDFXXVII/210/2021-22/01,RE_RIDF-XXVII_Jalukbari_02 Construction of Rangmahal Bund of Brahmaputra River under RIDF_XXVII for the year 2021-22 under Jalukbari LAC (from Ch. 0m to 2534m),RE_RIDF-XXVII_Jalukbari_02 Construction of Rangmahal Bund of Brahmaputra River under RIDF_XXVII for the year 2021-22 under Jalukbari LAC (from Ch. 0m to 2534m),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,29-Dec-2021 06:00 PM,05-Jan-2022 12:00 PM ,180.0,No ,No,Offline,19-Jan-2022 02:30 PM,Public Works Roads Department,Jalukbari,781003.0,2.0,"4,09,86,100",ANIL DAS,36887490.0,Not Admitted-Fee/PreQual/Technical,19-Jul-2022,AOC,Public Works Roads Department
2022_ICD_25695_1,APL/CnP/003/PP/21-22/445,Caustic Soda Flakes,Supply of Caustic Soda Flakes,Goods,Open Limited,Item Rate,Supply of Materials,No,No,NA ,25-May-2022 11:00 AM,NA ,120.0,No ,No,Online,14-Jun-2022 03:00 PM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,"APL, Namrup",786623.0,2.0,"15,00,000",SUNIL CHEMICALS,1601732.0,Rejected-Finance,27-Jul-2022,AOC,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
2022_SYWA_25754_1,DSY/S/KISCE/Assam/18/2022/23,"Procurement of Weightlifting Equipment for Khelo India State Centre of Excellence (KISCE), Assam","Procurement of Weightlifting Equipment for Khelo India State Centre of Excellence (KISCE), Assam",Goods,Open Tender,Supply,Sports Goods/Equipments,No,No,NA ,27-May-2022 04:00 PM,NA ,60.0,No ,No,Online,03-Jun-2022 02:00 PM,Directorate of Sports and Youth Welfare - Assam,"DISPUR, GUWAHATI",781006.0,2.0,,BHARALI SPORTS CENTRE,,Rejected-AOC,,AOC,Directorate of Sports and Youth Welfare - Assam
2022_HB_25696_2,DJN/25/2022/ 738,"Supply of Dietary articles for the District Jails, Nalbari, Assam during the Financial Year 2022-23, Group D.","Supply of Dietary articles for the District Jails, Nalbari, Assam during the Financial Year 2022-23, Group D.",Goods,Open Tender,Supply,Miscellaneous Goods,No,No,NA ,24-May-2022 12:00 PM,NA ,30.0,No ,No,Online,28-May-2022 03:00 PM,Home B||Assam Prison Headquarters||District Jail-Nalbari,"District Jail, Nalbari",781335.0,2.0,,Kumud Barman,2949825.0,Rejected-Finance,26-Jul-2022,AOC,Home B||Assam Prison Headquarters||District Jail-Nalbari
2022_DHUA_23944_1,"CE/H and UA/Tech/17/21-22/ 10, dated 29/12/2021",Improvement of Tracker Stand and 407 Stand at Golaghat Town at Golaghat under CIDF (SOPD-ODS) for the year 2021-22,Improvement of Tracker Stand and 407 Stand at Golaghat Town at Golaghat under CIDF (SOPD-ODS) for the year 2021-22,Works,Open Tender,Works,Civil Works,No,No,NA ,03-Jan-2022 02:00 PM,NA ,180.0,No ,No,Offline,11-Jan-2022 04:00 PM,Department of Housing and Urban Affairs||Chief Engineer Technical Cell,Guwahati,781003.0,2.0,"1,53,93,000",Amina Pandit,15391501.0,Accepted-AOC,14-Mar-2022,AOC,Department of Housing and Urban Affairs||Chief Engineer Technical Cell
