id,health_loss_id,health_centerName,amount,Details,status,entry_by,entry_date,ip_add,updated_by,,,
23,309,CH Rajgarh,0.7,Seepage from ceiling and flooding in staff quarter,Active,2158,43:33.2,169.149.226.43,NULL,,,
24,310,PHC Tikkeri Dasakna,0.3,"Seepage from roof, Indoor flooded,Damage to fur",Active,2158,16:03.9,169.149.226.43,NULL,,,
25,311,PHC Koti Dhiman,1,"Chipping off of the plaster, Damage to furniture, ",Active,2158,17:25.9,169.149.226.43,NULL,,,
26,312,CMO Office,1,damage to ceiling of Food safety and IEC Wing,Active,2158,30:42.6,61.3.88.100,NULL,,,
27,313,Staff quarters,4,seepage from ceiling and flooding 4 staff quarters,Active,2158,32:36.8,61.3.88.100,NULL,,,
28,314,HSC Devka Purla,0.1,damage to ceiling,Active,2158,03:07.4,61.3.88.100,NULL,,,
29,315,himari,5,,Active,1009,36:59.2,117.242.105.223,NULL,,,
30,316,PHC Jangla,8,,Active,1009,40:01.7,117.242.105.223,NULL,,,
33,318,PHC Belupul,8,Retaining wall damaged,Active,1009,30:22.8,59.89.10.110,NULL,,,
34,319,CHC Kotkhai,30,Retaining wall of CHC Kotkhai damaged,Active,1009,31:18.8,59.89.10.110,NULL,,,
35,320,CH Chopal,5,Mortuary at CH Chopal destroyed,Active,1009,44:58.2,59.89.8.237,NULL,,,
36,321,HSC Dadhi Gunsa,5,Retaining wall damaged,Active,1009,24:21.6,59.89.8.237,NULL,,,
37,322,HSC Sojha,5,Retaining wall damaged,Active,1009,25:27.5,59.89.8.237,NULL,,,
38,323,Health Sub Centre Patka,3,,Active,2046,43:41.5,117.207.62.105,NULL,,,
39,324,CHC / BMO Office Bharmour,20,Reatining wall / MCH Centre & BMO Office Bharmour,Active,2046,44:43.6,117.207.62.105,NULL,,,
40,325,PHC Surla,2.5,Crack in wall and damage to ceiling,Active,2158,32:37.9,117.220.29.155,NULL,,,
41,326,CHC Haripurdhar,0.31,"ceiling, windows , manhole lab reagents and equipm",Deleted,2158,33:55.3,117.220.29.155,NULL,,,
42,327,PHC Nainatikker,0.3,Damage to drain pipe,Active,2158,34:37.6,117.220.29.155,NULL,,,
43,328,PHC Bahli,1.5,side wall adjoining PHC gate broken,Active,1009,30:11.5,59.89.9.145,NULL,,,
47,332,PHC Lalsa,5,Retaining wall damaged,Active,1009,43:38.8,59.89.9.145,NULL,,,
48,333,CHC Chirgaon,25,"Lnadslide at CHC Chirgaon, flashflood",Active,1009,45:01.4,59.89.9.145,NULL,,,
49,334,SQ at CH Kumarsain,10,"S.Q. type-IV at CHC Kumarsain, Landslide/ rainfall",Active,1009,49:13.7,59.89.9.145,NULL,,,
50,335,HSC Mandri,5,building of HSC Mandri damaged,Active,1009,52:12.8,59.89.9.145,NULL,,,
51,336,CHC Saraswatinagar,20,retaining wall & residence damaged,Active,1009,43:37.8,223.178.213.194,NULL,,,
52,337,PHC Naggar ,6,Boundary wall damage,Active,2110,20:30.3,59.89.11.192,NULL,,,
53,338,HWC Kais,4,Boundary wall damage,Active,2110,24:59.6,59.89.11.192,NULL,,,
54,338,HWC Mahish,4,Septic tank damage,Active,2110,24:59.6,59.89.11.192,NULL,,,
55,338,HWC Seobagh,2,roof crack,Active,2110,24:59.6,59.89.11.192,NULL,,,
56,338,HWC Karjan,2,Roof crack,Active,2110,24:59.6,59.89.11.192,NULL,,,
57,338,HWC Bichgran,2,Roof Crack (Leaking),Active,2110,24:59.6,59.89.11.192,NULL,,,
58,338,HWC Fozal,8,Septic tank damage/ standing wall damage,Active,2110,24:59.6,59.89.11.192,NULL,,,
59,339,CHC Garsa,10,Damage to boundary wall,Active,2110,28:21.5,59.89.11.192,NULL,,,
60,340,PHC Bhutti,10,Damage to retaining wall,Active,2110,35:30.9,59.89.11.192,NULL,,,
61,340,HSC Dogri,5,damage of retaining wall,Active,2110,35:30.9,59.89.11.192,NULL,,,
62,340,HSC Bhalyani,5,damage of retaining wall,Active,2110,35:30.9,59.89.11.192,NULL,,,
63,340,HSC Ratocha,10,damage of security wall,Active,2110,35:30.9,59.89.11.192,NULL,,,
64,341,CH Anni,25,Front retaining wall,Active,2110,00:12.2,59.89.11.142,NULL,,,
65,341,CH Anni,3,Leakge of roof(BMO Residence),Active,2110,00:12.2,59.89.11.142,NULL,,,
66,342,PHC Kothi,2,Danpness on the wall of building,Active,2110,06:49.2,59.89.11.142,NULL,,,
67,342,HSC Nimla,2,Leakage of roof&plaster damege,Active,2110,06:49.2,59.89.11.142,NULL,,,
68,342,HSC Behna,2,Leakage of roof&plaster damege,Active,2110,06:49.2,59.89.11.142,NULL,,,
69,342,HSC Kashtha,2,Leakage of roof&plaster damege,Active,2110,06:49.3,59.89.11.142,NULL,,,
70,342,HSC olwa,2,Leakage of roof&plaster damege,Active,2110,06:49.3,59.89.11.142,NULL,,,
71,342,HSC Luhal,2,Leakage of roof&plaster damege,Active,2110,06:49.3,59.89.11.142,NULL,,,
72,342,HSC Shagogi,2,Leakage of roof&plaster damege,Active,2110,06:49.3,59.89.11.142,NULL,,,
73,342,HSC Bishaul,2,Leakage of roof&plaster damege,Active,2110,06:49.3,59.89.11.142,NULL,,,
74,342,HSC Jaboo,2,Leakage of roof&plaster damege,Active,2110,06:49.3,59.89.11.142,NULL,,,
75,343,CH Nirmand,17,"Repair roof,construction wall,new building of CH ",Active,2110,57:03.7,59.89.11.142,NULL,,,
76,344,HSC Kushwa,3,Leakage of roof,Active,2110,02:46.4,59.89.11.142,NULL,,,
77,344,HSC Kausholi,1,Repair  of roof,Active,2110,02:46.4,59.89.11.142,NULL,,,
78,344,HSC Tunan,3,Leakage of Roof,Active,2110,02:46.5,59.89.11.142,NULL,,,
79,344,Koil,1,Damage of BMW Pit,Active,2110,02:46.5,59.89.11.142,NULL,,,
80,344,Durah,4,Leakage of roof,Active,2110,02:46.5,59.89.11.142,NULL,,,
81,344,Ghattu,3,Leakage of roof,Active,2110,02:46.5,59.89.11.142,NULL,,,
82,344,Deem,1,Damage of reatining wall,Active,2110,02:46.5,59.89.11.142,NULL,,,
83,344,Rallu,1,Damage of stair,Active,2110,02:46.5,59.89.11.142,NULL,,,
84,345,CH Banjar,9,"Rain water entered in lab,X-Ray&meeting hall",Active,2110,47:23.9,59.89.9.220,NULL,,,
85,345,CHC Sainj,9,Walls floor damage due to mud in old CHC,Active,2110,47:23.9,59.89.9.220,NULL,,,
86,346,HWC Pujali,3,Residental floor damage due to rain,Active,2110,51:30.4,59.89.9.220,NULL,,,
87,346,HWC Bathad,3,No drainage system mud enteredin building,Active,2110,51:30.4,59.89.9.220,NULL,,,
88,346,HWC Kotla,3,Drainage system blocked  due to landslide ,Active,2110,51:30.5,59.89.9.220,NULL,,,
89,346,HWC Dhaughi,3,Roof leakage due to rain,Active,2110,51:30.5,59.89.9.220,NULL,,,
90,347,CH Jubbal,20,"bathroom, waste diposal destroyed land slide ",Active,1009,50:04.3,59.89.8.243,NULL,,,
99,355,DOCTOR Residence in CHC Thanakalan,25,CRACKS IN ROOF AND WALLS,Deleted,2190,38:34.7,103.72.220.110,NULL,,,
100,355,CH BANGANA,20,CRACKS IN ROOF AND WALLS,Deleted,2190,38:34.7,103.72.220.110,NULL,,,
101,355,CHC THANAKALAN,10,BREAST WALL AT CHC THANAKALAN,Deleted,2190,38:34.8,103.72.220.110,NULL,,,
102,355,DOCTOR RESIDENCE AT CHC DAULATPUR CHOWK,25,LEAKAGE IN ROOF AND CRACKS IN WALL,Deleted,2190,38:34.8,103.72.220.110,NULL,,,
103,355,CHC DAULATPUR CHOWK,25,CRACKS IN BOUNDARY WALL AND LEAKAGE ,Deleted,2190,38:34.8,103.72.220.110,NULL,,,
104,355,CH GAGRET,10,LEAKAGE OF ROOF,Deleted,2190,38:34.8,103.72.220.110,NULL,,,
105,355,CH AMB,30,BOUNDARY WALL & LEAKAGE OF ROOF NEW SLAP & MAJOR  ,Deleted,2190,38:34.8,103.72.220.110,NULL,,,
112,357,DOCTOR Residence in CHC Thanakalan,25,CRACKS IN ROOF AND WALLS,Active,2190,41:32.9,103.72.220.110,NULL,,,
113,357,DOCTOR RESIDENCE AT CH BANGANA,20,CRACKS IN ROOF AND WALLS,Active,2190,41:32.9,103.72.220.110,NULL,,,
114,357,CHC THANAKALAN,10,BREAST WALL AT CHC THANAKALAN,Active,2190,41:32.9,103.72.220.110,NULL,,,
115,358,CH GAGRET,10,LEAKAGE OF ROOF,Active,2190,44:01.8,103.72.220.110,NULL,,,
116,358,RESIDENCE OF CH GAGRET,25,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,44:01.8,103.72.220.110,NULL,,,
117,358,CHC DAULATPUR CHOWK,25,CRACKS IN BOUNDARY WALL & LEAKAGE IN MCH CENTER,Active,2190,44:01.8,103.72.220.110,NULL,,,
118,358,DOCTOR RESIDENCE AT CHC DAULATPUR CHOWK,25,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,44:01.8,103.72.220.110,NULL,,,
122,360,CH AMB,30,"BOUNDARY WALL, LEAKAGE OF ROOFS AND NEW SALB REQ.",Active,2190,46:14.1,103.72.220.110,NULL,,,
123,360,CH CHINTPURNI,10,LEAKAGE IN SLAB,Active,2190,46:14.2,103.72.220.110,NULL,,,
132,364,HSC BOUL,25,CRACKS IN ROOF AND WALLS,Active,2190,57:30.0,103.72.220.110,NULL,,,
133,364,HSC KIARIAN,25,CRACKS IN ROOF AND WALLS,Active,2190,57:30.1,103.72.220.110,NULL,,,
134,364,HSC AMBEHRA,15,CRACKS IN ROOF AND WALLS,Active,2190,57:30.1,103.72.220.110,NULL,,,
135,364,HSC TANOH,15,CRACKS IN ROOF AND WALLS,Active,2190,57:30.1,103.72.220.110,NULL,,,
136,364,HSC PIPOO,15,CRACKS IN ROOF AND WALLS,Active,2190,57:30.1,103.72.220.110,NULL,,,
137,364,HSC JAROLA,25,CRACKS IN ROOF AND WALLS,Active,2190,57:30.2,103.72.220.110,NULL,,,
146,366,HSC KUNERAN,25,CRACKS IN ROOF AND WALLS,Active,2190,02:36.3,103.72.220.110,NULL,,,
147,366,HSC NAKROH,25,CRACKS IN ROOF AND WALLS,Active,2190,02:36.3,103.72.220.110,NULL,,,
148,366,HSC SALOH BERI,25,CRACKS IN ROOF AND WALLS,Active,2190,02:36.4,103.72.220.110,NULL,,,
149,366,HSC DANGOH KAHS,25,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,02:36.4,103.72.220.110,NULL,,,
150,366,HSC BHARDERKALI,10,CRACKS IN BOUNDARY WALL ,Active,2190,02:36.4,103.72.220.110,NULL,,,
151,366,HSC PIRTHIPUR,10,CRACKS IN BOUNDARY WALL ,Active,2190,02:36.5,103.72.220.110,NULL,,,
152,366,HSC LOHARLI,10,CRACKS IN BOUNDARY WALL ,Active,2190,02:36.5,103.72.220.110,NULL,,,
153,366,HSC KOERI,10,CRACKS IN BOUNDARY WALL ,Active,2190,02:36.5,103.72.220.110,NULL,,,
154,366,HSC MANDWARA,10,CRACKS IN BOUNDARY WALL ,Active,2190,02:36.5,103.72.220.110,NULL,,,
155,366,HSC GONDPUR BANEHRA,20,CRACKS IN BOUNDARY WALL ,Active,2190,02:36.5,103.72.220.110,NULL,,,
156,366,HSC MAWA KOHOLNA,25,CRACKS IN ROOF AND WALL,Active,2190,02:36.5,103.72.220.110,NULL,,,
157,366,HSC OEL,10,LEAKAGE IN ROOF ANS CRACKS IN WALL,Active,2190,02:36.5,103.72.220.110,NULL,,,
158,366,HSC KUTHERA JASWALAN,10,LEAKAGE IN ROOF ANS CRACKS IN WALL,Active,2190,02:36.5,103.72.220.110,NULL,,,
159,366,HSC PAMBRA,10,LEAKAGE IN ROOF ANS CRACKS IN WALL,Active,2190,02:36.5,103.72.220.110,NULL,,,
160,367,PHC AMLEHAR,20,CRACKS IN BOUNDARY WALL,Active,2190,05:44.5,103.72.220.110,NULL,,,
161,367,PHC BADHERA RAJPUTAN,30,CRACKS IN BOUNDARY WALL & RESIDENCE,Active,2190,05:44.5,103.72.220.110,NULL,,,
162,368,HSC KUTHIARI,10,WATER FILLED IN HSC KUTHIARI ,Active,2190,09:06.5,103.72.220.110,NULL,,,
163,368,HSC ANDORA,22,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,09:06.5,103.72.220.110,NULL,,,
164,368,HSC NEHRI,22,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,09:06.5,103.72.220.110,NULL,,,
165,368,HSC RAPOH MISSRAN,22,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,09:06.5,103.72.220.110,NULL,,,
166,368,HSC SUHIN,22,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,09:06.5,103.72.220.110,NULL,,,
167,368,HSC GHANGRET,22,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,09:06.5,103.72.220.110,NULL,,,
168,368,HSC GINDPUR MALON,22,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,09:06.5,103.72.220.110,NULL,,,
169,368,HSC BADHMANA,22,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,09:06.5,103.72.220.110,NULL,,,
170,368,HSC DHALWARI,22,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,09:06.5,103.72.220.110,NULL,,,
171,368,HSC THANIKPURA,22,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,09:06.5,103.72.220.110,NULL,,,
172,368,HSC HAMBOLI,22,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,09:06.6,103.72.220.110,NULL,,,
173,369,PHC  CHURURU,10,BOUNDARY WALL DAMAGE ,Active,2190,11:38.3,103.72.220.110,NULL,,,
203,371,HSC NAGNOLI (UNDER BMO HAROLI),10,LEAKAGE OF ROOF,Active,2190,43:37.6,169.149.225.84,NULL,,,
204,371,HSC PANDOGA (UNDER BMO HAROLI),15,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,43:37.6,169.149.225.84,NULL,,,
205,371,HSC KUTHAR BEET (UNDER BMO HAROLI),15,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,43:37.6,169.149.225.84,NULL,,,
206,371,HSC BATHRI (UNDER BMO HAROLI),15,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,43:37.6,169.149.225.84,NULL,,,
207,371,HSC POLIAN BEET (UNDER BMO HAROLI),15,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,43:37.6,169.149.225.84,NULL,,,
208,371,HSC PUBOWAL (UNDER BMO HAROLI),10,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,43:37.6,169.149.225.84,NULL,,,
209,371,HSC BALIWAL (UNDER BMO HAROLI),10,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,43:37.6,169.149.225.84,NULL,,,
210,371,HSC BEETAN (UNDER BMO HAROLI),10,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,43:37.7,169.149.225.84,NULL,,,
211,372,PHC PALKWAH (UNDER BMO HAROLI),10,SYNCING CLAPPED FLOOR AREA PHC AROUND 20-30 FEET,Active,2190,44:49.2,169.149.225.84,NULL,,,
212,373,CH HAROLI  TYPE -III-4 (UNDER BMO HAROLI),20,LEAKAGE OF ROOF & DAMAGE IN FLOOR,Active,2190,47:21.7,103.72.220.110,NULL,,,
213,373,CHC DULEHAR (UNDER BMO HAROLI),20,BOUNDARY WALL OF CHC ,Active,2190,47:21.7,103.72.220.110,NULL,,,
214,373,"STAFF QTR TYPE -IV -1, TYPE-II-4 (UNDER BMO HAROLI)",60,LEAKAGE IN ROOF ,Active,2190,47:21.8,103.72.220.110,NULL,,,
215,374,HSC RAMPUR (UNDER BMO BASDEHRA),25,CRACKS IN ROOF AND WALLS,Active,2190,50:25.5,103.72.220.110,NULL,,,
216,374,HSC MALAHAT (UNDER BMO BASDEHRA),25,CRACKS IN ROOF AND WALLS,Active,2190,50:25.5,103.72.220.110,NULL,,,
217,374,HSC DANGOLI (UNDER BMO BASDEHRA),25,CRACKS IN ROOF AND WALLS,Active,2190,50:25.5,103.72.220.110,NULL,,,
218,374,HSC BADEHAR (UNDER BMO BASDEHRA),10,CRACKS IN ROOF AND WALLS,Active,2190,50:25.5,103.72.220.110,NULL,,,
219,374,HSC BEHDALA (UNDER BMO BASDEHRA),10,CRACKS IN ROOF AND WALLS,Active,2190,50:25.5,103.72.220.110,NULL,,,
220,374,HSC RAINSARY (UNDER BMO BASDEHRA),25,CRACKS IN ROOF AND WALLS,Active,2190,50:25.5,103.72.220.110,NULL,,,
221,374,HSC BADOLI (UNDER BMO BASDEHRA),9,CRACKS IN BOUNDARY WALL ,Active,2190,50:25.5,103.72.220.110,NULL,,,
222,374,HSC NANGAL SALANGRI (UNDER BMO BASDEHRA),20,CRACKS IN BOUNDARY WALL ,Active,2190,50:25.6,103.72.220.110,NULL,,,
223,374,HSC BASAL (UNDER BMO BASDEHRA),10,CRACKS IN BOUNDARY WALL ,Active,2190,50:25.6,103.72.220.110,NULL,,,
224,374,HSC BASOLI  (UNDER BMO BASDEHRA),10,CRACKS IN BOUNDARY WALL ,Active,2190,50:25.6,103.72.220.110,NULL,,,
225,374,HSC KURIALA (UNDER BMO BASDEHRA),10,CRACKS IN ROOF AND WALL,Active,2190,50:25.6,103.72.220.110,NULL,,,
226,374,HSC BADSALA (UNDER BMO BASDEHRA),10,CRACKS IN ROOF AND WALL,Active,2190,50:25.6,103.72.220.110,NULL,,,
227,375,CHC Nalagarh,1000000,"25 feet boundary wall, indoor ward boundary wall, ",Active,2174,51:47.8,117.220.25.249,NULL,,,
228,375,CHC Loharghat,2500000,Approach Road to CHC Washed away,Active,2174,51:47.8,117.220.25.249,NULL,,,
229,376,MCH RH UNA,2,BOUNDARY WALL DAMAGE OF RH UNA,Active,2190,56:59.5,169.149.225.84,NULL,,,
230,376,RH UNA ,107,"REPAIR OF RETAINING WALLS, ROOF CEILING OF BLDG ET",Active,2190,56:59.5,169.149.225.84,NULL,,,
232,378,PHC Panchrukhi,5,Retaining wall of back side of old PHC Building,Active,2078,12:13.0,103.210.33.243,NULL,,,
234,379,CHC Dharampur,500000,Rain water is coming inside the building,Deleted,2174,15:35.4,117.220.25.249,NULL,,,
237,381,PHC Chamian,150000,"Dampness in walls, slight seepage on floor ",Active,2174,34:38.5,117.220.25.249,NULL,,,
238,381,HSC Garkhal,100000,Front gate damage and landslide on backside,Active,2174,34:38.5,117.220.25.249,NULL,,,
239,381,HSC Ganol,200000,Landslide on back side of building,Active,2174,34:38.5,117.220.25.249,NULL,,,
240,381,HSC Chamian,5000000,Unsafe Building,Active,2174,34:38.5,117.220.25.249,NULL,,,
241,381,HSC Sujji,100000,Cracks on the wall,Active,2174,34:38.5,117.220.25.249,NULL,,,
242,381,HSC Takshal,100000,Roof overhang broken,Active,2174,34:38.5,117.220.25.249,NULL,,,
243,381,HSC Bohli,150000,Cement coming from the roof and seepage water ,Active,2174,34:38.5,117.220.25.249,NULL,,,
244,381,HSC Chewa,150000,Cement coming from the roof and seepage water ,Active,2174,34:38.5,117.220.25.249,NULL,,,
245,382,CHC Dharampur,3000000,"Rain water coming inside, nursing room caved in.",Active,2174,37:49.1,117.220.25.249,NULL,,,
246,383,CMO Office Building,1500000,"Roof leakage, damaged",Active,2174,41:08.2,117.220.25.249,NULL,,,
247,383,Staff Quarters Set No. 01 to 04 at Tank Road,400000,Retaining wall as well as paves of outer floorarea,Active,2174,41:08.2,117.220.25.249,NULL,,,
248,384,HSC Kabakalan,150000,Cement coming of from the roof and seepage water,Active,2174,48:48.9,117.220.25.249,NULL,,,
249,384,HSC Shamti,5000000,Unsafe Building,Active,2174,48:48.9,117.220.25.249,NULL,,,
250,384,HWC Deothi,100000,Leakage and one window borken,Active,2174,48:48.9,117.220.25.249,NULL,,,
251,384,HWC Parag,50000,Leakage from roof,Active,2174,48:48.9,117.220.25.249,NULL,,,
252,384,HWC Guggaghat,100000,Leakage from roof,Active,2174,48:49.0,117.220.25.249,NULL,,,
253,384,HWC Kotla Mashiwar,200000,Leakage and seepage from roof,Active,2174,48:49.0,117.220.25.249,NULL,,,
254,384,HWC Samlech,15000,Plastic water tank broken,Active,2174,48:49.0,117.220.25.249,NULL,,,
255,384,HSC kakkarhatti,100000,Boundary wall damaged,Active,2174,48:49.0,117.220.25.249,NULL,,,
256,384,HSC Bharti,100000,Cracks in the wall,Active,2174,48:49.0,117.220.25.249,NULL,,,
257,384,PHC Patta Brewery,500000,Landslide on back side of building,Active,2174,48:49.1,117.220.25.249,NULL,,,
258,384,HSC Haripur,25000,Roof is broken form the front side of building,Active,2174,48:49.1,117.220.25.249,NULL,,,
259,384,HSC Kotti,40000,Water dripping from roof and dampness,Active,2174,48:49.1,117.220.25.249,NULL,,,
260,384,HSC Patta Brewari,20000,Water dripping from roof,Active,2174,48:49.1,117.220.25.249,NULL,,,
261,385,CH Arki,400000,Leakage of roof and fall of supporting wall ,Active,2174,52:52.8,117.220.25.249,NULL,,,
262,385,PHC Navgaon,350000,Land Slide,Active,2174,52:52.8,117.220.25.249,NULL,,,
263,386,CH Chail Old IPD Building ,500000,Retaining wall,Active,2174,56:41.6,117.220.25.249,NULL,,,
264,386,CH Chail MO Residence,500000,Retaining Wall,Active,2174,56:41.6,117.220.25.249,NULL,,,
265,386,HSC Basha,300000,Roof Damaged,Active,2174,56:41.6,117.220.25.249,NULL,,,
266,387,CMO Residence Officer Colony Solan,1500000,Damage of boundary wall and crevices,Active,2174,57:46.1,117.220.25.249,NULL,,,
267,388,ZH Dharamshala,15,Damage to roof of indoor block including critical ,Active,2078,35:26.3,103.210.33.243,NULL,,,
268,389,ZH Dharamshala,20,Damage to the retaining wall in front,Active,2078,46:39.8,103.210.33.243,NULL,,,
269,390,ZH Dharamshala,20,Damage to the sewerage drainage pipeline in front,Active,2078,49:57.4,103.210.33.243,NULL,,,
270,391,ZH Dharamshala,5,Damage of sewerage drainage pipeline of type-3 ,Active,2078,54:43.1,103.210.33.243,NULL,,,
272,393,CH Gangath,15,Leakage/damage of roof and boundary wall,Active,2078,09:30.7,103.210.33.243,NULL,,,
273,394,PHC Basawzira,1,Damage boundary Wall,Active,2078,29:11.1,103.210.33.243,NULL,,,
274,395,HSC Kherian,3,Damage boundary Wall,Active,2078,31:30.6,103.210.33.243,NULL,,,
275,396,PHC jalag,4,Retaining wall of PHC building Jalag,Active,2078,34:58.2,103.210.33.243,NULL,,,
276,397,PHC Lambagaon ,7,Damage of roof and dental OPD at PHC Lambagaon,Active,2078,38:02.1,103.210.33.243,NULL,,,
277,398,HWC Draman,2,Damage of roof,Active,2078,40:05.4,103.210.33.243,NULL,,,
278,399,HWC Tikkar dhar ,2,Cracks on building and damage of toilet ,Active,2110,54:54.6,59.89.9.162,NULL,,,
279,399,HWC Bhumteer,5,Retaining wall damaged,Active,2110,54:54.6,59.89.9.162,NULL,,,
280,399,HWC Buai,5,Retaining wall damaged,Active,2110,54:54.6,59.89.9.162,NULL,,,
281,399,HSC Bagan ,1,Cracks on building ,Active,2110,54:54.6,59.89.9.162,NULL,,,
285,401,"Regional Health & Family Welfare Trainng Center, Chheb Kangra",10,Damage boundary wall (10 Mtr.) due to heavy rain.,Active,2078,34:54.6,117.207.53.22,NULL,,,
286,402,CH Palampur,40,Damage of roof of OT Section Corridor Female ward,Active,2078,04:31.9,103.210.33.243,NULL,,,
287,403,CH Nagrota Bagwan,6,Boundary wall damage,Active,2078,08:03.8,103.210.33.243,NULL,,,
288,404,PHC Sunhi,5,Damage of approach road,Active,2078,10:11.2,103.210.33.243,NULL,,,
289,404,PHC Kandi,5,Damage of approach road,Active,2078,10:11.2,103.210.33.243,NULL,,,
290,405,HSC Kothian,5,Roof & wall damage,Active,2078,15:33.5,103.210.33.243,NULL,,,
291,405,HSC Dhaloon,6,Roof & wall damage,Active,2078,15:33.5,103.210.33.243,NULL,,,
292,405,HSC Aerla,6,Roof & wall damage,Active,2078,15:33.6,103.210.33.243,NULL,,,
293,405,HSC Pathiar,15,Roof leakage & wall damage,Active,2078,15:33.6,103.210.33.243,NULL,,,
294,405,HSC Massal,3,Boundary wall damages,Active,2078,15:33.6,103.210.33.243,NULL,,,
295,405,HSC Saddun,2,Boundary wall damages,Active,2078,15:33.6,103.210.33.243,NULL,,,
296,406,PHC Bagli,5,Retaining wall damage,Active,2078,18:09.1,103.210.33.243,NULL,,,
297,406,PHC Takipur,25,Window & walls crack developed ,Active,2078,18:09.2,103.210.33.243,NULL,,,
298,407,RH Kullu ,20,Damage to the roof of old RH Kullu building,Active,2110,25:08.8,59.89.9.162,NULL,,,
299,407,RH Kullu,10,Damage to Staff Quarters due to heavy rain,Active,2110,25:08.8,59.89.9.162,NULL,,,
300,407,De-addiction treatment center Bhunter,10,Damage due to flood,Active,2110,25:08.8,59.89.9.162,NULL,,,
303,409,HSC Mandal,1500000,Three side of building are damaged & water leakage,Active,2142,14:14.7,117.214.219.177,NULL,,,
304,410,HWC Garhan ,4500000,Damaged Fully,Deleted,2142,16:56.0,117.214.219.177,NULL,,,
305,410,HWC Jhiri,500000,Floor Damaged & Walls upto 3 feet including plaste,Deleted,2142,16:56.0,117.214.219.177,NULL,,,
307,412,CH Karsog,10,,Active,2142,23:35.9,117.214.219.177,NULL,,,
309,413,PHC Pangna,3,,Active,2142,26:39.5,117.214.219.177,NULL,,,
310,413,HSC Kandha Sorta,3,,Active,2142,26:39.5,117.214.219.177,NULL,,,
311,413,HWC Matehal,3,,Active,2142,26:39.5,117.214.219.177,NULL,,,
312,414,CH Bagsaid,1.5,,Active,2142,30:53.0,117.214.219.177,NULL,,,
313,415,PHC Sainj,1,,Active,2142,33:25.1,117.214.219.177,NULL,,,
