Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
,,,,,11,162968,HIMALAYAN FLORA,17-Jun-2020 05:29 PM,Rejected-Finance,Not Agreed,07-Jul-2021 01:22 PM,11.0,162963.0,shivalik agroengineers,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,12,163068,Him Green AGRO,17-Jun-2020 07:31 PM,Accepted-AOC,Empanelled for Mukhya Mantri Nutan Polyhouse Pariyojna MMNPP order issues as per Requirement,07-Jul-2021 01:28 PM,12.0,162974.0,SOLAR DHARA TECHNOLOGIES,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,13,162949,HI TECH WATER SOLUTION,17-Jun-2020 12:10 PM,Accepted-AOC,Empanelled for Mukhya Mantri Nutan Polyhouse Pariyojna MMNPP order issues as per Requirement,07-Jul-2021 01:28 PM,13.0,162993.0,Swati Industries,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,14,162226,KOTHARI AGRITECH PRIVATE LIMITED,16-Jun-2020 12:18 PM,Accepted-AOC,Empanelled for Mukhya Mantri Nutan Polyhouse Pariyojna MMNPP order issues as per Requirement,07-Jul-2021 01:28 PM,14.0,163024.0,Anahita Broadway Services,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,15,162325,manjushree agrotech,16-Jun-2020 12:56 PM,Accepted-AOC,Empanelled for Mukhya Mantri Nutan Polyhouse Pariyojna MMNPP order issues as per Requirement,07-Jul-2021 01:28 PM,15.0,163068.0,Him Green AGRO,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,16,162980,M/S GREEN TUNNEL,17-Jun-2020 12:54 PM,Rejected-Finance,Not Agreed,07-Jul-2021 01:22 PM,16.0,163099.0,HIGH ALTITUDE CONSTRUCTION PVT. LIMITED.,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,17,162643,M/S Sai Steel Co and Consultants,17-Jun-2020 09:34 PM,Accepted-AOC,Empanelled for Mukhya Mantri Nutan Polyhouse Pariyojna MMNPP order issues as per Requirement,07-Jul-2021 01:28 PM,17.0,163120.0,Dev Bhoomi Green House Solutions,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,18,162434,PIONEER AGRITECH SOLUTIONS PVT LTD,17-Jun-2020 01:20 PM,Accepted-AOC,Empanelled for Mukhya Mantri Nutan Polyhouse Pariyojna MMNPP order issues as per Requirement,07-Jul-2021 01:28 PM,18.0,163165.0,PUSHPENDER VERMA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,19,163165,PUSHPENDER VERMA,18-Jun-2020 12:54 PM,Accepted-AOC,Empanelled for Mukhya Mantri Nutan Polyhouse Pariyojna MMNPP order issues as per Requirement,07-Jul-2021 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,20,162983,RAJASTHAN AGRO PRODUCTS,17-Jun-2020 01:32 PM,Rejected-Finance,Not Agreed,07-Jul-2021 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,21,163184,SAVEER BIOTECH LIMITED,18-Jun-2020 04:00 PM,Rejected-Finance,Not Agreed,07-Jul-2021 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,22,162964,Sheel Biotech Limited,18-Jun-2020 11:46 AM,Rejected-Finance,Not Agreed,07-Jul-2021 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,23,162963,shivalik agroengineers,17-Jun-2020 11:54 AM,Accepted-AOC,Empanelled for Mukhya Mantri Nutan Polyhouse Pariyojna MMNPP order issues as per Requirement,07-Jul-2021 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,24,162974,SOLAR DHARA TECHNOLOGIES,17-Jun-2020 12:10 PM,Accepted-AOC,Empanelled for Mukhya Mantri Nutan Polyhouse Pariyojna MMNPP order issues as per Requirement,07-Jul-2021 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,25,162855,Star Agricare,17-Jun-2020 01:03 PM,Accepted-AOC,Empanelled for Mukhya Mantri Nutan Polyhouse Pariyojna MMNPP order issues as per Requirement,07-Jul-2021 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,26,162993,Swati Industries,17-Jun-2020 02:22 PM,Accepted-AOC,Empanelled for Mukhya Mantri Nutan Polyhouse Pariyojna MMNPP order issues as per Requirement,07-Jul-2021 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
