Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,149287.0,P.D. Associates,INR,1026600.0,11,149400,M/S Anjali Das,02-Jun-2022 09:05 PM,Accepted-AOC,Awarded,22-Jul-2022 12:44 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,149356.0,INDO CONS AGE SERVICES,INR,3011959.0,12,149419,M/s Guwahati Pharma Vet Agency,03-Jun-2022 10:58 AM,Accepted-AOC,Awarded,22-Jul-2022 12:44 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,149392.0,SUNRISE TRADERS,INR,439790.0,13,149109,M/s Harbans Pharma and Surgicals,03-Jun-2022 02:00 PM,Accepted-AOC,Awarded,22-Jul-2022 12:44 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,149397.0,BIO-CARE ASSOCIATES,INR,368900.0,14,149189,M/S KAY AND KAY TRADING CO.,01-Jun-2022 03:11 PM,Accepted-AOC,Awarded,22-Jul-2022 12:44 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,149400.0,M/S Anjali Das,INR,1513800.0,15,148784,MS Mayur Pharmaceuticals,03-Jun-2022 03:51 PM,Accepted-AOC,Awarded,22-Jul-2022 12:44 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,149411.0,INDO MARKETING SERVICES,INR,1752556.0,16,149190,M/S RASHMITA DRUGS AND SURGICALS,01-Jun-2022 02:56 PM,Accepted-AOC,Awarded,22-Jul-2022 12:44 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,149419.0,M/s Guwahati Pharma Vet Agency,INR,611900.0,17,149450,M/S. SISIR PHARMACEUTICALS,03-Jun-2022 01:20 PM,Accepted-AOC,Awarded,22-Jul-2022 12:44 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,149443.0,MAINDEOR ENTERPRISE,INR,866481.0,18,149237,M/s Town Drugs,02-Jun-2022 11:39 PM,Accepted-AOC,Awarded,22-Jul-2022 12:44 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,149450.0,M/S. SISIR PHARMACEUTICALS,INR,4107985.0,19,149357,N. R. Electricals,03-Jun-2022 03:45 PM,Rejected-Technical,Rejected,15-Jun-2022 03:02 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,149287,P.D. Associates,03-Jun-2022 11:37 AM,Accepted-AOC,Awarded,22-Jul-2022 12:44 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,149278,SDB AGROCHEM,01-Jun-2022 03:51 PM,Rejected-Technical,Rejected,15-Jun-2022 03:02 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,149392,SUNRISE TRADERS,03-Jun-2022 02:22 PM,Accepted-AOC,Awarded,22-Jul-2022 12:44 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,148754,THE HIMALAYA DRUG COMPANY,26-May-2022 12:39 PM,Accepted-AOC,Awarded,22-Jul-2022 12:44 PM,AOC
