power_loss_id,disaster_id,department_id,division_id,htline_damaged_km,rate_km_htline,ltline_damaged_km,rate_km_ltline,ltpoles_damaged,rate_km_pole,funds_required,status,entry_by,entry_date,ip_addr,RecordStatus,location,circle_id,totalht,totallt,totalpole,drttotal,drtdam,drtloss,updated_by,incidentdate,CId,circle,division_name,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,tehsil_best_object_id,tehsil_alt,tehsil_alt_object_id
2722,12580,1041,59,0.08,50000.0,0.15,50000.0,0,4000.0,0.11,Active,1011,2021-09-28 12:50:20.503,58.84.21.2,1,St. Beds College summerhill ,1024,0.04,0.075,0.0,0.0,0,100000.0,6383.0,03-08-2021,1024.0,Shimla,City (E),,,,,,,,
2723,12581,1041,59,0.15,50000.0,0.0,50000.0,2,4000.0,0.15,Active,1011,2021-09-28 12:55:12.637,58.84.21.2,1,Palika Bhawan,1024,0.075,0.0,0.08,0.0,0,100000.0,6383.0,22-08-2021,1024.0,Shimla,City (E),Mandi,,Sundarnagar,,SUNDAR NAGAR,02-027-00032,,
2724,12582,1041,59,0.0,0.0,0.2,50000.0,1,4000.0,0.14,Active,1011,2021-09-28 12:57:46.017,58.84.21.2,1,kanlog,1024,0.0,0.1,0.04,0.0,0,0.0,6383.0,02-09-2021,1024.0,Shimla,City (E),,,Karsog,Padhar,KARSOG,02-027-00025,,
2725,12583,1041,59,0.32,50000.0,0.45,50000.0,9,4000.0,0.74,Active,1011,2021-09-28 13:00:20.493,58.84.21.2,1,"?Bomleo Local Bus Stand, Engine Ghar, Bag Village",1024,0.16,0.225,0.36,0.0,0,0.0,6383.0,12-09-2021,1024.0,Shimla,City (E),,,,,,,,
2726,12455,34,55,0.0,50000.0,0.0,50000.0,0,4000.0,1.0,Active,2032,2021-09-30 11:38:13.573,59.99.156.30,1,63kVA DTR Chhanjiyar under ESD-II Ghumarwin damaged.,5,0.0,0.0,0.0,1.0,1,100000.0,,11-09-2021,5.0,Bilaspur,Ghumarwin,,,,,,,,
2727,12504,34,54,0.0,50000.0,0.42,50000.0,1,4000.0,0.25,Active,2032,2021-09-30 11:42:35.100,59.99.156.30,1,ESD Namhol,5,0.0,0.21,0.04,0.0,0,100000.0,,21-09-2021,5.0,Bilaspur,Bilaspur,Bilaspur,,,,,,,
2728,12504,34,55,0.0,50000.0,0.6,50000.0,5,4000.0,0.5,Active,2032,2021-09-30 11:46:02.170,59.99.156.30,1," ESD Bharari,, ESD Kandrour under Elect. Div. Ghumarwin",5,0.0,0.3,0.2,0.0,0,100000.0,,21-09-2021,5.0,Bilaspur,Ghumarwin,,,,,,,,
2729,12629,34,54,0.0,50000.0,0.3,50000.0,5,4000.0,0.35,Active,2032,2021-09-30 11:51:12.030,59.99.156.30,1,"Elect. Sub. Division No.- I & II under Elect. Division HPSEBL, Bilaspur.",5,0.0,0.15,0.2,0.0,0,100000.0,,23-09-2021,5.0,Bilaspur,Bilaspur,,,,,,,,
2730,12629,34,55,0.0,50000.0,0.3,50000.0,2,4000.0,0.23,Active,2032,2021-09-30 11:54:44.070,59.99.156.30,1,ESD No. II (Section Morsinghi) under Elect. Division Ghumarwin.,5,0.0,0.15,0.08,0.0,0,100000.0,,23-09-2021,5.0,Bilaspur,Ghumarwin,,,,,,,,
2750,14022,34,63,0.5,1144833.0,2.55,910588.0,34,17086.0,34.75,Active,1011,2021-11-23 12:04:43.937,117.247.213.186,1,"Jalog, Challawag, Nerti, Nehra, Ban ka hat, Bag. Parlog, Banuna Kyalu",1024,5.72416,23.21999,5.80924,0.0,0,0.0,,12-07-2021,1024.0,Shimla,Suni,,,,,,,,
2751,14021,34,59,0.3,2197160.0,0.0,0.0,5,20535.0,7.62,Active,1011,2021-11-23 12:09:00.620,117.247.213.186,1,"11 KV Kanlog feeder, below lacal bus stand shimla",1024,6.59148,0.0,1.02675,0.0,0,0.0,,25-09-2021,1024.0,Shimla,City (E),,,,,,,,
2753,12541,1,16,2.1,50000.0,0.0,50000.0,12,4000.0,1.53,Active,4334,2021-12-04 14:03:24.257,205.253.120.162,1,Kaurik due to landslide,1003,1.05,0.0,0.48,0.0,0,0.0,,23-09-2021,1003.0,Rampur,Kaza,,,,,,,,
2814,15274,1041,54,0.0,50000.0,0.25,50000.0,3,4000.0,0.24,Active,2032,2022-01-13 16:41:18.290,58.84.21.2,1,ESD- Kot under ED Bilaspur.,5,0.0,0.125,0.12,0.0,0,100000.0,6383.0,09-01-2022,5.0,Bilaspur,Bilaspur,,,,,,,,
2916,17229,1041,62,2.2,50000.0,3.2,50000.0,10,4000.0,4.1,Active,1011,2022-05-25 12:59:22.900,58.84.21.2,1,"Jais Theog Tikker Nangle Devi Gallu, Cheog, Tiyali, Dharech, Sarog, Barog",1024,1.1,1.6,0.4,1.0,1,100000.0,6383.0,22-05-2022,1024.0,Shimla,Theog,,,,,,,,
2917,17228,1041,62,0.7,50000.0,3.5,50000.0,9,4000.0,3.46,Active,1011,2022-05-25 13:02:51.890,58.84.21.2,1,"Sandu, Dharampur, Shilaroo, Matiana, Rouni, Lafughati, Bisri, Mahori",1024,0.35,1.75,0.36,1.0,1,100000.0,6383.0,23-05-2022,1024.0,Shimla,Theog,,,,,,,,
2918,17227,1041,62,0.8,50000.0,5.2,50000.0,12,4000.0,4.48,Active,1011,2022-05-25 13:04:13.010,58.84.21.2,1,"Deha, Kailash, Tarapur, Ghoond, Shalowa, Kiar, Kuthar, Deothi, Pulbahal, Jorna, Karati, Dhagli",1024,0.4,2.6,0.48,1.0,1,100000.0,6383.0,24-05-2022,1024.0,Shimla,Theog,,,,,,,,
2919,17227,1041,61,0.45,50000.0,5.0,50000.0,8,4000.0,3.04,Active,1011,2022-05-25 16:09:25.453,58.84.21.2,1,"Bhakrai, Ghatru, PWD IAS Colony, Lamba Jubbeer, Pujarli, Dogra Pul, Keryain, Kawalag, HAS Colony, ",1024,0.225,2.5,0.32,0.0,0,0.0,6383.0,24-05-2022,1024.0,Shimla,Shimla No. 2,,,,,,,,
2925,17229,1041,63,1.0,50000.0,0.0,0.0,4,4000.0,1.66,Active,1011,2022-05-26 13:39:08.037,58.84.21.2,1,"Tatapani, Basantpur, Panyali, Dharogra",1024,0.5,0.0,0.16,1.0,1,100000.0,6383.0,22-05-2022,1024.0,Shimla,Suni,,,,,,,,
2926,17228,1041,60,0.0,0.0,1.6,50000.0,8,4000.0,3.12,Active,1011,2022-05-26 15:58:18.623,58.84.21.2,1,"Shoghi Jubberhatti, Near Taradevi, Anandpur, Kainchii Mor at Bharyal",1024,0.0,0.8,0.32,2.0,2,100000.0,6383.0,23-05-2022,1024.0,Shimla,Shimla No. 1,,,,,,,,
2927,17228,1041,60,0.25,50000.0,0.0,0.0,1,4000.0,0.17,Active,1011,2022-05-26 15:59:32.747,58.84.21.2,1,"Kamlahi, Near TCP Office",1024,0.125,0.0,0.04,0.0,0,0.0,6383.0,23-05-2022,1024.0,Shimla,Shimla No. 1,,,,,,,,
2928,17227,1041,60,0.0,0.0,1.41,50000.0,1,4000.0,0.74,Active,1011,2022-05-26 16:01:21.220,58.84.21.2,1,Mashobra,1024,0.0,0.705,0.04,0.0,0,0.0,6383.0,24-05-2022,1024.0,Shimla,Shimla No. 1,Mandi,,Aut,,AUT,02-027-00018,,
2983,17580,1041,15,10.0,50000.0,25.0,50000.0,20,4000.0,19.3,Active,4334,2022-07-08 16:42:06.067,58.84.21.2,1,"MUNISH, KASHAPAT , DEOTHI , MAJHALI, SARAHAN, GANVI, FANCHA, NANTI TIKKAR",1003,5.0,12.5,0.8,1.0,1,100000.0,6383.0,04-07-2022,1003.0,Rampur,Rampur ,,,,,,,,
2988,17839,1041,15,6.0,50000.0,3.0,50000.0,15,4000.0,6.1,Active,4334,2022-07-15 15:50:34.143,58.84.21.2,1,NANKHARI AND KHOLIGHAT JWALDA AREA,1003,3.0,1.5,0.6,1.0,1,100000.0,6383.0,15-07-2022,1003.0,Rampur,Rampur ,,,,,,,,
3051,19215,1041,6,1.5,50000.0,2.0,50000.0,35,4000.0,3.15,Active,7390,2022-08-03 11:20:31.210,58.84.21.2,1,"Jubbal, S/Nagar, Kotkhai, Baghi, Kiari",10,0.75,1.0,1.4,0.0,0,100000.0,6383.0,30-07-2022,10.0,Rohroo,Jubbal,,,,,,,,
3052,19214,1041,5,2.5,50000.0,2.8,50000.0,55,4000.0,4.85,Active,7390,2022-08-03 12:21:16.123,58.84.21.2,1,"Rohru, Chirgaon, Chirgaon-I, Tikker",10,1.25,1.4,2.2,0.0,0,100000.0,6383.0,31-07-2022,10.0,Rohroo,Rohru ,,,,,,,,
3053,19214,1041,5,2.5,50000.0,2.8,50000.0,55,4000.0,4.85,Active,7390,2022-08-03 12:29:40.480,59.89.8.126,1,"Rohru, Chirgaon, Chirgaon-I, Tikker",10,1.25,1.4,2.2,0.0,0,100000.0,6383.0,31-07-2022,10.0,Rohroo,Rohru ,,,,,,,,
3054,19280,1041,63,0.0,0.0,0.3,50000.0,2,4000.0,0.23,Active,1011,2022-08-04 11:32:32.260,58.84.21.2,1,kayalu,1024,0.0,0.15,0.08,0.0,0,0.0,6383.0,16-07-2022,1024.0,Shimla,Suni,Shimla,Sirmaur,Sunni,Sunni,SALUNI,02-023-00007,,
3055,19281,1041,63,0.9,50000.0,1.59,50000.0,18,4000.0,1.97,Active,1011,2022-08-04 11:37:34.877,58.84.21.2,1,"Ghaini, Badmain. Bashol, Sunni, Ghaini, Dhami, Halog",1024,0.45,0.795,0.72,0.0,0,0.0,6383.0,25-07-2022,1024.0,Shimla,Suni,,,,,,,,
3056,19282,1041,63,0.15,50000.0,0.3,50000.0,3,4000.0,2.34,Active,1011,2022-08-04 11:38:42.023,58.84.21.2,1,"Gumma, Chowki, Jhakri. Dafawag",1024,0.075,0.15,0.12,2.0,2,100000.0,6383.0,31-07-2022,1024.0,Shimla,Suni,,,,,,,,
3057,17839,1041,69,0.0,0.0,0.45,50000.0,4,4000.0,0.39,Active,4334,2022-08-04 17:02:33.883,58.84.21.2,1,"Ghumana , HP Nagar , Narkanda , Kumarsain",1003,0.0,0.225,0.16,0.0,0,0.0,6383.0,15-07-2022,1003.0,Rampur,Kumarsain,,,,,,,,
