Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
,,,,,,,,,,,,11,119574,M/s Engineering Consultancy Services,19-Jul-2021 06:59 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,11.0,119576.0,CREATIVE CRICLE,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,12,119804,M/S GOGOI ASSOCIATES,20-Jul-2021 03:09 PM,Rejected-Technical,Technically Non Responsive,02-Aug-2021 03:00 PM,,,,,,,,,,,,,,,,,,,,,,,,12.0,119679.0,Shubh Consultants and Technocrats LLP,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,13,119768,M/S Kareng Construction And Civil Engineeering Consultancy,20-Jul-2021 02:01 PM,Rejected-Technical,Technically Non Responsive,02-Aug-2021 03:00 PM,,,,,,,,,,,,,,,,,,,,,,,,13.0,119684.0,MMS Advisory Private Limited,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,14,119297,NABARD Consultancy Services,20-Jul-2021 11:04 AM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,14.0,119697.0,Rudrabhishek Enterprises Limited,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,15,119028,NSS ASSOCIATES,17-Jul-2021 11:57 AM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,15.0,119716.0,SETECH(India),INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,16,119203,Radiant,16-Jul-2021 08:20 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,16.0,119722.0,Feedback Infra Pvt. Ltd.,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,17,119697,Rudrabhishek Enterprises Limited,20-Jul-2021 12:29 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,17.0,119747.0,MJ CONSULTANCY,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,18,119716,SETECH(India),20-Jul-2021 02:01 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,18.0,119769.0,MaRS Planning and Engineering Services Pvt. Ltd.,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,19,119679,Shubh Consultants and Technocrats LLP,19-Jul-2021 02:54 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,19.0,119818.0,YASH INNOVATIVE SOLUTIONS LLP,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,20,119372,SMEC International Pty. Ltd.,20-Jul-2021 01:13 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,20.0,119820.0,M/s APS Corporation Pvt. Ltd.,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,21,119439,The Nisarga Consultancy,17-Jul-2021 06:45 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,22,119338,venkateshwara enterprises,20-Jul-2021 02:14 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,23,119147,WAPCOS Limited,19-Jul-2021 05:53 PM,Rejected-Finance,Not accepted lowest rates,03-Dec-2021 01:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,24,119818,YASH INNOVATIVE SOLUTIONS LLP,20-Jul-2021 03:27 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
